"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","AO","Heterosexual / straight","50","[c]","22430","21260"
"Leaver CS","2022","Declared non-disabled","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","AO","Undeclared","105","[c]","22560","21260"
"Leaver CS","2022","Declared non-disabled","Undeclared","AO","Unknown","60","[c]","21490","21260"
"Leaver CS","2022","Declared non-disabled","Undeclared","EO","Heterosexual / straight","40","[c]","28630","27570"
"Leaver CS","2022","Declared non-disabled","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","EO","Undeclared","85","[c]","28410","27570"
"Leaver CS","2022","Declared non-disabled","Undeclared","EO","Unknown","75","[c]","27560","27570"
"Leaver CS","2022","Declared non-disabled","Undeclared","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","HEO","Undeclared","60","[c]","34640","33840"
"Leaver CS","2022","Declared non-disabled","Undeclared","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","SEO","Undeclared","35","[c]","42870","41420"
"Leaver CS","2022","Declared non-disabled","Undeclared","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AA","Unknown","40","[c]","18770","17660"
"Leaver CS","2022","Declared non-disabled","Unknown","AO","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","AO","Unknown","190","[c]","21710","21260"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","EO","Unknown","115","[c]","27190","27570"
"Leaver CS","2022","Declared non-disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","G7","Unknown","40","[c]","54610","54810"
"Leaver CS","2022","Declared non-disabled","Unknown","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","HEO","Unknown","70","[c]","33140","33500"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO","Unknown","40","[c]","43440","41350"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","AA","Heterosexual / straight","950","[c]","19360","19100"
"Leaver CS","2022","Declared non-disabled","White","AA","LGBO","80","[c]","19680","19100"
"Leaver CS","2022","Declared non-disabled","White","AA","Undeclared","70","[c]","18990","18580"
"Leaver CS","2022","Declared non-disabled","White","AA","Unknown","125","[c]","20890","20890"
"Leaver CS","2022","Declared non-disabled","White","AO","Heterosexual / straight","4945","[c]","21970","21260"
"Leaver CS","2022","Declared non-disabled","White","AO","LGBO","355","[c]","21570","21260"
"Leaver CS","2022","Declared non-disabled","White","AO","Undeclared","345","[c]","21950","21260"
"Leaver CS","2022","Declared non-disabled","White","AO","Unknown","1375","[c]","21860","21260"
"Leaver CS","2022","Declared non-disabled","White","EO","Heterosexual / straight","3690","[c]","27500","27570"
"Leaver CS","2022","Declared non-disabled","White","EO","LGBO","280","[c]","27520","27570"
"Leaver CS","2022","Declared non-disabled","White","EO","Undeclared","335","[c]","27460","27570"
"Leaver CS","2022","Declared non-disabled","White","EO","Unknown","765","[c]","27800","27570"
"Leaver CS","2022","Declared non-disabled","White","G6","Heterosexual / straight","510","[c]","70220","68450"
"Leaver CS","2022","Declared non-disabled","White","G6","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","G6","Undeclared","45","[c]","70690","68520"
"Leaver CS","2022","Declared non-disabled","White","G6","Unknown","95","[c]","69170","67290"
"Leaver CS","2022","Declared non-disabled","White","G7","Heterosexual / straight","1120","[c]","56050","54700"
"Leaver CS","2022","Declared non-disabled","White","G7","LGBO","65","[c]","56370","54700"
"Leaver CS","2022","Declared non-disabled","White","G7","Undeclared","85","[c]","56390","54470"
"Leaver CS","2022","Declared non-disabled","White","G7","Unknown","255","[c]","56160","55610"
"Leaver CS","2022","Declared non-disabled","White","HEO","Heterosexual / straight","1745","[c]","33520","33300"
"Leaver CS","2022","Declared non-disabled","White","HEO","LGBO","100","[c]","32530","33120"
"Leaver CS","2022","Declared non-disabled","White","HEO","Undeclared","130","[c]","34020","33570"
"Leaver CS","2022","Declared non-disabled","White","HEO","Unknown","405","[c]","34270","34290"
"Leaver CS","2022","Declared non-disabled","White","SCS level","Heterosexual / straight","290","[c]","95990","92800"
"Leaver CS","2022","Declared non-disabled","White","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","SCS level","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","SCS level","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","SEO","Heterosexual / straight","1470","[c]","42100","40670"
"Leaver CS","2022","Declared non-disabled","White","SEO","LGBO","85","[c]","41380","40070"
"Leaver CS","2022","Declared non-disabled","White","SEO","Undeclared","140","[c]","42080","41950"
"Leaver CS","2022","Declared non-disabled","White","SEO","Unknown","245","[c]","41820","40570"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Heterosexual / straight","750","[c]","38310","37970"
"Leaver CS","2022","Declared non-disabled","White","Unknown","LGBO","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
