"Status","Year","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Legal","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AO","Heterosexual / straight","260","[c]","21430","21250"
"New entrant CS","2022","Legal","AO","LGBO","30","[c]","21400","21250"
"New entrant CS","2022","Legal","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Heterosexual / straight","235","[c]","27100","26950"
"New entrant CS","2022","Legal","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Unknown","35","[c]","28170","26970"
"New entrant CS","2022","Legal","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G7","Heterosexual / straight","285","[c]","52120","50500"
"New entrant CS","2022","Legal","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HEO","Heterosexual / straight","120","[c]","39360","38000"
"New entrant CS","2022","Legal","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO","Heterosexual / straight","65","[c]","41380","41750"
"New entrant CS","2022","Legal","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","AA","Heterosexual / straight","1115","[c]","20460","20890"
"New entrant CS","2022","No function","AA","LGBO","140","[c]","20370","20890"
"New entrant CS","2022","No function","AA","Undeclared","60","[c]","20300","20890"
"New entrant CS","2022","No function","AA","Unknown","1045","[c]","20410","20890"
"New entrant CS","2022","No function","AO","Heterosexual / straight","8330","[c]","22410","21260"
"New entrant CS","2022","No function","AO","LGBO","945","[c]","22250","21260"
"New entrant CS","2022","No function","AO","Undeclared","490","[c]","22160","21260"
"New entrant CS","2022","No function","AO","Unknown","4375","[c]","22550","21260"
"New entrant CS","2022","No function","EO","Heterosexual / straight","5560","[c]","27680","27570"
"New entrant CS","2022","No function","EO","LGBO","610","[c]","27360","27570"
"New entrant CS","2022","No function","EO","Undeclared","420","[c]","27450","27570"
"New entrant CS","2022","No function","EO","Unknown","1475","[c]","27020","26820"
"New entrant CS","2022","No function","G6","Heterosexual / straight","175","[c]","67160","65310"
"New entrant CS","2022","No function","G6","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","G6","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","G6","Unknown","90","[c]","64780","64700"
"New entrant CS","2022","No function","G7","Heterosexual / straight","785","[c]","53690","52290"
"New entrant CS","2022","No function","G7","LGBO","75","[c]","54070","52290"
"New entrant CS","2022","No function","G7","Undeclared","105","[c]","52530","51720"
"New entrant CS","2022","No function","G7","Unknown","265","[c]","52230","52500"
"New entrant CS","2022","No function","HEO","Heterosexual / straight","2680","[c]","32360","32560"
"New entrant CS","2022","No function","HEO","LGBO","360","[c]","32010","32560"
"New entrant CS","2022","No function","HEO","Undeclared","300","[c]","32250","32790"
"New entrant CS","2022","No function","HEO","Unknown","1550","[c]","30500","29230"
"New entrant CS","2022","No function","SCS level","Heterosexual / straight","95","[c]","93410","89860"
"New entrant CS","2022","No function","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS level","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS level","Unknown","60","[c]","100440","89900"
"New entrant CS","2022","No function","SEO","Heterosexual / straight","1230","[c]","40330","39710"
"New entrant CS","2022","No function","SEO","LGBO","140","[c]","39940","39600"
"New entrant CS","2022","No function","SEO","Undeclared","155","[c]","39390","39390"
"New entrant CS","2022","No function","SEO","Unknown","385","[c]","39240","38750"
"New entrant CS","2022","No function","Unknown","Heterosexual / straight","4895","[c]","28750","26310"
"New entrant CS","2022","No function","Unknown","LGBO","420","[c]","28620","24800"
"New entrant CS","2022","No function","Unknown","Undeclared","315","[c]","30560","28200"
"New entrant CS","2022","No function","Unknown","Unknown","3205","[c]","27990","26310"
"New entrant CS","2022","Project Delivery","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AO","Heterosexual / straight","75","[c]","21490","21260"
"New entrant CS","2022","Project Delivery","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AO","Unknown","35","[c]","21250","21300"
"New entrant CS","2022","Project Delivery","EO","Heterosexual / straight","315","[c]","23830","24750"
"New entrant CS","2022","Project Delivery","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Unknown","145","[c]","21220","19460"
"New entrant CS","2022","Project Delivery","G6","Heterosexual / straight","35","[c]","67860","65440"
"New entrant CS","2022","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G7","Heterosexual / straight","155","[c]","53740","53500"
"New entrant CS","2022","Project Delivery","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G7","Unknown","35","[c]","53740","53500"
"New entrant CS","2022","Project Delivery","HEO","Heterosexual / straight","310","[c]","31720","33000"
"New entrant CS","2022","Project Delivery","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HEO","Unknown","120","[c]","31480","33000"
"New entrant CS","2022","Project Delivery","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SEO","Heterosexual / straight","280","[c]","41310","40180"
"New entrant CS","2022","Project Delivery","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SEO","Unknown","105","[c]","40620","40180"
"New entrant CS","2022","Project Delivery","Unknown","Heterosexual / straight","130","[c]","37290","33200"
"New entrant CS","2022","Project Delivery","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","45","[c]","31430","27540"
"New entrant CS","2022","Property","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","AA","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","AO","Heterosexual / straight","100","[c]","21890","21750"
"New entrant CS","2022","Property","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","AO","Unknown","155","[c]","22060","21750"
"New entrant CS","2022","Property","EO","Heterosexual / straight","140","[c]","25220","25000"
"New entrant CS","2022","Property","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","EO","Unknown","105","[c]","25770","25000"
"New entrant CS","2022","Property","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","G7","Heterosexual / straight","75","[c]","52440","52080"
"New entrant CS","2022","Property","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","HEO","Heterosexual / straight","135","[c]","31910","33000"
"New entrant CS","2022","Property","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HEO","Unknown","70","[c]","31050","31000"
"New entrant CS","2022","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SEO","Heterosexual / straight","95","[c]","40380","40000"
"New entrant CS","2022","Property","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","SEO","Unknown","40","[c]","42560","42000"
"New entrant CS","2022","Security","AA","Heterosexual / straight","105","[c]","23470","25000"
"New entrant CS","2022","Security","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","AA","Unknown","105","[c]","23190","22630"
"New entrant CS","2022","Security","AO","Heterosexual / straight","135","[c]","26190","23540"
"New entrant CS","2022","Security","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","AO","Unknown","115","[c]","26550","24180"
"New entrant CS","2022","Security","EO","Heterosexual / straight","95","[c]","27820","26350"
"New entrant CS","2022","Security","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","EO","Unknown","85","[c]","27070","26350"
"New entrant CS","2022","Security","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","HEO","Heterosexual / straight","75","[c]","32860","32000"
"New entrant CS","2022","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO","Heterosexual / straight","30","[c]","39870","38960"
"New entrant CS","2022","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Heterosexual / straight","495","[c]","20880","21050"
"New entrant CS","2022","Unknown","AA","LGBO","60","[c]","21130","21050"
"New entrant CS","2022","Unknown","AA","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Unknown","405","[c]","21040","21050"
"New entrant CS","2022","Unknown","AO","Heterosexual / straight","780","[c]","22150","21260"
"New entrant CS","2022","Unknown","AO","LGBO","75","[c]","22400","21680"
"New entrant CS","2022","Unknown","AO","Undeclared","60","[c]","22300","21300"
"New entrant CS","2022","Unknown","AO","Unknown","1325","[c]","22140","21680"
"New entrant CS","2022","Unknown","EO","Heterosexual / straight","1195","[c]","27300","27230"
"New entrant CS","2022","Unknown","EO","LGBO","150","[c]","26960","27230"
"New entrant CS","2022","Unknown","EO","Undeclared","75","[c]","27070","27230"
"New entrant CS","2022","Unknown","EO","Unknown","1935","[c]","27420","27230"
"New entrant CS","2022","Unknown","G6","Heterosexual / straight","90","[c]","69940","67060"
"New entrant CS","2022","Unknown","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6","Unknown","80","[c]","70530","68700"
"New entrant CS","2022","Unknown","G7","Heterosexual / straight","235","[c]","54330","52700"
"New entrant CS","2022","Unknown","G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G7","Unknown","240","[c]","55010","53500"
"New entrant CS","2022","Unknown","HEO","Heterosexual / straight","605","[c]","32920","31540"
"New entrant CS","2022","Unknown","HEO","LGBO","75","[c]","32410","31540"
"New entrant CS","2022","Unknown","HEO","Undeclared","50","[c]","32920","31540"
"New entrant CS","2022","Unknown","HEO","Unknown","590","[c]","33160","31540"
"New entrant CS","2022","Unknown","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO","Heterosexual / straight","410","[c]","40860","40000"
"New entrant CS","2022","Unknown","SEO","LGBO","50","[c]","40870","39660"
"New entrant CS","2022","Unknown","SEO","Undeclared","35","[c]","41520","39960"
"New entrant CS","2022","Unknown","SEO","Unknown","310","[c]","41350","40000"
"New entrant CS","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","165","[c]","21190","16190"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Home Office, Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
