"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Courts and Tribunals Service","Communications","London","Male","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","East of England","Female","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","East of England","Male","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","London","Female","40","40","42780","41750"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","London","Male","70","70","43420","41750"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","North East (England)","Male","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","North West (England)","Female","20","20","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","North West (England)","Male","20","20","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","Scotland","Female","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","Scotland","Male","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","Wales","Male","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","West Midlands (England)","Male","30","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Digital, Data and Technology","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Economics","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Economics","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","East of England","Female","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","London","Female","30","30","44450","41750"
"In post","2022","HM Courts and Tribunals Service","Finance","London","Male","25","25","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","North West (England)","Female","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","South West (England)","Female","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","London","Female","20","20","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","North West (England)","Female","15","15","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Knowledge and Information Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Knowledge and Information Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Knowledge and Information Management","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
