"Status","Year","Organisation","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Cabinet Office (excl. agencies)","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","London","Inner London - East","London","120","[c]","56280","54700"
"Leaver CS","2022","Cabinet Office (excl. agencies)","London","Inner London - West","London","365","[c]","51490","43890"
"Leaver CS","2022","Cabinet Office (excl. agencies)","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Outside London","15","[c]","29550","21050"
"Leaver CS","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester","Outside London","15","[c]","46530","37300"
"Leaver CS","2022","Cabinet Office (excl. agencies)","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","49900","34980"
"Leaver CS","2022","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","67860","53320"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Unknown","90","[c]","50940","40600"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Outside London","40","[c]","29450","26670"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Outside London","10","[c]","54250","55280"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","Outside London","40","[c]","34740","30220"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","Merseyside","Outside London","40","[c]","31280","29160"
"Leaver CS","2022","Charity Commission","South West (England)","Dorset and Somerset","Outside London","15","[c]","45320","55230"
"Leaver CS","2022","Charity Commission","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","East Wales","Outside London","80","[c]","30490","24500"
"Leaver CS","2022","Competition and Markets Authority","London","Inner London - East","London","90","[c]","53200","54190"
"Leaver CS","2022","Competition and Markets Authority","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","East Anglia","Outside London","15","[c]","35770","32000"
"Leaver CS","2022","Crown Commercial Service","London","Inner London - East","London","10","[c]","44270","40400"
"Leaver CS","2022","Crown Commercial Service","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","Merseyside","Outside London","25","[c]","38230","36560"
"Leaver CS","2022","Crown Commercial Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","East Wales","Outside London","15","[c]","36170","32310"
"Leaver CS","2022","Crown Commercial Service","West Midlands (England)","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","Eastern Scotland","Outside London","45","[c]","36840","30040"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","Southern Scotland","Outside London","15","[c]","30140","23230"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","West Central Scotland","Outside London","40","[c]","30930","23230"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","20","[c]","30050","25480"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","36770","34480"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","Essex","Outside London","10","[c]","36880","31560"
"Leaver CS","2022","Crown Prosecution Service","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","Inner London - West","London","105","[c]","44560","53050"
"Leaver CS","2022","Crown Prosecution Service","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","Northumberland, and Tyne and Wear","Outside London","15","[c]","36240","26080"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","Tees Valley and Durham","Outside London","10","[c]","39740","38000"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","Greater Manchester","Outside London","15","[c]","43150","38000"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","Merseyside","Outside London","15","[c]","46760","51470"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","44490","53050"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","Hampshire and Isle of Wight","Outside London","15","[c]","39800","27670"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","Kent","Outside London","10","[c]","39130","41580"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","32970","24180"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","40660","28430"
"Leaver CS","2022","Crown Prosecution Service","Wales","East Wales","Outside London","15","[c]","50330","54480"
"Leaver CS","2022","Crown Prosecution Service","Wales","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","West Midlands","Outside London","30","[c]","37190","33900"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","40490","29000"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","West Yorkshire","Outside London","25","[c]","40060","35660"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","East Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","West Midlands (England)","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
