"Status","Year","Age","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Unknown","London","Female","225","180","31390","28650"
"In post","2022","65+","Unknown","London","Male","235","195","34560","30130"
"In post","2022","65+","Unknown","North East (England)","Female","20","15","[c]","[c]"
"In post","2022","65+","Unknown","North East (England)","Male","30","20","[c]","[c]"
"In post","2022","65+","Unknown","North West (England)","Female","100","75","24070","21680"
"In post","2022","65+","Unknown","North West (England)","Male","70","55","25920","21680"
"In post","2022","65+","Unknown","Northern Ireland","Female","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Northern Ireland","Male","25","20","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","Male","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Scotland","Female","110","90","34090","25930"
"In post","2022","65+","Unknown","Scotland","Male","205","175","35330","30040"
"In post","2022","65+","Unknown","South East (England)","Female","135","115","27370","22330"
"In post","2022","65+","Unknown","South East (England)","Male","230","200","32240","32670"
"In post","2022","65+","Unknown","South West (England)","Female","60","50","24060","21450"
"In post","2022","65+","Unknown","South West (England)","Male","140","125","28790","26670"
"In post","2022","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Male","30","30","[c]","[c]"
"In post","2022","65+","Unknown","Wales","Female","110","80","36320","29430"
"In post","2022","65+","Unknown","Wales","Male","120","100","42310","38160"
"In post","2022","65+","Unknown","West Midlands (England)","Female","25","25","[c]","[c]"
"In post","2022","65+","Unknown","West Midlands (England)","Male","75","70","32450","29670"
"In post","2022","65+","Unknown","Yorkshire and The Humber","Female","45","35","24510","21680"
"In post","2022","65+","Unknown","Yorkshire and The Humber","Male","75","65","27330","22540"
"In post","2022","Unknown","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","London","Female","70","[c]","28970","27270"
"Leaver CS","2022","20-29","Analysis","London","Male","95","[c]","33930","33710"
"Leaver CS","2022","20-29","Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","South East (England)","Female","10","[c]","[c]","[c]"
