"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Legal","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","No function","AA/AO","115","[c]","22560","22680"
"Leaver CS","2022","20-29","Black","No function","EO","130","[c]","29190","31060"
"Leaver CS","2022","20-29","Black","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","No function","SEO/HEO","45","[c]","34500","33260"
"Leaver CS","2022","20-29","Black","No function","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Digital, Data & Technology","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","No function","AA/AO","120","[c]","21380","21260"
"Leaver CS","2022","20-29","Mixed","No function","EO","70","[c]","28160","27570"
"Leaver CS","2022","20-29","Mixed","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","No function","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","No function","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","AA/AO","55","[c]","21000","20990"
"Leaver CS","2022","20-29","Undeclared","No function","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","SEO/HEO","15","[c]","[c]","[c]"
