"Status","Year","Organisation","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Northern Ireland Office","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Economics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Finance","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Northern Ireland Office","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Human Resources","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Northern Ireland Office","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Operational Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Operational Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Other","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Northern Ireland Office","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Policy","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Northern Ireland Office","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Policy","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Northern Ireland Office","Policy","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Northern Ireland Office","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Policy","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Northern Ireland Office","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Economics","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Economics","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Budget Responsibility","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
