"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Swindon","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","AA/AO","AO","Female","45","[c]","22500","22950"
"Leaver CS","2022","Tower Hamlets","AA/AO","AO","Male","45","[c]","22450","23460"
"Leaver CS","2022","Tower Hamlets","EO","EO","Female","85","[c]","28640","28310"
"Leaver CS","2022","Tower Hamlets","EO","EO","Male","40","[c]","28200","27500"
"Leaver CS","2022","Tower Hamlets","G6/G7","G6","Female","30","[c]","70220","68790"
"Leaver CS","2022","Tower Hamlets","G6/G7","G6","Male","45","[c]","73070","72470"
"Leaver CS","2022","Tower Hamlets","G6/G7","G7","Female","80","[c]","56730","54700"
"Leaver CS","2022","Tower Hamlets","G6/G7","G7","Male","110","[c]","57880","56640"
"Leaver CS","2022","Tower Hamlets","SCS level","SCS level","Female","35","[c]","99210","92480"
"Leaver CS","2022","Tower Hamlets","SCS level","SCS level","Male","45","[c]","97850","91680"
"Leaver CS","2022","Tower Hamlets","SEO/HEO","HEO","Female","85","[c]","34040","33420"
"Leaver CS","2022","Tower Hamlets","SEO/HEO","HEO","Male","55","[c]","34710","34380"
"Leaver CS","2022","Tower Hamlets","SEO/HEO","SEO","Female","60","[c]","42730","41750"
"Leaver CS","2022","Tower Hamlets","SEO/HEO","SEO","Male","50","[c]","43400","41750"
"Leaver CS","2022","Tower Hamlets","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","AA/AO","AA","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","AA/AO","AO","Female","475","[c]","21180","21260"
"Leaver CS","2022","Tyneside","AA/AO","AO","Male","310","[c]","21170","21260"
"Leaver CS","2022","Tyneside","EO","EO","Female","145","[c]","26540","27570"
"Leaver CS","2022","Tyneside","EO","EO","Male","110","[c]","26300","27570"
"Leaver CS","2022","Tyneside","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","G6/G7","G7","Female","55","[c]","52700","52750"
"Leaver CS","2022","Tyneside","G6/G7","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","SEO/HEO","HEO","Female","65","[c]","32800","33110"
"Leaver CS","2022","Tyneside","SEO/HEO","HEO","Male","65","[c]","32230","32160"
"Leaver CS","2022","Tyneside","SEO/HEO","SEO","Female","50","[c]","39570","39580"
"Leaver CS","2022","Tyneside","SEO/HEO","SEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","AA","Female","70","[c]","18350","18310"
"Leaver CS","2022","Unknown","AA/AO","AA","Male","45","[c]","18700","18310"
"Leaver CS","2022","Unknown","AA/AO","AO","Female","170","[c]","21640","21840"
"Leaver CS","2022","Unknown","AA/AO","AO","Male","100","[c]","22160","21840"
"Leaver CS","2022","Unknown","EO","EO","Female","65","[c]","27450","27570"
"Leaver CS","2022","Unknown","EO","EO","Male","60","[c]","27230","27530"
"Leaver CS","2022","Unknown","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","HEO","Male","40","[c]","33930","33350"
"Leaver CS","2022","Unknown","SEO/HEO","SEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","SEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","210","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","275","[c]","36490","33570"
"Leaver CS","2022","Wakefield","AA/AO","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","AA/AO","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","AA/AO","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","AA/AO","AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","AA/AO","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","AA/AO","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","EO","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","EO","EO","Male","40","[c]","25400","27570"
"Leaver CS","2022","Warwickshire CC","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","AA/AO","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","AA/AO","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","AA/AO","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","AA/AO","AO","Female","45","[c]","20250","20670"
"Leaver CS","2022","West Northamptonshire","AA/AO","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","EO","EO","Female","35","[c]","27050","27570"
"Leaver CS","2022","West Northamptonshire","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","AA/AO","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","AA/AO","AO","Female","60","[c]","23810","24370"
"Leaver CS","2022","West Surrey","AA/AO","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
