"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","London","AA","200","[c]","20540","21650"
"Leaver CS","2022","Operational Delivery","London","AO","950","[c]","23760","23720"
"Leaver CS","2022","Operational Delivery","London","EO","1185","[c]","29970","31060"
"Leaver CS","2022","Operational Delivery","London","G6","105","[c]","69100","67450"
"Leaver CS","2022","Operational Delivery","London","G7","315","[c]","55580","54230"
"Leaver CS","2022","Operational Delivery","London","HEO","425","[c]","33900","33360"
"Leaver CS","2022","Operational Delivery","London","SCS level","70","[c]","99430","91430"
"Leaver CS","2022","Operational Delivery","London","SEO","335","[c]","41740","40650"
"Leaver CS","2022","Operational Delivery","London","Unknown","235","[c]","50000","52850"
"Leaver CS","2022","Operational Delivery","Outside London","AA","1430","[c]","18900","19100"
"Leaver CS","2022","Operational Delivery","Outside London","AO","7940","[c]","21330","21260"
"Leaver CS","2022","Operational Delivery","Outside London","EO","4900","[c]","27530","27570"
"Leaver CS","2022","Operational Delivery","Outside London","G6","105","[c]","68300","65660"
"Leaver CS","2022","Operational Delivery","Outside London","G7","270","[c]","54510","53220"
"Leaver CS","2022","Operational Delivery","Outside London","HEO","845","[c]","33160","32560"
"Leaver CS","2022","Operational Delivery","Outside London","SCS level","30","[c]","96200","94780"
"Leaver CS","2022","Operational Delivery","Outside London","SEO","545","[c]","41520","40070"
"Leaver CS","2022","Operational Delivery","Outside London","Unknown","1165","[c]","29740","26960"
"Leaver CS","2022","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","AA","105","[c]","18280","18310"
"Leaver CS","2022","Operational Delivery","Unknown","AO","220","[c]","21770","21840"
"Leaver CS","2022","Operational Delivery","Unknown","EO","55","[c]","27690","27570"
"Leaver CS","2022","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","London","AA","40","[c]","22110","22460"
"Leaver CS","2022","Other","London","AO","45","[c]","23910","24110"
"Leaver CS","2022","Other","London","EO","195","[c]","28580","28700"
"Leaver CS","2022","Other","London","G6","45","[c]","69020","69030"
"Leaver CS","2022","Other","London","G7","50","[c]","56100","54470"
"Leaver CS","2022","Other","London","HEO","80","[c]","34080","34240"
"Leaver CS","2022","Other","London","SCS level","25","[c]","94090","89790"
"Leaver CS","2022","Other","London","SEO","35","[c]","42820","41970"
"Leaver CS","2022","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outside London","AA","270","[c]","19460","19050"
"Leaver CS","2022","Other","Outside London","AO","815","[c]","21490","21260"
"Leaver CS","2022","Other","Outside London","EO","565","[c]","25860","26670"
"Leaver CS","2022","Other","Outside London","G6","15","[c]","73790","67160"
"Leaver CS","2022","Other","Outside London","G7","35","[c]","55490","54270"
"Leaver CS","2022","Other","Outside London","HEO","220","[c]","32790","33300"
"Leaver CS","2022","Other","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Outside London","SEO","115","[c]","43220","40980"
"Leaver CS","2022","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","HEO","35","[c]","40600","40860"
"Leaver CS","2022","Other","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","235","[c]","36010","33270"
"Leaver CS","2022","Planning","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","London","AO","55","[c]","24340","24900"
"Leaver CS","2022","Policy","London","EO","140","[c]","28040","28500"
"Leaver CS","2022","Policy","London","G6","120","[c]","68360","67250"
"Leaver CS","2022","Policy","London","G7","270","[c]","55260","53600"
"Leaver CS","2022","Policy","London","HEO","330","[c]","34770","34020"
"Leaver CS","2022","Policy","London","SCS level","65","[c]","88680","80510"
"Leaver CS","2022","Policy","London","SEO","145","[c]","41660","40370"
"Leaver CS","2022","Policy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Outside London","AO","30","[c]","21450","21260"
"Leaver CS","2022","Policy","Outside London","EO","60","[c]","26210","25000"
"Leaver CS","2022","Policy","Outside London","G6","25","[c]","67560","67670"
"Leaver CS","2022","Policy","Outside London","G7","85","[c]","55420","54120"
"Leaver CS","2022","Policy","Outside London","HEO","120","[c]","32830","32180"
"Leaver CS","2022","Policy","Outside London","SCS level","25","[c]","107780","100820"
"Leaver CS","2022","Policy","Outside London","SEO","95","[c]","39860","38270"
"Leaver CS","2022","Policy","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","EO","15","[c]","29610","29580"
"Leaver CS","2022","Project Delivery","London","G6","25","[c]","70550","69670"
"Leaver CS","2022","Project Delivery","London","G7","35","[c]","56760","57430"
"Leaver CS","2022","Project Delivery","London","HEO","40","[c]","35730","35050"
"Leaver CS","2022","Project Delivery","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","SEO","30","[c]","43320","42680"
"Leaver CS","2022","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","AO","30","[c]","21410","21220"
"Leaver CS","2022","Project Delivery","Outside London","EO","70","[c]","25120","25310"
"Leaver CS","2022","Project Delivery","Outside London","G6","35","[c]","66470","65470"
"Leaver CS","2022","Project Delivery","Outside London","G7","80","[c]","53110","53640"
"Leaver CS","2022","Project Delivery","Outside London","HEO","145","[c]","31970","32010"
"Leaver CS","2022","Project Delivery","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outside London","SEO","170","[c]","40300","40470"
"Leaver CS","2022","Project Delivery","Outside London","Unknown","45","[c]","42410","40000"
"Leaver CS","2022","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","SEO","15","[c]","46400","45550"
"Leaver CS","2022","Property","Outside London","AA","60","[c]","18430","18760"
"Leaver CS","2022","Property","Outside London","AO","30","[c]","22180","21830"
"Leaver CS","2022","Property","Outside London","EO","75","[c]","26210","26030"
"Leaver CS","2022","Property","Outside London","G6","10","[c]","66010","64780"
"Leaver CS","2022","Property","Outside London","G7","30","[c]","56950","56890"
"Leaver CS","2022","Property","Outside London","HEO","80","[c]","33460","33300"
"Leaver CS","2022","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","SEO","75","[c]","43230","42940"
"Leaver CS","2022","Property","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","London","EO","15","[c]","26850","27010"
"Leaver CS","2022","Science and Engineering","London","G6","15","[c]","70830","69800"
"Leaver CS","2022","Science and Engineering","London","G7","55","[c]","52870","52610"
"Leaver CS","2022","Science and Engineering","London","HEO","75","[c]","32840","32330"
"Leaver CS","2022","Science and Engineering","London","SCS level","10","[c]","102420","100090"
"Leaver CS","2022","Science and Engineering","London","SEO","80","[c]","40310","40070"
"Leaver CS","2022","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outside London","AA","60","[c]","18120","17540"
"Leaver CS","2022","Science and Engineering","Outside London","AO","115","[c]","21620","21510"
"Leaver CS","2022","Science and Engineering","Outside London","EO","195","[c]","24590","25010"
"Leaver CS","2022","Science and Engineering","Outside London","G6","45","[c]","75690","76190"
"Leaver CS","2022","Science and Engineering","Outside London","G7","145","[c]","53230","52300"
"Leaver CS","2022","Science and Engineering","Outside London","HEO","270","[c]","32110","31950"
"Leaver CS","2022","Science and Engineering","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outside London","SEO","280","[c]","41550","40560"
