"Status","Year","Age","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Other ethnicity","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Operational Delivery","Female","25","20","[c]","[c]"
"In post","2022","65+","Other ethnicity","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2022","65+","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Commercial","Male","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Counter Fraud","Female","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Counter Fraud","Male","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Digital, Data and Technology","Male","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Finance","Female","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Finance","Male","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Intelligence Analysis","Male","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Legal","Male","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Operational Delivery","Female","180","130","25830","25110"
"In post","2022","65+","Undeclared","Operational Delivery","Male","175","130","30920","27570"
"In post","2022","65+","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Other","Female","25","20","[c]","[c]"
"In post","2022","65+","Undeclared","Other","Male","55","45","32800","32670"
"In post","2022","65+","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Policy","Female","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Policy","Male","25","20","[c]","[c]"
"In post","2022","65+","Undeclared","Project Delivery","Female","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","Project Delivery","Male","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","Property","Female","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","Property","Male","20","20","[c]","[c]"
"In post","2022","65+","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Science and Engineering","Male","25","25","[c]","[c]"
"In post","2022","65+","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Security","Male","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Tax","Female","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Tax","Male","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Male","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Digital, Data and Technology","Male","20","15","[c]","[c]"
"In post","2022","65+","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Finance","Male","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Legal","Female","20","15","[c]","[c]"
"In post","2022","65+","Unknown","Legal","Male","20","15","[c]","[c]"
"In post","2022","65+","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Operational Delivery","Female","335","245","26070","23780"
"In post","2022","65+","Unknown","Operational Delivery","Male","345","245","28480","26220"
"In post","2022","65+","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Other","Female","20","15","[c]","[c]"
"In post","2022","65+","Unknown","Other","Male","65","55","34540","32480"
"In post","2022","65+","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Policy","Female","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Policy","Male","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Project Delivery","Female","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Project Delivery","Male","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Property","Female","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Property","Male","25","20","[c]","[c]"
"In post","2022","65+","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Science and Engineering","Male","15","15","[c]","[c]"
"In post","2022","65+","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Security","Male","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
