"Status","Year","Organisation","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Maritime and Coastguard Agency","Policy","Outside London","Male","95","95","41840","40080"
"In post","2022","Maritime and Coastguard Agency","Property","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Property","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Communications","London","Female","30","30","41050","35450"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Communications","London","Male","20","20","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","Female","30","30","50130","53100"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","Male","40","40","45620","41010"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Finance","London","Female","20","20","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Finance","London","Male","15","15","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","Female","25","25","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","Male","5","5","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Legal","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Legal","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Medicine","London","Female","95","85","62230","67420"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Medicine","London","Male","50","50","64500","67080"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","London","Female","45","45","39660","33100"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","London","Male","25","25","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","Outside London","Female","50","45","40670","34750"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","Outside London","Male","55","50","37320","33170"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Other","London","Female","130","125","48620","41010"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Other","London","Male","85","85","48300","41080"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Other","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Other","Outside London","Male","35","35","51840","49790"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Policy","London","Female","20","20","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Policy","London","Male","5","5","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","London","Female","90","85","48430","41080"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","London","Male","30","30","50930","42930"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","Outside London","Female","110","105","49130","44690"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","Outside London","Male","65","65","54010","53100"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Statistics","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Unknown","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Unknown","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Commercial","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Commercial","Outside London","Female","105","100","42610","39940"
"In post","2022","Met Office","Commercial","Outside London","Male","90","90","46220","47960"
"In post","2022","Met Office","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Communications","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Met Office","Communications","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Met Office","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Digital, Data and Technology","Outside London","Female","100","95","34380","35410"
"In post","2022","Met Office","Digital, Data and Technology","Outside London","Male","295","290","38190","36160"
"In post","2022","Met Office","Finance","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Met Office","Finance","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Met Office","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Human Resources","Outside London","Female","55","50","38570","33930"
"In post","2022","Met Office","Human Resources","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Met Office","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Legal","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Met Office","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Operational Delivery","Outside London","Female","55","50","39550","39650"
"In post","2022","Met Office","Operational Delivery","Outside London","Male","145","145","42610","40140"
"In post","2022","Met Office","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Other","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Met Office","Other","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Met Office","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Project Delivery","Outside London","Female","95","85","39760","39650"
"In post","2022","Met Office","Project Delivery","Outside London","Male","105","100","41530","40040"
"In post","2022","Met Office","Property","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Met Office","Property","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Met Office","Science and Engineering","London","Female","15","15","[c]","[c]"
"In post","2022","Met Office","Science and Engineering","London","Male","5","5","[c]","[c]"
"In post","2022","Met Office","Science and Engineering","Outside London","Female","300","270","36670","37420"
"In post","2022","Met Office","Science and Engineering","Outside London","Male","610","580","40160","39650"
"In post","2022","Met Office","Science and Engineering","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Met Office","Science and Engineering","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Commercial","London","Female","25","25","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Commercial","London","Male","30","25","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Commercial","Outside London","Female","520","500","35090","34500"
"In post","2022","Ministry of Defence (excl. agencies)","Commercial","Outside London","Male","335","330","36070","34800"
"In post","2022","Ministry of Defence (excl. agencies)","Commercial","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Commercial","Overseas","Male","20","20","[c]","[c]"
