"Status","Year","Disability","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","Heterosexual / straight","70","[c]","28510","27230"
"New entrant CS","2022","Undeclared","Unknown","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","Undeclared","40","[c]","30170","27230"
"New entrant CS","2022","Undeclared","Unknown","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","London","Heterosexual / straight","50","[c]","39300","33710"
"New entrant CS","2022","Unknown","Analysis","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","London","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","London","Unknown","110","[c]","36980","31980"
"New entrant CS","2022","Unknown","Analysis","Outside London","Heterosexual / straight","75","[c]","32020","30710"
"New entrant CS","2022","Unknown","Analysis","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Outside London","Unknown","60","[c]","30810","30210"
"New entrant CS","2022","Unknown","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","Unknown","95","[c]","65950","68000"
"New entrant CS","2022","Unknown","Commercial","Outside London","Heterosexual / straight","90","[c]","31730","29360"
"New entrant CS","2022","Unknown","Commercial","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Outside London","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Outside London","Unknown","210","[c]","54610","61710"
"New entrant CS","2022","Unknown","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","Heterosexual / straight","50","[c]","37160","35610"
"New entrant CS","2022","Unknown","Communications","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","Undeclared","75","[c]","32730","27270"
"New entrant CS","2022","Unknown","Communications","London","Unknown","105","[c]","37320","35170"
"New entrant CS","2022","Unknown","Communications","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Outside London","Unknown","385","[c]","27330","26590"
"New entrant CS","2022","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","London","Unknown","70","[c]","32020","30750"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","Unknown","280","[c]","26860","26590"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Outside London","Unknown","300","[c]","21470","21250"
"New entrant CS","2022","Unknown","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","London","Heterosexual / straight","70","[c]","41380","32940"
"New entrant CS","2022","Unknown","Digital, Data & Technology","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","London","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","London","Unknown","160","[c]","43440","39530"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Outside London","Heterosexual / straight","160","[c]","35160","33040"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Outside London","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Outside London","Unknown","445","[c]","35550","33080"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","Heterosexual / straight","30","[c]","37900","32790"
"New entrant CS","2022","Unknown","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","Unknown","45","[c]","48120","43430"
"New entrant CS","2022","Unknown","Finance","Outside London","Heterosexual / straight","130","[c]","32520","29360"
"New entrant CS","2022","Unknown","Finance","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Outside London","Undeclared","60","[c]","31430","25000"
"New entrant CS","2022","Unknown","Finance","Outside London","Unknown","190","[c]","31930","29170"
"New entrant CS","2022","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","London","Heterosexual / straight","45","[c]","33020","32130"
"New entrant CS","2022","Unknown","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","London","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","London","Unknown","60","[c]","34650","32200"
"New entrant CS","2022","Unknown","Human Resources","Outside London","Heterosexual / straight","60","[c]","29810","25000"
"New entrant CS","2022","Unknown","Human Resources","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Outside London","Unknown","190","[c]","33430","28000"
"New entrant CS","2022","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","Heterosexual / straight","35","[c]","35800","26960"
"New entrant CS","2022","Unknown","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","Unknown","50","[c]","38860","35750"
"New entrant CS","2022","Unknown","Legal","Outside London","Heterosexual / straight","75","[c]","31250","25480"
"New entrant CS","2022","Unknown","Legal","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Outside London","Unknown","30","[c]","38880","35100"
"New entrant CS","2022","Unknown","No function","London","Heterosexual / straight","350","[c]","37950","32940"
"New entrant CS","2022","Unknown","No function","London","LGBO","55","[c]","35210","32790"
"New entrant CS","2022","Unknown","No function","London","Undeclared","180","[c]","39380","32790"
"New entrant CS","2022","Unknown","No function","London","Unknown","2495","[c]","33820","30460"
"New entrant CS","2022","Unknown","No function","Outside London","Heterosexual / straight","1130","[c]","29410","26840"
"New entrant CS","2022","Unknown","No function","Outside London","LGBO","100","[c]","27390","25000"
"New entrant CS","2022","Unknown","No function","Outside London","Undeclared","115","[c]","31960","28970"
"New entrant CS","2022","Unknown","No function","Outside London","Unknown","9055","[c]","25350","23140"
"New entrant CS","2022","Unknown","No function","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Unknown","Unknown","285","[c]","28140","28000"
"New entrant CS","2022","Unknown","Project Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","Unknown","60","[c]","45760","37920"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","Heterosexual / straight","120","[c]","36850","36250"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","Unknown","355","[c]","31530","30450"
"New entrant CS","2022","Unknown","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
