"Status","Year","Age","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","White","Commercial","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","20-29","White","Commercial","East of England","15","15","[c]","[c]"
"In post","2022","20-29","White","Commercial","London","160","160","40180","40030"
"In post","2022","20-29","White","Commercial","North East (England)","15","15","[c]","[c]"
"In post","2022","20-29","White","Commercial","North West (England)","70","70","32590","30940"
"In post","2022","20-29","White","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Commercial","Scotland","35","35","32680","32000"
"In post","2022","20-29","White","Commercial","South East (England)","55","55","27680","26350"
"In post","2022","20-29","White","Commercial","South West (England)","175","175","31030","31000"
"In post","2022","20-29","White","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","White","Commercial","Wales","25","25","[c]","[c]"
"In post","2022","20-29","White","Commercial","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","20-29","White","Commercial","Yorkshire and The Humber","55","55","32620","30610"
"In post","2022","20-29","White","Communications","East Midlands (England)","100","95","27780","26820"
"In post","2022","20-29","White","Communications","East of England","10","10","[c]","[c]"
"In post","2022","20-29","White","Communications","London","360","360","37830","36340"
"In post","2022","20-29","White","Communications","North East (England)","185","185","28620","26820"
"In post","2022","20-29","White","Communications","North West (England)","90","90","28020","26700"
"In post","2022","20-29","White","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Communications","Scotland","15","15","[c]","[c]"
"In post","2022","20-29","White","Communications","South East (England)","25","25","[c]","[c]"
"In post","2022","20-29","White","Communications","South West (England)","20","20","[c]","[c]"
"In post","2022","20-29","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Communications","Wales","130","130","28620","26820"
"In post","2022","20-29","White","Communications","West Midlands (England)","60","60","28360","26630"
"In post","2022","20-29","White","Communications","Yorkshire and The Humber","70","70","30680","26820"
"In post","2022","20-29","White","Counter Fraud","East Midlands (England)","60","55","30210","27570"
"In post","2022","20-29","White","Counter Fraud","East of England","35","35","25250","26820"
"In post","2022","20-29","White","Counter Fraud","London","190","190","34390","31020"
"In post","2022","20-29","White","Counter Fraud","North East (England)","105","105","29400","27570"
"In post","2022","20-29","White","Counter Fraud","North West (England)","200","195","28630","26820"
"In post","2022","20-29","White","Counter Fraud","Northern Ireland","30","30","26190","26590"
"In post","2022","20-29","White","Counter Fraud","Scotland","140","140","26510","26820"
"In post","2022","20-29","White","Counter Fraud","South East (England)","80","80","26370","26820"
"In post","2022","20-29","White","Counter Fraud","South West (England)","70","70","30530","27570"
"In post","2022","20-29","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Counter Fraud","Wales","110","110","25940","26590"
"In post","2022","20-29","White","Counter Fraud","West Midlands (England)","50","50","29200","27570"
"In post","2022","20-29","White","Counter Fraud","Yorkshire and The Humber","85","85","29790","27570"
"In post","2022","20-29","White","Debt","East Midlands (England)","45","40","21520","21260"
"In post","2022","20-29","White","Debt","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Debt","London","10","10","[c]","[c]"
"In post","2022","20-29","White","Debt","North East (England)","105","105","22010","21250"
"In post","2022","20-29","White","Debt","North West (England)","75","75","21790","21250"
"In post","2022","20-29","White","Debt","Scotland","155","150","22380","21250"
"In post","2022","20-29","White","Debt","South West (England)","15","15","[c]","[c]"
"In post","2022","20-29","White","Debt","Wales","85","85","23590","21250"
"In post","2022","20-29","White","Debt","West Midlands (England)","75","70","21770","21260"
"In post","2022","20-29","White","Debt","Yorkshire and The Humber","40","40","21710","21260"
"In post","2022","20-29","White","Digital, Data & Technology","East Midlands (England)","30","30","31230","30930"
"In post","2022","20-29","White","Digital, Data & Technology","East of England","70","70","29300","27010"
"In post","2022","20-29","White","Digital, Data & Technology","London","365","365","40700","40050"
"In post","2022","20-29","White","Digital, Data & Technology","North East (England)","175","175","34940","33080"
"In post","2022","20-29","White","Digital, Data & Technology","North West (England)","255","255","34460","33080"
"In post","2022","20-29","White","Digital, Data & Technology","Northern Ireland","15","15","[c]","[c]"
"In post","2022","20-29","White","Digital, Data & Technology","Overseas","20","20","[c]","[c]"
"In post","2022","20-29","White","Digital, Data & Technology","Scotland","85","85","32970","33080"
"In post","2022","20-29","White","Digital, Data & Technology","South East (England)","140","140","30210","29350"
"In post","2022","20-29","White","Digital, Data & Technology","South West (England)","410","405","28850","27520"
"In post","2022","20-29","White","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","White","Digital, Data & Technology","Wales","165","165","31030","30210"
"In post","2022","20-29","White","Digital, Data & Technology","West Midlands (England)","95","95","33710","33080"
"In post","2022","20-29","White","Digital, Data & Technology","Yorkshire and The Humber","115","110","34580","33080"
"In post","2022","20-29","White","Finance","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","20-29","White","Finance","East of England","15","15","[c]","[c]"
"In post","2022","20-29","White","Finance","London","245","245","42430","40650"
"In post","2022","20-29","White","Finance","North East (England)","60","60","33040","31990"
"In post","2022","20-29","White","Finance","North West (England)","100","100","31940","29360"
"In post","2022","20-29","White","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Finance","Scotland","85","80","25820","21250"
"In post","2022","20-29","White","Finance","South East (England)","75","75","30300","28670"
"In post","2022","20-29","White","Finance","South West (England)","195","195","27820","26350"
"In post","2022","20-29","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Finance","Wales","20","20","[c]","[c]"
"In post","2022","20-29","White","Finance","West Midlands (England)","70","70","31910","29360"
"In post","2022","20-29","White","Finance","Yorkshire and The Humber","120","120","30370","28270"
"In post","2022","20-29","White","Grants Management","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","20-29","White","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Grants Management","North East (England)","35","35","22090","21300"
"In post","2022","20-29","White","Grants Management","North West (England)","45","45","22700","21300"
"In post","2022","20-29","White","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Grants Management","South West (England)","10","10","[c]","[c]"
"In post","2022","20-29","White","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Grants Management","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","20-29","White","Grants Management","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","20-29","White","Human Resources","East Midlands (England)","50","50","31530","32000"
"In post","2022","20-29","White","Human Resources","East of England","25","25","[c]","[c]"
"In post","2022","20-29","White","Human Resources","London","350","350","37590","34260"
"In post","2022","20-29","White","Human Resources","North East (England)","105","100","26830","24100"
"In post","2022","20-29","White","Human Resources","North West (England)","170","170","28410","27570"
"In post","2022","20-29","White","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Human Resources","Scotland","95","95","27570","26860"
"In post","2022","20-29","White","Human Resources","South East (England)","40","40","28350","27500"
"In post","2022","20-29","White","Human Resources","South West (England)","105","100","26440","24500"
"In post","2022","20-29","White","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","White","Human Resources","Wales","65","65","27770","27380"
"In post","2022","20-29","White","Human Resources","West Midlands (England)","30","30","31460","28590"
"In post","2022","20-29","White","Human Resources","Yorkshire and The Humber","70","70","31280","30450"
"In post","2022","20-29","White","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Internal Audit","London","10","10","[c]","[c]"
"In post","2022","20-29","White","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Internal Audit","Scotland","5","5","[c]","[c]"
"In post","2022","20-29","White","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Legal","East Midlands (England)","50","50","27580","25480"
"In post","2022","20-29","White","Legal","East of England","50","50","27740","23770"
"In post","2022","20-29","White","Legal","London","400","390","35740","31020"
"In post","2022","20-29","White","Legal","North East (England)","35","35","32000","27130"
"In post","2022","20-29","White","Legal","North West (England)","120","120","28890","25480"
"In post","2022","20-29","White","Legal","Northern Ireland","5","5","[c]","[c]"
"In post","2022","20-29","White","Legal","Scotland","145","145","38160","41750"
"In post","2022","20-29","White","Legal","South East (England)","90","90","27330","24590"
"In post","2022","20-29","White","Legal","South West (England)","65","65","28420","25480"
"In post","2022","20-29","White","Legal","Wales","40","35","28640","25480"
"In post","2022","20-29","White","Legal","West Midlands (England)","35","35","27220","25480"
"In post","2022","20-29","White","Legal","Yorkshire and The Humber","110","110","28290","25480"
"In post","2022","20-29","White","No function","East Midlands (England)","1565","1545","25940","25120"
"In post","2022","20-29","White","No function","East of England","1340","1325","26620","26920"
"In post","2022","20-29","White","No function","London","6605","6570","38280","34670"
"In post","2022","20-29","White","No function","North East (England)","1945","1910","25140","23170"
"In post","2022","20-29","White","No function","North West (England)","3645","3590","25950","25000"
"In post","2022","20-29","White","No function","Northern Ireland","200","195","26160","26590"
"In post","2022","20-29","White","No function","Overseas","125","125","34600","33230"
"In post","2022","20-29","White","No function","Scotland","1810","1775","25870","24250"
"In post","2022","20-29","White","No function","South East (England)","2400","2360","27460","27570"
"In post","2022","20-29","White","No function","South West (England)","2350","2310","26990","26740"
"In post","2022","20-29","White","No function","Unknown","65","65","29030","27570"
"In post","2022","20-29","White","No function","Wales","2245","2190","24920","23140"
"In post","2022","20-29","White","No function","West Midlands (England)","1760","1735","26260","25120"
"In post","2022","20-29","White","No function","Yorkshire and The Humber","2285","2250","26770","26100"
"In post","2022","20-29","White","Project Delivery","East Midlands (England)","25","25","[c]","[c]"
"In post","2022","20-29","White","Project Delivery","East of England","35","35","31690","29270"
"In post","2022","20-29","White","Project Delivery","London","310","310","41440","38600"
"In post","2022","20-29","White","Project Delivery","North East (England)","80","75","33700","33370"
"In post","2022","20-29","White","Project Delivery","North West (England)","135","130","31600","33000"
"In post","2022","20-29","White","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","White","Project Delivery","Overseas","25","25","[c]","[c]"
"In post","2022","20-29","White","Project Delivery","Scotland","100","100","29800","27050"
"In post","2022","20-29","White","Project Delivery","South East (England)","160","160","30390","30210"
