"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Inspector of Education and Training","G6/G7","G7","70","[c]","72490","70500"
"New entrant CS","2022","No function","Inspector of Education and Training","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inspector of Education and Training","SEO/HEO","SEO","90","[c]","47320","46360"
"New entrant CS","2022","No function","Intelligence Analysis","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","EO","EO","60","[c]","25480","26250"
"New entrant CS","2022","No function","International Trade","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","G6/G7","G7","25","[c]","51170","51710"
"New entrant CS","2022","No function","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","SEO/HEO","HEO","75","[c]","31490","31800"
"New entrant CS","2022","No function","International Trade","SEO/HEO","SEO","30","[c]","38820","38160"
"New entrant CS","2022","No function","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Knowledge and Information Management","AA/AO","AO","20","[c]","21390","20970"
"New entrant CS","2022","No function","Knowledge and Information Management","EO","EO","25","[c]","26170","26880"
"New entrant CS","2022","No function","Knowledge and Information Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Knowledge and Information Management","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Knowledge and Information Management","SEO/HEO","HEO","40","[c]","31070","30460"
"New entrant CS","2022","No function","Knowledge and Information Management","SEO/HEO","SEO","20","[c]","38810","38200"
"New entrant CS","2022","No function","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","SEO/HEO","HEO","95","[c]","31980","30450"
"New entrant CS","2022","No function","Legal","SEO/HEO","SEO","15","[c]","37430","36050"
"New entrant CS","2022","No function","Medicine","G6/G7","G6","20","[c]","70590","78190"
"New entrant CS","2022","No function","Medicine","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","SCS level","SCS level","40","[c]","97780","90950"
"New entrant CS","2022","No function","Medicine","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Delivery","AA/AO","AA","2240","[c]","20530","20890"
"New entrant CS","2022","No function","Operational Delivery","AA/AO","AO","12770","[c]","22550","21260"
"New entrant CS","2022","No function","Operational Delivery","EO","EO","5925","[c]","27860","27570"
"New entrant CS","2022","No function","Operational Delivery","G6/G7","G6","110","[c]","66940","65310"
"New entrant CS","2022","No function","Operational Delivery","G6/G7","G7","350","[c]","52250","52080"
"New entrant CS","2022","No function","Operational Delivery","SCS level","SCS level","65","[c]","99050","86720"
"New entrant CS","2022","No function","Operational Delivery","SEO/HEO","HEO","1165","[c]","32540","32330"
"New entrant CS","2022","No function","Operational Delivery","SEO/HEO","SEO","690","[c]","40470","40060"
"New entrant CS","2022","No function","Operational Delivery","Unknown","Unknown","8675","[c]","28530","26310"
"New entrant CS","2022","No function","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","SEO/HEO","HEO","15","[c]","29500","29230"
"New entrant CS","2022","No function","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Other","AA/AO","AA","30","[c]","20380","21640"
"New entrant CS","2022","No function","Other","AA/AO","AO","300","[c]","21420","21260"
"New entrant CS","2022","No function","Other","EO","EO","230","[c]","25770","26250"
"New entrant CS","2022","No function","Other","G6/G7","G6","15","[c]","73350","75000"
"New entrant CS","2022","No function","Other","G6/G7","G7","50","[c]","53850","53360"
"New entrant CS","2022","No function","Other","SCS level","SCS level","10","[c]","107290","1e+05"
"New entrant CS","2022","No function","Other","SEO/HEO","HEO","105","[c]","31230","31990"
"New entrant CS","2022","No function","Other","SEO/HEO","SEO","50","[c]","39520","39430"
"New entrant CS","2022","No function","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","EO","EO","10","[c]","26660","26340"
"New entrant CS","2022","No function","Planning","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","SEO/HEO","SEO","10","[c]","41540","41040"
"New entrant CS","2022","No function","Planning Inspectors","G6/G7","G7","20","[c]","41440","41020"
"New entrant CS","2022","No function","Policy","AA/AO","AA","20","[c]","17780","18200"
"New entrant CS","2022","No function","Policy","AA/AO","AO","90","[c]","21790","21300"
"New entrant CS","2022","No function","Policy","EO","EO","610","[c]","26330","26180"
"New entrant CS","2022","No function","Policy","G6/G7","G6","105","[c]","64610","64030"
"New entrant CS","2022","No function","Policy","G6/G7","G7","475","[c]","52090","52290"
"New entrant CS","2022","No function","Policy","SCS level","SCS level","35","[c]","88710","75580"
"New entrant CS","2022","No function","Policy","SEO/HEO","HEO","1450","[c]","32150","32560"
"New entrant CS","2022","No function","Policy","SEO/HEO","SEO","635","[c]","38860","38750"
"New entrant CS","2022","No function","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","EO","EO","10","[c]","25440","26180"
"New entrant CS","2022","No function","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","G6/G7","G7","10","[c]","51910","51730"
"New entrant CS","2022","No function","Project Delivery","SEO/HEO","HEO","30","[c]","32630","34020"
"New entrant CS","2022","No function","Project Delivery","SEO/HEO","SEO","10","[c]","39190","39530"
"New entrant CS","2022","No function","Psychology","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","AA/AO","AO","30","[c]","20550","19780"
"New entrant CS","2022","No function","Psychology","EO","EO","70","[c]","25100","24620"
"New entrant CS","2022","No function","Psychology","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","SEO/HEO","HEO","80","[c]","28030","27700"
"New entrant CS","2022","No function","Psychology","SEO/HEO","SEO","10","[c]","40260","38150"
"New entrant CS","2022","No function","Science and Engineering","AA/AO","AA","60","[c]","18160","17540"
"New entrant CS","2022","No function","Science and Engineering","AA/AO","AO","105","[c]","22310","22230"
"New entrant CS","2022","No function","Science and Engineering","EO","EO","185","[c]","26420","26370"
"New entrant CS","2022","No function","Science and Engineering","G6/G7","G6","10","[c]","70030","68810"
"New entrant CS","2022","No function","Science and Engineering","G6/G7","G7","80","[c]","50890","49990"
"New entrant CS","2022","No function","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","SEO/HEO","HEO","375","[c]","29890","29230"
"New entrant CS","2022","No function","Science and Engineering","SEO/HEO","SEO","175","[c]","39320","40040"
"New entrant CS","2022","No function","Security","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tax","AA/AO","AO","575","[c]","21250","21250"
"New entrant CS","2022","No function","Tax","EO","EO","710","[c]","27180","26590"
"New entrant CS","2022","No function","Tax","G6/G7","G7","20","[c]","52500","52080"
"New entrant CS","2022","No function","Tax","SEO/HEO","HEO","635","[c]","33880","33080"
"New entrant CS","2022","No function","Tax","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AA/AO","AO","170","[c]","21690","21250"
"New entrant CS","2022","No function","Unknown","EO","EO","170","[c]","27120","27500"
"New entrant CS","2022","No function","Unknown","G6/G7","G6","25","[c]","64520","65440"
"New entrant CS","2022","No function","Unknown","G6/G7","G7","80","[c]","54660","54110"
"New entrant CS","2022","No function","Unknown","SCS level","SCS level","20","[c]","89090","87500"
"New entrant CS","2022","No function","Unknown","SEO/HEO","HEO","740","[c]","29300","28000"
"New entrant CS","2022","No function","Unknown","SEO/HEO","SEO","95","[c]","40690","40600"
"New entrant CS","2022","No function","Unknown","Unknown","Unknown","145","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","SEO/HEO","SEO","30","[c]","36680","35900"
"New entrant CS","2022","Project Delivery","Commercial","EO","EO","30","[c]","22730","23000"
"New entrant CS","2022","Project Delivery","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Commercial","SEO/HEO","HEO","15","[c]","32100","32750"
"New entrant CS","2022","Project Delivery","Commercial","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Digital, Data and Technology","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Digital, Data and Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inspector of Education and Training","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","AA/AO","AO","35","[c]","20450","21300"
"New entrant CS","2022","Project Delivery","Operational Delivery","EO","EO","25","[c]","24930","24920"
"New entrant CS","2022","Project Delivery","Operational Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","G6/G7","G7","10","[c]","52120","49860"
"New entrant CS","2022","Project Delivery","Operational Delivery","SEO/HEO","HEO","15","[c]","31770","30690"
"New entrant CS","2022","Project Delivery","Operational Delivery","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","Unknown","Unknown","25","[c]","27560","26000"
"New entrant CS","2022","Project Delivery","Other","EO","EO","115","[c]","20100","19460"
"New entrant CS","2022","Project Delivery","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Other","G6/G7","G7","20","[c]","51820","52000"
"New entrant CS","2022","Project Delivery","Other","SEO/HEO","HEO","65","[c]","27470","27500"
"New entrant CS","2022","Project Delivery","Other","SEO/HEO","SEO","45","[c]","37930","38750"
"New entrant CS","2022","Project Delivery","Policy","EO","EO","15","[c]","27280","26590"
"New entrant CS","2022","Project Delivery","Policy","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Policy","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Policy","SEO/HEO","HEO","15","[c]","34200","33220"
"New entrant CS","2022","Project Delivery","Policy","SEO/HEO","SEO","15","[c]","40640","42150"
"New entrant CS","2022","Project Delivery","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","AA/AO","AO","75","[c]","21800","21260"
"New entrant CS","2022","Project Delivery","Project Delivery","EO","EO","190","[c]","25240","24770"
"New entrant CS","2022","Project Delivery","Project Delivery","G6/G7","G6","35","[c]","67050","65270"
"New entrant CS","2022","Project Delivery","Project Delivery","G6/G7","G7","140","[c]","53170","53500"
"New entrant CS","2022","Project Delivery","Project Delivery","SCS level","SCS level","10","[c]","103310","89500"
"New entrant CS","2022","Project Delivery","Project Delivery","SEO/HEO","HEO","260","[c]","32430","33000"
"New entrant CS","2022","Project Delivery","Project Delivery","SEO/HEO","SEO","235","[c]","40180","40000"
"New entrant CS","2022","Project Delivery","Project Delivery","Unknown","Unknown","60","[c]","40190","38500"
"New entrant CS","2022","Project Delivery","Property","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","EO","EO","105","[c]","21810","20970"
"New entrant CS","2022","Project Delivery","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","G6/G7","G7","20","[c]","56400","56000"
"New entrant CS","2022","Project Delivery","Science and Engineering","SEO/HEO","HEO","95","[c]","32050","33000"
"New entrant CS","2022","Project Delivery","Science and Engineering","SEO/HEO","SEO","95","[c]","45410","44000"
"New entrant CS","2022","Project Delivery","Science and Engineering","Unknown","Unknown","95","[c]","35040","32000"
"New entrant CS","2022","Project Delivery","Tax","AA/AO","AO","10","[c]","21250","21250"
"New entrant CS","2022","Project Delivery","Tax","EO","EO","[c]","[c]","[c]","[c]"
