"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Merseyside","15","[c]","35810","32580"
"Leaver CS","2022","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands","15","[c]","37730","36780"
"Leaver CS","2022","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Yorkshire","25","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Wales","15","[c]","32210","29950"
"Leaver CS","2022","Communications","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","41410","38070"
"Leaver CS","2022","Communications","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Hampshire and Isle of Wight","20","[c]","32730","32750"
"Leaver CS","2022","Communications","Inner London - East","40","[c]","41460","40070"
"Leaver CS","2022","Communications","Inner London - West","180","[c]","41920","38170"
"Leaver CS","2022","Communications","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands","10","[c]","48880","48890"
"Leaver CS","2022","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Derbyshire and Nottinghamshire","20","[c]","28120","27570"
"Leaver CS","2022","Counter Fraud","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Wales","20","[c]","24660","22740"
"Leaver CS","2022","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Greater Manchester","15","[c]","29440","27570"
"Leaver CS","2022","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Inner London - West","30","[c]","39260","37740"
"Leaver CS","2022","Counter Fraud","Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Merseyside","10","[c]","25690","25310"
"Leaver CS","2022","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Northumberland, and Tyne and Wear","10","[c]","26910","27570"
"Leaver CS","2022","Counter Fraud","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tees Valley and Durham","10","[c]","22780","21260"
"Leaver CS","2022","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Central Scotland","10","[c]","24050","22220"
"Leaver CS","2022","Counter Fraud","West Midlands","15","[c]","33000","30810"
"Leaver CS","2022","Counter Fraud","West Wales and The Valleys","10","[c]","22410","21260"
"Leaver CS","2022","Counter Fraud","West Yorkshire","15","[c]","28260","27570"
"Leaver CS","2022","Digital, Data and Technology","Bedfordshire and Hertfordshire","10","[c]","38770","36300"
"Leaver CS","2022","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","39350","33340"
"Leaver CS","2022","Digital, Data and Technology","Cheshire","15","[c]","35830","33300"
"Leaver CS","2022","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Derbyshire and Nottinghamshire","20","[c]","35500","32010"
"Leaver CS","2022","Digital, Data and Technology","Devon","100","[c]","33760","33840"
"Leaver CS","2022","Digital, Data and Technology","Dorset and Somerset","30","[c]","37750","34170"
"Leaver CS","2022","Digital, Data and Technology","East Anglia","15","[c]","33920","30930"
"Leaver CS","2022","Digital, Data and Technology","East Wales","110","[c]","37070","34830"
"Leaver CS","2022","Digital, Data and Technology","Eastern Scotland","15","[c]","43310","46100"
"Leaver CS","2022","Digital, Data and Technology","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","115","[c]","38750","38070"
"Leaver CS","2022","Digital, Data and Technology","Greater Manchester","80","[c]","49520","49860"
"Leaver CS","2022","Digital, Data and Technology","Hampshire and Isle of Wight","55","[c]","37150","33150"
"Leaver CS","2022","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","15","[c]","22660","21170"
"Leaver CS","2022","Digital, Data and Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Inner London - East","70","[c]","51440","47240"
"Leaver CS","2022","Digital, Data and Technology","Inner London - West","185","[c]","48190","45020"
"Leaver CS","2022","Digital, Data and Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lancashire","35","[c]","44220","40830"
"Leaver CS","2022","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Merseyside","35","[c]","36320","35910"
"Leaver CS","2022","Digital, Data and Technology","North Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Northumberland, and Tyne and Wear","70","[c]","44150","40670"
"Leaver CS","2022","Digital, Data and Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Outer London - South","60","[c]","49040","44150"
"Leaver CS","2022","Digital, Data and Technology","Outer London - West and North West","20","[c]","37240","35830"
"Leaver CS","2022","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Shropshire and Staffordshire","15","[c]","34720","29200"
"Leaver CS","2022","Digital, Data and Technology","South Yorkshire","35","[c]","47280","40450"
"Leaver CS","2022","Digital, Data and Technology","Southern Scotland","20","[c]","39690","38850"
"Leaver CS","2022","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Unknown","55","[c]","39710","37230"
"Leaver CS","2022","Digital, Data and Technology","West Central Scotland","10","[c]","40160","36780"
"Leaver CS","2022","Digital, Data and Technology","West Midlands","40","[c]","40940","38450"
"Leaver CS","2022","Digital, Data and Technology","West Wales and The Valleys","20","[c]","37820","34490"
"Leaver CS","2022","Digital, Data and Technology","West Yorkshire","55","[c]","44110","40670"
"Leaver CS","2022","Economics","East Wales","30","[c]","21450","19610"
"Leaver CS","2022","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Inner London - East","25","[c]","43450","36290"
"Leaver CS","2022","Economics","Inner London - West","105","[c]","37160","33570"
"Leaver CS","2022","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","West Midlands","5","[c]","[c]","[c]"
