"Status","Year","Function_of_post","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","UK Statistics Authority","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","London","Female","285","265","37850","31760"
"In post","2022","Property","Valuation Office Agency","London","Male","315","305","41700","38000"
"In post","2022","Property","Valuation Office Agency","Outside London","Female","1490","1350","31110","27000"
"In post","2022","Property","Valuation Office Agency","Outside London","Male","1405","1350","34730","31900"
"In post","2022","Property","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wilton Park","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","London","Female","95","95","42060","40600"
"In post","2022","Security","Cabinet Office (excl. agencies)","London","Male","115","115","44920","40600"
"In post","2022","Security","Cabinet Office (excl. agencies)","Outside London","Female","390","365","30720","26670"
"In post","2022","Security","Cabinet Office (excl. agencies)","Outside London","Male","340","330","31750","32000"
"In post","2022","Security","Cabinet Office (excl. agencies)","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Security","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Companies House","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Companies House","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Office and Procurator Fiscal Service","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Office and Procurator Fiscal Service","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","London","Female","15","10","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","London","Male","10","5","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Security","Defence Equipment and Support","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Security","Defence Equipment and Support","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Security","Defence Science and Technology Laboratory","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Defence Science and Technology Laboratory","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Defence Science and Technology Laboratory","Outside London","Female","30","30","[c]","[c]"
"In post","2022","Security","Defence Science and Technology Laboratory","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","10","10","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","10","10","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education (excl. agencies)","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Security","Department for Education (excl. agencies)","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Security","Department for International Trade","London","Female","10","10","[c]","[c]"
"In post","2022","Security","Department for International Trade","London","Male","15","15","[c]","[c]"
"In post","2022","Security","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Transport (excl. agencies)","London","Female","50","45","44670","42470"
"In post","2022","Security","Department for Transport (excl. agencies)","London","Male","80","80","45340","43360"
"In post","2022","Security","Department for Transport (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Transport (excl. agencies)","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Outside London","Female","65","55","29110","27570"
"In post","2022","Security","Department for Work and Pensions (excl. agencies)","Outside London","Male","55","55","32310","31990"
"In post","2022","Security","Driver and Vehicle Licensing Agency","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Security","Driver and Vehicle Licensing Agency","Outside London","Male","60","60","25340","24720"
"In post","2022","Security","Driver and Vehicle Standards Agency","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Security","Driver and Vehicle Standards Agency","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Security","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","FCDO Services","London","Female","5","5","[c]","[c]"
"In post","2022","Security","FCDO Services","London","Male","50","50","35380","36420"
"In post","2022","Security","FCDO Services","Outside London","Female","40","40","33670","31280"
"In post","2022","Security","FCDO Services","Outside London","Male","180","170","34870","33390"
"In post","2022","Security","FCDO Services","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","FCDO Services","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","95","90","41710","37560"
"In post","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","100","100","50920","48560"
"In post","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","30","30","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","90","90","38550","34350"
"In post","2022","Security","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Health and Safety Executive","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Health and Safety Executive","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","London","Female","130","125","41690","37520"
"In post","2022","Security","HM Prison and Probation Service","London","Male","95","90","47630","43430"
"In post","2022","Security","HM Prison and Probation Service","Outside London","Female","255","250","33640","30450"
"In post","2022","Security","HM Prison and Probation Service","Outside London","Male","310","305","39640","38160"
"In post","2022","Security","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs (excl. agencies)","London","Female","20","15","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs (excl. agencies)","London","Male","25","25","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs (excl. agencies)","Outside London","Female","60","55","39140","40520"
"In post","2022","Security","HM Revenue and Customs (excl. agencies)","Outside London","Male","95","90","43130","40520"
"In post","2022","Security","Intellectual Property Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Intellectual Property Office","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Security","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
