"Status","Year","Disability","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Project Delivery","Policy","Male","280","270","53830","54160"
"In post","2022","Unknown","Project Delivery","Project Delivery","Female","815","775","42590","40180"
"In post","2022","Unknown","Project Delivery","Project Delivery","Male","895","880","46320","41380"
"In post","2022","Unknown","Project Delivery","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Property","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Female","35","35","38820","39950"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Male","370","365","36010","32710"
"In post","2022","Unknown","Project Delivery","Security","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Security","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Statistics","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Female","65","60","33450","33370"
"In post","2022","Unknown","Project Delivery","Tax","Male","95","90","35000","33370"
"In post","2022","Unknown","Project Delivery","Unknown","Female","30","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Male","50","50","52750","48590"
"In post","2022","Unknown","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Operational Delivery","Female","195","185","24600","22010"
"In post","2022","Unknown","Property","Operational Delivery","Male","135","135","24150","22010"
"In post","2022","Unknown","Property","Other","Female","35","30","27800","26900"
"In post","2022","Unknown","Property","Other","Male","220","215","30800","29900"
"In post","2022","Unknown","Property","Policy","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Project Delivery","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Property","Female","480","455","32680","29430"
"In post","2022","Unknown","Property","Property","Male","730","715","35580","32890"
"In post","2022","Unknown","Property","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Intelligence Analysis","Female","45","45","38430","35400"
"In post","2022","Unknown","Security","Intelligence Analysis","Male","110","105","38950","36600"
"In post","2022","Unknown","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Security","Female","300","295","31440","28890"
"In post","2022","Unknown","Security","Security","Male","1520","1495","31660","28890"
"In post","2022","Unknown","Security","Unknown","Female","110","100","31030","26670"
"In post","2022","Unknown","Security","Unknown","Male","140","135","30430","26670"
"In post","2022","Unknown","Unknown","Commercial","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Commercial","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Communications","Female","40","40","39310","36750"
"In post","2022","Unknown","Unknown","Communications","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Digital, Data and Technology","Female","155","155","45080","41950"
"In post","2022","Unknown","Unknown","Digital, Data and Technology","Male","350","350","48450","44540"
"In post","2022","Unknown","Unknown","Economics","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Economics","Male","60","60","39130","35050"
"In post","2022","Unknown","Unknown","Finance","Female","155","150","36640","33300"
"In post","2022","Unknown","Unknown","Finance","Male","120","120","39210","34730"
"In post","2022","Unknown","Unknown","Human Resources","Female","90","90","40540","35050"
"In post","2022","Unknown","Unknown","Human Resources","Male","40","40","38900","35050"
"In post","2022","Unknown","Unknown","Intelligence Analysis","Female","45","40","29010","25630"
"In post","2022","Unknown","Unknown","Intelligence Analysis","Male","70","70","28170","24880"
"In post","2022","Unknown","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Legal","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Legal","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Medicine","Female","340","290","42300","39030"
"In post","2022","Unknown","Unknown","Medicine","Male","145","130","55360","45840"
"In post","2022","Unknown","Unknown","Operational Delivery","Female","1685","1625","26090","24880"
"In post","2022","Unknown","Unknown","Operational Delivery","Male","1785","1700","26900","24880"
"In post","2022","Unknown","Unknown","Operational Research","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Operational Research","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Other","Female","1190","1140","30200","26670"
"In post","2022","Unknown","Unknown","Other","Male","2620","2605","34530","32670"
"In post","2022","Unknown","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Policy","Female","485","475","45290","41950"
"In post","2022","Unknown","Unknown","Policy","Male","420","420","45360","41950"
"In post","2022","Unknown","Unknown","Project Delivery","Female","175","170","40870","37450"
"In post","2022","Unknown","Unknown","Project Delivery","Male","150","150","41980","37450"
"In post","2022","Unknown","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Science and Engineering","Female","40","35","39810","33300"
"In post","2022","Unknown","Unknown","Science and Engineering","Male","210","205","32930","26350"
"In post","2022","Unknown","Unknown","Security","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Security","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Social Research","Female","55","50","38490","33650"
"In post","2022","Unknown","Unknown","Social Research","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Statistics","Female","45","45","29140","22460"
"In post","2022","Unknown","Unknown","Statistics","Male","35","35","30590","27740"
"In post","2022","Unknown","Unknown","Unknown","Female","3005","2835","39460","33070"
"In post","2022","Unknown","Unknown","Unknown","Male","2465","2415","39720","34600"
"In post","2022","Unknown","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Other","Male","[c]","[c]","[c]","[c]"
