"Status","Year","Age","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","16-19","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","No function","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","No function","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","No function","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","No function","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Analysis","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Analysis","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Communications","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Digital, Data & Technology","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","No function","Female","265","[c]","27550","27570"
"Leaver CS","2022","20-29","Asian","No function","Male","205","[c]","26650","27010"
"Leaver CS","2022","20-29","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Female","90","[c]","28250","27570"
"Leaver CS","2022","20-29","Asian","Unknown","Male","100","[c]","24910","22460"
"Leaver CS","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Legal","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","No function","Female","220","[c]","27830","27570"
"Leaver CS","2022","20-29","Black","No function","Male","95","[c]","27950","27570"
"Leaver CS","2022","20-29","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Property","Male","[c]","[c]","[c]","[c]"
