"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","UK Statistics Authority","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Security","Heterosexual / straight","40","35","36440","30910"
"In post","2022","UK Statistics Authority","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Security","Unknown","20","20","[c]","[c]"
"In post","2022","UK Statistics Authority","Social Research","Heterosexual / straight","475","450","39010","38340"
"In post","2022","UK Statistics Authority","Social Research","LGBO","50","50","35390","31320"
"In post","2022","UK Statistics Authority","Social Research","Undeclared","30","30","36490","32510"
"In post","2022","UK Statistics Authority","Social Research","Unknown","105","100","40410","38340"
"In post","2022","UK Statistics Authority","Statistics","Heterosexual / straight","380","370","44160","39000"
"In post","2022","UK Statistics Authority","Statistics","LGBO","50","50","39240","38340"
"In post","2022","UK Statistics Authority","Statistics","Undeclared","35","30","38570","36840"
"In post","2022","UK Statistics Authority","Statistics","Unknown","120","115","44270","38340"
"In post","2022","UK Supreme Court","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Supreme Court","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Legal","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Supreme Court","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Operational Delivery","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","UK Supreme Court","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Corporate Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Digital, Data and Technology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Economics","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Economics","Undeclared","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Economics","Unknown","15","15","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Finance","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Finance","Unknown","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Legal","Unknown","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Operational Delivery","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Policy","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Policy","Unknown","15","15","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Science and Engineering","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Communications","Heterosexual / straight","120","110","39350","38160"
"In post","2022","Welsh Government","Communications","LGBO","10","10","[c]","[c]"
"In post","2022","Welsh Government","Communications","Undeclared","20","20","[c]","[c]"
"In post","2022","Welsh Government","Communications","Unknown","10","5","[c]","[c]"
"In post","2022","Welsh Government","Digital, Data and Technology","Heterosexual / straight","170","165","39370","38160"
"In post","2022","Welsh Government","Digital, Data and Technology","LGBO","10","10","[c]","[c]"
"In post","2022","Welsh Government","Digital, Data and Technology","Undeclared","25","25","[c]","[c]"
"In post","2022","Welsh Government","Digital, Data and Technology","Unknown","15","15","[c]","[c]"
"In post","2022","Welsh Government","Economics","Heterosexual / straight","35","30","50210","47470"
"In post","2022","Welsh Government","Economics","LGBO","5","5","[c]","[c]"
"In post","2022","Welsh Government","Economics","Undeclared","10","10","[c]","[c]"
"In post","2022","Welsh Government","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Finance","Heterosexual / straight","290","270","43380","38160"
"In post","2022","Welsh Government","Finance","LGBO","5","5","[c]","[c]"
"In post","2022","Welsh Government","Finance","Undeclared","40","35","42460","38160"
"In post","2022","Welsh Government","Finance","Unknown","15","15","[c]","[c]"
"In post","2022","Welsh Government","Human Resources","Heterosexual / straight","165","155","35450","29430"
"In post","2022","Welsh Government","Human Resources","LGBO","10","10","[c]","[c]"
"In post","2022","Welsh Government","Human Resources","Undeclared","15","15","[c]","[c]"
"In post","2022","Welsh Government","Human Resources","Unknown","15","15","[c]","[c]"
"In post","2022","Welsh Government","Internal Audit","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Welsh Government","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Knowledge and Information Management","Heterosexual / straight","80","75","36110","36670"
"In post","2022","Welsh Government","Knowledge and Information Management","LGBO","10","10","[c]","[c]"
"In post","2022","Welsh Government","Knowledge and Information Management","Undeclared","20","20","[c]","[c]"
"In post","2022","Welsh Government","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Legal","Heterosexual / straight","130","120","57470","61440"
"In post","2022","Welsh Government","Legal","LGBO","10","10","[c]","[c]"
"In post","2022","Welsh Government","Legal","Undeclared","20","20","[c]","[c]"
"In post","2022","Welsh Government","Legal","Unknown","10","10","[c]","[c]"
"In post","2022","Welsh Government","Medicine","Heterosexual / straight","160","150","46370","41980"
"In post","2022","Welsh Government","Medicine","LGBO","10","10","[c]","[c]"
"In post","2022","Welsh Government","Medicine","Undeclared","15","15","[c]","[c]"
"In post","2022","Welsh Government","Medicine","Unknown","5","5","[c]","[c]"
