"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The Insolvency Service","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Health Security Agency","Female","40","40","43750","34010"
"In post","2022","Other ethnicity","UK Health Security Agency","Male","25","25","[c]","[c]"
"In post","2022","Other ethnicity","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Male","15","10","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","Female","75","70","33110","29640"
"In post","2022","Undeclared","Animal and Plant Health Agency","Male","90","85","32510","30400"
"In post","2022","Undeclared","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Female","85","80","44520","40600"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Male","155","155","47400","40600"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Female","30","25","[c]","[c]"
"In post","2022","Undeclared","Companies House","Male","50","50","34160","35570"
"In post","2022","Undeclared","Competition and Markets Authority","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Criminal Injuries Compensation Authority","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Criminal Injuries Compensation Authority","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Female","35","30","48260","42570"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Female","65","60","39240","33120"
"In post","2022","Undeclared","Crown Prosecution Service","Male","65","65","41500","40990"
"In post","2022","Undeclared","Defence Electronics and Components Agency","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Defence Electronics and Components Agency","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Defence Equipment and Support","Female","140","130","36630","33750"
"In post","2022","Undeclared","Defence Equipment and Support","Male","470","460","39980","39340"
"In post","2022","Undeclared","Defence Science and Technology Laboratory","Female","80","75","40940","38070"
"In post","2022","Undeclared","Defence Science and Technology Laboratory","Male","305","300","44310","47010"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","90","90","50440","53380"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","170","165","54480","53600"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Female","75","75","44470","42910"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Male","120","120","43880","40300"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","85","80","40930","36970"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","125","125","42660","41240"
"In post","2022","Undeclared","Department for International Trade","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Male","40","40","53300","52400"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","30","30","47230","48200"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","40","40","44560","41910"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Female","45","40","48830","44810"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Male","135","130","49960","45140"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Female","2310","1935","27200","27570"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Male","1910","1800","29140","27570"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Female","85","75","25360","21840"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Male","130","125","32370","26280"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Female","120","105","29450","26780"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Male","400","385","29930","27930"
"In post","2022","Undeclared","Education and Skills Funding Agency","Female","30","25","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","Male","40","40","39260","36640"
"In post","2022","Undeclared","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Male","45","40","45150","43960"
"In post","2022","Undeclared","Food Standards Agency","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Female","95","95","44880","39620"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Male","175","175","51600","52400"
"In post","2022","Undeclared","Forestry and Land Scotland","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Forestry and Land Scotland","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","Female","45","40","56820","63730"
"In post","2022","Undeclared","Government Legal Department","Male","30","30","62020","65800"
"In post","2022","Undeclared","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","Female","75","70","38720","36130"
"In post","2022","Undeclared","Health and Safety Executive","Male","120","115","48390","45870"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Female","395","355","26960","23720"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Male","250","240","27840","23720"
"In post","2022","Undeclared","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Female","105","85","32580","33840"
"In post","2022","Undeclared","HM Land Registry","Male","130","120","35040","33840"
"In post","2022","Undeclared","HM Prison and Probation Service","Female","495","455","30540","29010"
"In post","2022","Undeclared","HM Prison and Probation Service","Male","800","765","33050","31650"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Female","915","805","33890","33080"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","Male","1485","1405","37700","33370"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","Male","55","55","48750","52500"
"In post","2022","Undeclared","Home Office","Female","760","680","32610","28850"
"In post","2022","Undeclared","Home Office","Male","1205","1150","34260","30410"
