"Status","Year","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","Project Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Science and Engineering","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","London","45","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Operational Delivery","London","55","[c]","33180","31060"
"Leaver CS","2022","Other ethnicity","Operational Delivery","Outside London","65","[c]","27180","26130"
"Leaver CS","2022","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Other","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Policy","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Outside London","70","[c]","38570","36330"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Economics","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Economics","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Geography","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","Outside London","30","[c]","29780","29250"
"Leaver CS","2022","Undeclared","Legal","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","London","160","[c]","36100","31520"
"Leaver CS","2022","Undeclared","Operational Delivery","Outside London","585","[c]","27760","25550"
"Leaver CS","2022","Undeclared","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Outside London","90","[c]","26310","21830"
"Leaver CS","2022","Undeclared","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","London","40","[c]","46670","42480"
"Leaver CS","2022","Undeclared","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Outside London","40","[c]","41480","40090"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Outside London","80","[c]","38170","38580"
"Leaver CS","2022","Undeclared","Security","Outside London","35","[c]","33730","39070"
"Leaver CS","2022","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Outside London","10","[c]","[c]","[c]"
