"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Security","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Foreign, Commonwealth and Development Office","Female","10","10","[c]","[c]"
"In post","2022","Black","Security","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2022","Black","Security","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Ministry of Defence","Female","5","5","[c]","[c]"
"In post","2022","Black","Security","Ministry of Defence","Male","60","60","27690","22900"
"In post","2022","Black","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Ministry of Justice","Female","10","10","[c]","[c]"
"In post","2022","Black","Security","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for Work and Pensions","Female","60","55","38660","36650"
"In post","2022","Black","Unknown","Department for Work and Pensions","Male","20","20","[c]","[c]"
"In post","2022","Black","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department of Health and Social Care","Female","5","5","[c]","[c]"
"In post","2022","Black","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Foreign, Commonwealth and Development Office","Female","5","5","[c]","[c]"
"In post","2022","Black","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Home Office","Female","1175","1085","33040","29090"
"In post","2022","Black","Unknown","Home Office","Male","630","615","33450","29080"
"In post","2022","Black","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Ministry of Defence","Female","145","140","30690","26350"
"In post","2022","Black","Unknown","Ministry of Defence","Male","85","80","32690","26670"
"In post","2022","Black","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Scottish Government","Female","35","35","36210","32990"
"In post","2022","Black","Unknown","Scottish Government","Male","35","35","38130","37830"
"In post","2022","Black","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Welsh Government","Female","10","10","[c]","[c]"
"In post","2022","Black","Unknown","Welsh Government","Male","5","5","[c]","[c]"
"In post","2022","Black","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2022","Mixed","Analysis","Department for Business, Energy and Industrial Strategy","Male","15","15","[c]","[c]"
"In post","2022","Mixed","Analysis","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Department for Digital, Culture, Media and Sport","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Analysis","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Department for Education","Female","5","5","[c]","[c]"
"In post","2022","Mixed","Analysis","Department for Education","Male","5","5","[c]","[c]"
"In post","2022","Mixed","Analysis","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","Department for Environment, Food and Rural Affairs","Male","5","5","[c]","[c]"
