"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Commercial","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","SEO/HEO","HEO","Heterosexual / straight","65","[c]","33110","33630"
"Leaver CS","2022","Commercial","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","SEO/HEO","SEO","Heterosexual / straight","85","[c]","39840","40000"
"Leaver CS","2022","Commercial","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","SEO/HEO","SEO","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","AA/AO","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","EO","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Communications","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","EO","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","EO","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Communications","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","G6/G7","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Communications","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","SEO/HEO","HEO","Heterosexual / straight","65","[c]","34680","34200"
"Leaver CS","2022","Communications","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Communications","SEO/HEO","SEO","Heterosexual / straight","55","[c]","41660","40580"
"Leaver CS","2022","Communications","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","SEO/HEO","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","AA/AO","AO","Heterosexual / straight","45","[c]","21570","21260"
"Leaver CS","2022","Counter Fraud","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","EO","EO","Heterosexual / straight","60","[c]","27810","27570"
"Leaver CS","2022","Counter Fraud","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","EO","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","EO","EO","Unknown","45","[c]","27700","27570"
"Leaver CS","2022","Counter Fraud","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","SEO/HEO","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","AA/AO","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","AA/AO","AO","Heterosexual / straight","45","[c]","21960","21260"
"Leaver CS","2022","Digital, Data and Technology","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","EO","EO","Heterosexual / straight","135","[c]","27320","26930"
"Leaver CS","2022","Digital, Data and Technology","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","EO","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","EO","EO","Unknown","60","[c]","26830","26670"
"Leaver CS","2022","Digital, Data and Technology","G6/G7","G6","Heterosexual / straight","50","[c]","70030","68720"
"Leaver CS","2022","Digital, Data and Technology","G6/G7","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","G6/G7","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","G6/G7","G6","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","G6/G7","G7","Heterosexual / straight","155","[c]","56420","56070"
"Leaver CS","2022","Digital, Data and Technology","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","G6/G7","G7","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","G6/G7","G7","Unknown","75","[c]","54690","54050"
"Leaver CS","2022","Digital, Data and Technology","SCS level","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","SEO/HEO","HEO","Heterosexual / straight","160","[c]","34140","33410"
"Leaver CS","2022","Digital, Data and Technology","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","SEO/HEO","HEO","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","SEO/HEO","HEO","Unknown","90","[c]","34000","33840"
"Leaver CS","2022","Digital, Data and Technology","SEO/HEO","SEO","Heterosexual / straight","215","[c]","42160","40670"
"Leaver CS","2022","Digital, Data and Technology","SEO/HEO","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","SEO/HEO","SEO","Undeclared","40","[c]","42170","42470"
"Leaver CS","2022","Digital, Data and Technology","SEO/HEO","SEO","Unknown","80","[c]","40830","39550"
"Leaver CS","2022","Digital, Data and Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","AA/AO","AO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Economics","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Economics","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Economics","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Economics","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Economics","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Economics","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","G6/G7","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Economics","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","SEO/HEO","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Economics","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Economics","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Economics","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Economics","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Economics","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","AA/AO","AO","Heterosexual / straight","55","[c]","22090","21580"
"Leaver CS","2022","Finance","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","EO","EO","Heterosexual / straight","90","[c]","27010","26670"
"Leaver CS","2022","Finance","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","EO","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Finance","EO","EO","Unknown","30","[c]","23020","24740"
"Leaver CS","2022","Finance","G6/G7","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","G6/G7","G7","Heterosexual / straight","55","[c]","55700","54740"
"Leaver CS","2022","Finance","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","G6/G7","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","G6/G7","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","SCS level","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","SEO/HEO","HEO","Heterosexual / straight","105","[c]","33930","33300"
"Leaver CS","2022","Finance","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
