"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","North Yorkshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northumberland, and Tyne and Wear","Outside London","Female","130","[c]","30200","27570"
"Leaver Dept.","2022","30-39","Northumberland, and Tyne and Wear","Outside London","Male","100","[c]","31680","27570"
"Leaver Dept.","2022","30-39","Outer London - East and North East","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outer London - East and North East","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outer London - South","London","Female","55","[c]","36420","31530"
"Leaver Dept.","2022","30-39","Outer London - South","London","Male","45","[c]","38330","35060"
"Leaver Dept.","2022","30-39","Outer London - West and North West","London","Female","210","[c]","37460","33950"
"Leaver Dept.","2022","30-39","Outer London - West and North West","London","Male","95","[c]","40700","37640"
"Leaver Dept.","2022","30-39","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Shropshire and Staffordshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Shropshire and Staffordshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South Yorkshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South Yorkshire","Outside London","Male","55","[c]","38760","36250"
"Leaver Dept.","2022","30-39","Southern Scotland","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Southern Scotland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Surrey, East and West Sussex","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Surrey, East and West Sussex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tees Valley and Durham","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tees Valley and Durham","Outside London","Male","40","[c]","27350","27570"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Female","120","[c]","39600","32180"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Male","95","[c]","40010","33250"
"Leaver Dept.","2022","30-39","West Central Scotland","Outside London","Female","90","[c]","29220","27570"
"Leaver Dept.","2022","30-39","West Central Scotland","Outside London","Male","95","[c]","28730","27570"
"Leaver Dept.","2022","30-39","West Midlands","Outside London","Female","170","[c]","30640","27570"
"Leaver Dept.","2022","30-39","West Midlands","Outside London","Male","140","[c]","28500","27570"
"Leaver Dept.","2022","30-39","West Wales and The Valleys","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Wales and The Valleys","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Yorkshire","Outside London","Female","155","[c]","34640","30870"
"Leaver Dept.","2022","30-39","West Yorkshire","Outside London","Male","135","[c]","32730","28660"
"Leaver Dept.","2022","40-49","Bedfordshire and Hertfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Bedfordshire and Hertfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","80","[c]","44160","40580"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","35","[c]","46600","43660"
"Leaver Dept.","2022","40-49","Cheshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cheshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cumbria","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Outside London","Female","85","[c]","36100","31990"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Devon","Outside London","Female","40","[c]","35770","31990"
"Leaver Dept.","2022","40-49","Devon","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Dorset and Somerset","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Dorset and Somerset","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","Outside London","Female","75","[c]","41360","34530"
"Leaver Dept.","2022","40-49","East Anglia","Outside London","Male","40","[c]","37590","33340"
"Leaver Dept.","2022","40-49","East Wales","Outside London","Female","65","[c]","35710","31990"
"Leaver Dept.","2022","40-49","East Wales","Outside London","Male","55","[c]","37500","33300"
"Leaver Dept.","2022","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Eastern Scotland","Outside London","Female","75","[c]","33250","27570"
"Leaver Dept.","2022","40-49","Eastern Scotland","Outside London","Male","55","[c]","30300","27570"
"Leaver Dept.","2022","40-49","Essex","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Essex","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","275","[c]","40190","37910"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","175","[c]","44710","42330"
"Leaver Dept.","2022","40-49","Greater Manchester","Outside London","Female","125","[c]","36420","31780"
"Leaver Dept.","2022","40-49","Greater Manchester","Outside London","Male","105","[c]","37550","30360"
"Leaver Dept.","2022","40-49","Hampshire and Isle of Wight","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Hampshire and Isle of Wight","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","London","Female","365","[c]","48180","47130"
"Leaver Dept.","2022","40-49","Inner London - East","London","Male","210","[c]","54490","53120"
"Leaver Dept.","2022","40-49","Inner London - West","London","Female","560","[c]","55150","54700"
"Leaver Dept.","2022","40-49","Inner London - West","London","Male","410","[c]","57320","54700"
"Leaver Dept.","2022","40-49","Kent","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Kent","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Lancashire","Outside London","Female","50","[c]","37060","32720"
"Leaver Dept.","2022","40-49","Lancashire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Merseyside","Outside London","Female","100","[c]","33970","27980"
"Leaver Dept.","2022","40-49","Merseyside","Outside London","Male","60","[c]","35590","29960"
"Leaver Dept.","2022","40-49","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North Yorkshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North Yorkshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northumberland, and Tyne and Wear","Outside London","Female","120","[c]","34320","27570"
"Leaver Dept.","2022","40-49","Northumberland, and Tyne and Wear","Outside London","Male","90","[c]","34710","30360"
"Leaver Dept.","2022","40-49","Outer London - East and North East","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outer London - South","London","Female","50","[c]","41810","36650"
"Leaver Dept.","2022","40-49","Outer London - South","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outer London - West and North West","London","Female","190","[c]","47490","41950"
"Leaver Dept.","2022","40-49","Outer London - West and North West","London","Male","120","[c]","49110","44160"
"Leaver Dept.","2022","40-49","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Shropshire and Staffordshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Shropshire and Staffordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","South Yorkshire","Outside London","Female","40","[c]","39840","37200"
"Leaver Dept.","2022","40-49","South Yorkshire","Outside London","Male","30","[c]","45840","49440"
"Leaver Dept.","2022","40-49","Southern Scotland","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Southern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Surrey, East and West Sussex","Outside London","Female","40","[c]","39670","32320"
"Leaver Dept.","2022","40-49","Surrey, East and West Sussex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Tees Valley and Durham","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Tees Valley and Durham","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Female","90","[c]","36050","32000"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Male","50","[c]","49550","33350"
"Leaver Dept.","2022","40-49","West Central Scotland","Outside London","Female","85","[c]","30050","27570"
"Leaver Dept.","2022","40-49","West Central Scotland","Outside London","Male","45","[c]","30030","27570"
"Leaver Dept.","2022","40-49","West Midlands","Outside London","Female","175","[c]","35010","29730"
"Leaver Dept.","2022","40-49","West Midlands","Outside London","Male","90","[c]","38760","30820"
"Leaver Dept.","2022","40-49","West Wales and The Valleys","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","West Wales and The Valleys","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","West Yorkshire","Outside London","Female","160","[c]","38690","32790"
"Leaver Dept.","2022","40-49","West Yorkshire","Outside London","Male","115","[c]","40820","36820"
"Leaver Dept.","2022","50-59","Bedfordshire and Hertfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Bedfordshire and Hertfordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","60","[c]","42230","40060"
"Leaver Dept.","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","50","[c]","49120","50730"
"Leaver Dept.","2022","50-59","Cheshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Cheshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Cornwall and Isles of Scilly","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Cornwall and Isles of Scilly","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Derbyshire and Nottinghamshire","Outside London","Female","50","[c]","42030","36330"
"Leaver Dept.","2022","50-59","Derbyshire and Nottinghamshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Devon","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Devon","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Dorset and Somerset","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Dorset and Somerset","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Anglia","Outside London","Female","65","[c]","42950","38200"
"Leaver Dept.","2022","50-59","East Anglia","Outside London","Male","40","[c]","54220","33920"
"Leaver Dept.","2022","50-59","East Wales","Outside London","Female","40","[c]","32650","27570"
"Leaver Dept.","2022","50-59","East Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Eastern Scotland","Outside London","Female","45","[c]","30420","27570"
"Leaver Dept.","2022","50-59","Eastern Scotland","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Essex","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Essex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","175","[c]","41890","39650"
"Leaver Dept.","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","125","[c]","54250","50370"
"Leaver Dept.","2022","50-59","Greater Manchester","Outside London","Female","100","[c]","37500","31250"
"Leaver Dept.","2022","50-59","Greater Manchester","Outside London","Male","55","[c]","41540","35310"
"Leaver Dept.","2022","50-59","Hampshire and Isle of Wight","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Hampshire and Isle of Wight","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
