"Status","Year","Ethnicity","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Counter Fraud","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","London","Undeclared","25","25","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","London","Unknown","50","45","29980","31130"
"In post","2022","Undeclared","Counter Fraud","Outside London","Heterosexual / straight","30","25","27680","27570"
"In post","2022","Undeclared","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Outside London","Undeclared","135","125","28250","27570"
"In post","2022","Undeclared","Counter Fraud","Outside London","Unknown","120","100","28120","27570"
"In post","2022","Undeclared","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","London","Heterosexual / straight","30","30","46090","41010"
"In post","2022","Undeclared","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","London","Undeclared","125","125","51090","48220"
"In post","2022","Undeclared","Digital, Data and Technology","London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Outside London","Heterosexual / straight","100","100","38940","37070"
"In post","2022","Undeclared","Digital, Data and Technology","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Outside London","Undeclared","665","645","41160","38450"
"In post","2022","Undeclared","Digital, Data and Technology","Outside London","Unknown","100","95","38720","36250"
"In post","2022","Undeclared","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","London","Undeclared","35","35","54180","57220"
"In post","2022","Undeclared","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","Undeclared","Economics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","London","Undeclared","85","85","50130","47100"
"In post","2022","Undeclared","Finance","London","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Finance","Outside London","Heterosexual / straight","35","30","38650","37120"
"In post","2022","Undeclared","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Outside London","Undeclared","335","325","38010","34750"
"In post","2022","Undeclared","Finance","Outside London","Unknown","45","40","36670","34640"
"In post","2022","Undeclared","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Undeclared","Geography","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","London","Undeclared","65","60","45830","41970"
"In post","2022","Undeclared","Human Resources","London","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Outside London","Undeclared","150","140","33110","31060"
"In post","2022","Undeclared","Human Resources","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","London","Undeclared","80","75","39700","37280"
"In post","2022","Undeclared","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Outside London","Undeclared","90","85","32390","30980"
"In post","2022","Undeclared","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","International Trade","London","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Overseas","Unknown","45","45","53390","52400"
"In post","2022","Undeclared","Knowledge and Information Management","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","London","Undeclared","25","25","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","London","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Outside London","Undeclared","90","85","33590","31490"
"In post","2022","Undeclared","Knowledge and Information Management","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","London","Heterosexual / straight","40","35","51790","53050"
"In post","2022","Undeclared","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","London","Undeclared","130","125","54260","53050"
"In post","2022","Undeclared","Legal","London","Unknown","40","35","52360","53730"
"In post","2022","Undeclared","Legal","Outside London","Heterosexual / straight","30","30","46370","41750"
"In post","2022","Undeclared","Legal","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Legal","Outside London","Undeclared","220","200","43090","40520"
"In post","2022","Undeclared","Legal","Outside London","Unknown","35","30","41490","38250"
"In post","2022","Undeclared","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","Outside London","Undeclared","45","40","59580","54280"
"In post","2022","Undeclared","Medicine","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","London","Heterosexual / straight","425","400","31830","30780"
"In post","2022","Undeclared","Operational Delivery","London","LGBO","20","15","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","London","Undeclared","940","890","35080","31060"
"In post","2022","Undeclared","Operational Delivery","London","Unknown","295","265","32600","31060"
"In post","2022","Undeclared","Operational Delivery","Outside London","Heterosexual / straight","1355","1250","27900","27370"
