"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Analysis","UK Statistics Authority","Female","55","[c]","29640","27570"
"Leaver CS","2022","Analysis","UK Statistics Authority","Male","70","[c]","30820","29540"
"Leaver CS","2022","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office","Female","70","[c]","69240","64500"
"Leaver CS","2022","Commercial","Cabinet Office","Male","110","[c]","68900","67100"
"Leaver CS","2022","Commercial","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Education","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Work and Pensions","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department of Health and Social Care","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department of Health and Social Care","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Foreign, Commonwealth and Development Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Foreign, Commonwealth and Development Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Ministry of Defence","Female","60","[c]","36940","34250"
"Leaver CS","2022","Commercial","Ministry of Defence","Male","60","[c]","39610","37790"
"Leaver CS","2022","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","UK Export Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","UK Export Finance","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Cabinet Office","Female","40","[c]","42720","40600"
"Leaver CS","2022","Communications","Cabinet Office","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Education","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Work and Pensions","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Work and Pensions","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department of Health and Social Care","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department of Health and Social Care","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Food Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Foreign, Commonwealth and Development Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Statistics Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Attorney General's Departments","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cabinet Office","Male","5","[c]","[c]","[c]"
