"Status","Year","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Crown Prosecution Service Inspectorate","Female","20","20","[c]","[c]"
"In post","2022","Legal","HM Crown Prosecution Service Inspectorate","Male","10","10","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Female","180","160","47740","55090"
"In post","2022","Legal","HM Land Registry","Male","90","85","52050","57000"
"In post","2022","Legal","HM Revenue and Customs (excl. agencies)","Female","740","680","42090","33370"
"In post","2022","Legal","HM Revenue and Customs (excl. agencies)","Male","625","605","43450","37930"
"In post","2022","Legal","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Institute for Apprenticeships and Technical Education","Male","5","5","[c]","[c]"
"In post","2022","Legal","Intellectual Property Office","Female","30","30","48300","42010"
"In post","2022","Legal","Intellectual Property Office","Male","20","20","[c]","[c]"
"In post","2022","Legal","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Medicines and Healthcare Products Regulatory Agency","Female","10","10","[c]","[c]"
"In post","2022","Legal","Medicines and Healthcare Products Regulatory Agency","Male","5","5","[c]","[c]"
"In post","2022","Legal","Met Office","Female","10","10","[c]","[c]"
"In post","2022","Legal","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence (excl. agencies)","Female","25","20","[c]","[c]"
"In post","2022","Legal","Ministry of Defence (excl. agencies)","Male","25","25","[c]","[c]"
"In post","2022","Legal","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","National Crime Agency","Female","35","35","55720","60960"
"In post","2022","Legal","National Crime Agency","Male","20","15","[c]","[c]"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","Female","15","15","[c]","[c]"
"In post","2022","Legal","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Office of Gas and Electricity Markets","Female","55","50","61340","60180"
"In post","2022","Legal","Office of Gas and Electricity Markets","Male","30","30","[c]","[c]"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2022","Legal","Office of Qualifications and Examinations Regulation","Male","5","5","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","Female","10","10","[c]","[c]"
"In post","2022","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Registers of Scotland","Female","10","10","[c]","[c]"
"In post","2022","Legal","Registers of Scotland","Male","10","10","[c]","[c]"
"In post","2022","Legal","Scottish Courts and Tribunals Service","Female","30","25","[c]","[c]"
"In post","2022","Legal","Scottish Courts and Tribunals Service","Male","5","5","[c]","[c]"
"In post","2022","Legal","Scottish Prison Service","Female","10","10","[c]","[c]"
"In post","2022","Legal","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Serious Fraud Office","Female","40","35","58560","53970"
"In post","2022","Legal","Serious Fraud Office","Male","20","20","[c]","[c]"
"In post","2022","Legal","The Insolvency Service","Female","35","35","45080","41970"
"In post","2022","Legal","The Insolvency Service","Male","25","25","[c]","[c]"
"In post","2022","Legal","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Export Finance","Female","25","20","[c]","[c]"
"In post","2022","Legal","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2022","Legal","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","Female","20","20","[c]","[c]"
"In post","2022","Legal","UK Supreme Court","Male","15","15","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Female","10","10","[c]","[c]"
"In post","2022","Legal","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Advisory, Conciliation and Arbitration Service","Female","485","435","30360","30950"
"In post","2022","No function","Advisory, Conciliation and Arbitration Service","Male","320","305","32060","30950"
"In post","2022","No function","Animal and Plant Health Agency","Female","1590","1490","29700","26450"
"In post","2022","No function","Animal and Plant Health Agency","Male","1115","1080","31780","28680"
"In post","2022","No function","Cabinet Office (excl. agencies)","Female","2245","2215","39590","32000"
"In post","2022","No function","Cabinet Office (excl. agencies)","Male","1765","1760","42910","34550"
"In post","2022","No function","Centre for Environment, Fisheries and Aquaculture Science","Female","10","10","[c]","[c]"
"In post","2022","No function","Centre for Environment, Fisheries and Aquaculture Science","Male","5","5","[c]","[c]"
"In post","2022","No function","Charity Commission","Female","195","185","31340","29160"
"In post","2022","No function","Charity Commission","Male","110","105","31590","29160"
"In post","2022","No function","Companies House","Female","335","290","26340","22740"
"In post","2022","No function","Companies House","Male","205","200","28210","24500"
"In post","2022","No function","Criminal Injuries Compensation Authority","Female","175","160","28100","25120"
"In post","2022","No function","Criminal Injuries Compensation Authority","Male","140","140","26810","25120"
"In post","2022","No function","Crown Commercial Service","Female","110","110","41260","39360"
"In post","2022","No function","Crown Commercial Service","Male","90","90","41910","39150"
"In post","2022","No function","Crown Office and Procurator Fiscal Service","Female","1095","1010","27710","23230"
"In post","2022","No function","Crown Office and Procurator Fiscal Service","Male","390","380","28820","23230"
"In post","2022","No function","Defence Electronics and Components Agency","Female","45","45","28080","25830"
"In post","2022","No function","Defence Electronics and Components Agency","Male","310","300","28540","29470"
"In post","2022","No function","Defence Equipment and Support","Female","85","75","32860","30560"
"In post","2022","No function","Defence Equipment and Support","Male","35","30","49200","45160"
"In post","2022","No function","Defence Science and Technology Laboratory","Female","750","710","39360","38070"
"In post","2022","No function","Defence Science and Technology Laboratory","Male","1990","1950","41780","39310"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","2575","2490","47810","44300"
"In post","2022","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","2550","2525","50430","53380"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Female","890","870","46530","51490"
"In post","2022","No function","Department for Digital, Culture, Media and Sport","Male","695","690","46810","51730"
"In post","2022","No function","Department for Education (excl. agencies)","Female","2180","2050","44540","40230"
"In post","2022","No function","Department for Education (excl. agencies)","Male","1125","1115","46080","41190"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","2295","2180","41980","38750"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","1815","1790","42800","38750"
"In post","2022","No function","Department for International Trade","Female","940","930","45920","40600"
"In post","2022","No function","Department for International Trade","Male","1075","1065","48160","44030"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","1285","1240","45080","39600"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","1160","1145","45760","39990"
"In post","2022","No function","Department for Transport (excl. agencies)","Female","920","885","46030","42470"
"In post","2022","No function","Department for Transport (excl. agencies)","Male","1190","1160","50710","45990"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Female","47530","40845","26470","27570"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Male","23210","22310","26570","27570"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Female","1285","1220","47890","43260"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Male","605","595","52030","50420"
"In post","2022","No function","Driver and Vehicle Licensing Agency","Female","3115","2535","22590","21840"
"In post","2022","No function","Driver and Vehicle Licensing Agency","Male","1620","1550","23500","21840"
"In post","2022","No function","Driver and Vehicle Standards Agency","Female","1130","1025","27030","26700"
"In post","2022","No function","Driver and Vehicle Standards Agency","Male","2970","2820","29010","26830"
"In post","2022","No function","Education and Skills Funding Agency","Female","665","635","41350","36960"
"In post","2022","No function","Education and Skills Funding Agency","Male","425","420","44320","40230"
"In post","2022","No function","Food Standards Agency","Female","425","415","37970","37350"
"In post","2022","No function","Food Standards Agency","Male","635","615","34630","29720"
"In post","2022","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Female","1745","1705","46210","39110"
"In post","2022","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Male","1850","1840","50340","45660"
"In post","2022","No function","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Government Internal Audit Agency","Female","5","5","[c]","[c]"
"In post","2022","No function","Government Internal Audit Agency","Male","5","5","[c]","[c]"
"In post","2022","No function","Health and Safety Executive","Female","1135","1045","37990","34130"
"In post","2022","No function","Health and Safety Executive","Male","1110","1075","48290","45870"
"In post","2022","No function","HM Courts and Tribunals Service","Female","10965","9630","25870","21490"
"In post","2022","No function","HM Courts and Tribunals Service","Male","4325","4170","26400","21650"
"In post","2022","No function","HM Land Registry","Female","3310","2910","28290","27130"
