"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy","AA/AO","Female","20","20","[c]","[c]"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy","EO","Female","25","25","[c]","[c]"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy","EO","Male","15","15","[c]","[c]"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy","G6/G7","Female","55","55","59080","58900"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy","G6/G7","Male","55","55","60680","60490"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","75","70","38600","37270"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","65","65","39370","40050"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","EO","Female","5","5","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Finance","Department for Education","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Finance","Department for Education","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Finance","Department for Education","EO","Female","85","80","25980","25000"
"In post","2022","Finance","Department for Education","EO","Male","55","55","25650","25000"
"In post","2022","Finance","Department for Education","G6/G7","Female","190","185","54310","50630"
"In post","2022","Finance","Department for Education","G6/G7","Male","190","190","55340","51000"
"In post","2022","Finance","Department for Education","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Finance","Department for Education","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Finance","Department for Education","SEO/HEO","Female","375","355","34810","36500"
"In post","2022","Finance","Department for Education","SEO/HEO","Male","340","335","35150","36500"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs","EO","Female","35","35","25630","25440"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs","EO","Male","15","15","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs","G6/G7","Female","60","60","53450","51650"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs","G6/G7","Male","80","80","55960","54480"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","135","125","34960","36370"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","95","95","36360","36970"
"In post","2022","Finance","Department for International Trade","EO","Female","5","5","[c]","[c]"
"In post","2022","Finance","Department for International Trade","EO","Male","5","5","[c]","[c]"
"In post","2022","Finance","Department for International Trade","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Finance","Department for International Trade","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Finance","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for International Trade","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Finance","Department for International Trade","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities","EO","Female","5","5","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities","G6/G7","Female","40","35","58020","53630"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","35","30","38580","39600"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Finance","Department for Transport","AA/AO","Female","35","30","21160","21840"
"In post","2022","Finance","Department for Transport","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Finance","Department for Transport","EO","Female","45","45","26540","26470"
"In post","2022","Finance","Department for Transport","EO","Male","35","35","26300","26240"
"In post","2022","Finance","Department for Transport","G6/G7","Female","60","55","55540","54110"
"In post","2022","Finance","Department for Transport","G6/G7","Male","80","80","59090","56920"
"In post","2022","Finance","Department for Transport","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Finance","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Transport","SEO/HEO","Female","95","90","37020","37050"
"In post","2022","Finance","Department for Transport","SEO/HEO","Male","100","100","38640","40110"
"In post","2022","Finance","Department for Work and Pensions","AA/AO","Female","125","100","21110","21260"
"In post","2022","Finance","Department for Work and Pensions","AA/AO","Male","60","55","21090","21260"
"In post","2022","Finance","Department for Work and Pensions","EO","Female","145","125","28020","27570"
"In post","2022","Finance","Department for Work and Pensions","EO","Male","130","125","28100","27570"
"In post","2022","Finance","Department for Work and Pensions","G6/G7","Female","180","175","55760","52750"
"In post","2022","Finance","Department for Work and Pensions","G6/G7","Male","235","230","57870","54750"
"In post","2022","Finance","Department for Work and Pensions","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions","SEO/HEO","Female","580","535","35180","35310"
"In post","2022","Finance","Department for Work and Pensions","SEO/HEO","Male","485","470","35780","35310"
"In post","2022","Finance","Department of Health and Social Care","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care","EO","Female","80","75","25320","23690"
"In post","2022","Finance","Department of Health and Social Care","EO","Male","30","30","25130","23900"
"In post","2022","Finance","Department of Health and Social Care","G6/G7","Female","105","100","55880","53360"
"In post","2022","Finance","Department of Health and Social Care","G6/G7","Male","90","85","57700","55530"
"In post","2022","Finance","Department of Health and Social Care","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care","SEO/HEO","Female","195","190","35770","36820"
"In post","2022","Finance","Department of Health and Social Care","SEO/HEO","Male","105","105","36700","36820"
"In post","2022","Finance","Estyn","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Estyn","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Estyn","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Estyn","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","EO","Female","30","25","[c]","[c]"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","EO","Male","15","15","[c]","[c]"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","G6/G7","Female","55","55","56830","56660"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","G6/G7","Male","50","50","58300","55610"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","SCS level","Female","10","5","[c]","[c]"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","SEO/HEO","Female","65","65","36960","37560"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","SEO/HEO","Male","60","60","39200","39580"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
