"Status","Year","Disability","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","London","30","30","45380","39600"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","South East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","Wales","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","East of England","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","London","150","140","32550","31060"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","North East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","North West (England)","40","35","29600","27570"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","Scotland","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","South East (England)","30","30","28890","27570"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","South West (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","Wales","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","West Midlands (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Work and Pensions","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","London","40","40","48010","41030"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department of Health and Social Care","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Foreign, Commonwealth and Development Office","London","35","35","46540","43200"
"In post","2022","Declared non-disabled","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Foreign, Commonwealth and Development Office","South East (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Land Registry","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Revenue and Customs","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Revenue and Customs","London","75","70","42650","37610"
"In post","2022","Declared non-disabled","Other ethnicity","HM Revenue and Customs","North East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Revenue and Customs","North West (England)","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Revenue and Customs","Scotland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Revenue and Customs","South East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Revenue and Customs","Wales","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Revenue and Customs","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HM Revenue and Customs","Yorkshire and The Humber","15","15","[c]","[c]"
