"Status","Year","Ethnicity","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","EO","Heterosexual / straight","35","[c]","30120","31060"
"Leaver CS","2022","Other ethnicity","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","AA/AO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","EO","Undeclared","55","[c]","29830","30410"
"Leaver CS","2022","Undeclared","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","G6/G7","Undeclared","55","[c]","60240","57910"
"Leaver CS","2022","Undeclared","London","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","SEO/HEO","Undeclared","85","[c]","39550","39910"
"Leaver CS","2022","Undeclared","London","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","AA/AO","Heterosexual / straight","70","[c]","21500","21260"
"Leaver CS","2022","Undeclared","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","AA/AO","Undeclared","230","[c]","22620","21260"
"Leaver CS","2022","Undeclared","Outside London","AA/AO","Unknown","190","[c]","20830","20260"
"Leaver CS","2022","Undeclared","Outside London","EO","Heterosexual / straight","45","[c]","28160","27370"
"Leaver CS","2022","Undeclared","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","EO","Undeclared","170","[c]","27980","27570"
"Leaver CS","2022","Undeclared","Outside London","EO","Unknown","150","[c]","27760","27570"
"Leaver CS","2022","Undeclared","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","G6/G7","Undeclared","60","[c]","57570","56750"
"Leaver CS","2022","Undeclared","Outside London","G6/G7","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","SEO/HEO","Undeclared","180","[c]","38130","36460"
"Leaver CS","2022","Undeclared","Outside London","SEO/HEO","Unknown","120","[c]","35380","34530"
"Leaver CS","2022","Undeclared","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outside London","Unknown","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","AA/AO","Unknown","485","[c]","22370","22760"
"Leaver CS","2022","Unknown","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","EO","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","EO","Unknown","400","[c]","28720","28650"
"Leaver CS","2022","Unknown","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","G6/G7","Undeclared","75","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","G6/G7","Unknown","335","[c]","60340","57430"
"Leaver CS","2022","Unknown","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","SCS level","Unknown","60","[c]","103630","92300"
"Leaver CS","2022","Unknown","London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","SEO/HEO","Undeclared","105","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","SEO/HEO","Unknown","530","[c]","36480","35380"
"Leaver CS","2022","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Unknown","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","AA/AO","Heterosexual / straight","90","[c]","23570","21260"
"Leaver CS","2022","Unknown","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","AA/AO","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","AA/AO","Unknown","3345","[c]","21560","21260"
"Leaver CS","2022","Unknown","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","EO","Unknown","1240","[c]","26860","27570"
"Leaver CS","2022","Unknown","Outside London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","G6/G7","Undeclared","30","[c]","[c]","[c]"
