"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Wales","AO","125","120","21320","21250"
"In post","2022","Unknown","Wales","EO","105","105","26500","26590"
"In post","2022","Unknown","Wales","G6","10","10","64210","64500"
"In post","2022","Unknown","Wales","G7","50","50","54200","52080"
"In post","2022","Unknown","Wales","HEO","125","125","32350","33080"
"In post","2022","Unknown","Wales","SCS level","15","15","89940","82320"
"In post","2022","Unknown","Wales","SEO","45","45","39800","40180"
"In post","2022","Unknown","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","AO","80","80","21240","21250"
"In post","2022","Unknown","West Midlands (England)","EO","155","155","26680","26590"
"In post","2022","Unknown","West Midlands (England)","G6","35","35","72770","67800"
"In post","2022","Unknown","West Midlands (England)","G7","85","85","57550","55210"
"In post","2022","Unknown","West Midlands (England)","HEO","210","205","32330","33080"
"In post","2022","Unknown","West Midlands (England)","SCS level","25","25","115990","110400"
"In post","2022","Unknown","West Midlands (England)","SEO","75","75","40220","40180"
"In post","2022","Unknown","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","AO","280","265","21230","21250"
"In post","2022","Unknown","Yorkshire and The Humber","EO","295","285","26170","26590"
"In post","2022","Unknown","Yorkshire and The Humber","G6","70","70","66680","64500"
"In post","2022","Unknown","Yorkshire and The Humber","G7","250","240","55420","52080"
"In post","2022","Unknown","Yorkshire and The Humber","HEO","380","370","32540","33080"
"In post","2022","Unknown","Yorkshire and The Humber","SCS level","30","30","95880","90000"
"In post","2022","Unknown","Yorkshire and The Humber","SEO","150","145","39150","39370"
"In post","2022","Veterinarian","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East Midlands (England)","G7","10","10","[c]","[c]"
"In post","2022","Veterinarian","East Midlands (England)","SEO","10","10","39900","37570"
"In post","2022","Veterinarian","East of England","G7","5","5","[c]","[c]"
"In post","2022","Veterinarian","East of England","SEO","20","15","40440","37910"
"In post","2022","Veterinarian","London","G7","5","5","[c]","[c]"
"In post","2022","Veterinarian","London","SEO","5","5","[c]","[c]"
"In post","2022","Veterinarian","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","North West (England)","SEO","25","25","43040","38500"
"In post","2022","Veterinarian","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Scotland","G7","10","10","50640","48370"
"In post","2022","Veterinarian","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Scotland","SEO","20","20","36890","36970"
"In post","2022","Veterinarian","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","South East (England)","G6","5","5","[c]","[c]"
"In post","2022","Veterinarian","South East (England)","G7","20","20","56040","54910"
"In post","2022","Veterinarian","South East (England)","SEO","20","20","42570","39970"
"In post","2022","Veterinarian","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","South West (England)","EO","10","10","[c]","[c]"
"In post","2022","Veterinarian","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","South West (England)","G7","20","20","54060","52070"
"In post","2022","Veterinarian","South West (England)","HEO","5","5","[c]","[c]"
"In post","2022","Veterinarian","South West (England)","SEO","65","60","39950","37530"
"In post","2022","Veterinarian","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Wales","G7","15","15","53630","54500"
"In post","2022","Veterinarian","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Wales","SEO","30","30","38590","37240"
"In post","2022","Veterinarian","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","West Midlands (England)","G7","10","10","[c]","[c]"
"In post","2022","Veterinarian","West Midlands (England)","SEO","25","25","41610","37910"
"In post","2022","Veterinarian","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2022","Veterinarian","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Yorkshire and The Humber","SEO","15","15","38920","37350"
"Leaver CS","2022","Commercial","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","SEO","30","[c]","43590","44470"
"Leaver CS","2022","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","SEO","10","[c]","37790","37020"
"Leaver CS","2022","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","SEO","10","[c]","41780","42000"
"Leaver CS","2022","Commercial","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","EO","15","[c]","23450","23520"
"Leaver CS","2022","Commercial","South West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","G7","20","[c]","53860","54540"
"Leaver CS","2022","Commercial","South West (England)","HEO","40","[c]","32320","33300"
"Leaver CS","2022","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","SEO","30","[c]","40270","40440"
"Leaver CS","2022","Commercial","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","SEO","15","[c]","37890","36960"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","AO","15","[c]","23660","24010"
"Leaver CS","2022","Communications","London","EO","40","[c]","28560","28500"
"Leaver CS","2022","Communications","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","G7","30","[c]","55800","54270"
"Leaver CS","2022","Communications","London","HEO","65","[c]","34960","36480"
"Leaver CS","2022","Communications","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","SEO","55","[c]","42880","42710"
