"Status","Year","Age","Disability","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Outside London","AA/AO","435","[c]","22380","21260"
"Leaver CS","2022","40-49","Unknown","Outside London","EO","220","[c]","28070","27570"
"Leaver CS","2022","40-49","Unknown","Outside London","G6/G7","125","[c]","59330","55930"
"Leaver CS","2022","40-49","Unknown","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Outside London","SEO/HEO","205","[c]","37550","37390"
"Leaver CS","2022","40-49","Unknown","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","London","EO","40","[c]","30520","31060"
"Leaver CS","2022","50-59","Declared disabled","London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Outside London","AA/AO","320","[c]","21350","21170"
"Leaver CS","2022","50-59","Declared disabled","Outside London","EO","225","[c]","27590","27570"
"Leaver CS","2022","50-59","Declared disabled","Outside London","G6/G7","55","[c]","61490","57600"
"Leaver CS","2022","50-59","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Outside London","SEO/HEO","190","[c]","37270","36300"
"Leaver CS","2022","50-59","Declared disabled","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","London","AA/AO","110","[c]","23570","23720"
"Leaver CS","2022","50-59","Declared non-disabled","London","EO","175","[c]","30190","31060"
"Leaver CS","2022","50-59","Declared non-disabled","London","G6/G7","235","[c]","61420","60530"
"Leaver CS","2022","50-59","Declared non-disabled","London","SCS level","90","[c]","94360","90670"
"Leaver CS","2022","50-59","Declared non-disabled","London","SEO/HEO","210","[c]","38860","38800"
"Leaver CS","2022","50-59","Declared non-disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Outside London","AA/AO","1455","[c]","21720","21170"
"Leaver CS","2022","50-59","Declared non-disabled","Outside London","EO","1195","[c]","27630","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Outside London","G6/G7","445","[c]","60110","57660"
"Leaver CS","2022","50-59","Declared non-disabled","Outside London","SCS level","65","[c]","96300","95140"
"Leaver CS","2022","50-59","Declared non-disabled","Outside London","SEO/HEO","775","[c]","38210","36970"
"Leaver CS","2022","50-59","Declared non-disabled","Outside London","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Outside London","AA/AO","205","[c]","23220","21180"
"Leaver CS","2022","50-59","Undeclared","Outside London","EO","95","[c]","28230","27570"
"Leaver CS","2022","50-59","Undeclared","Outside London","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Outside London","SEO/HEO","85","[c]","39020","36840"
"Leaver CS","2022","50-59","Undeclared","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","London","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","London","EO","45","[c]","29570","30130"
"Leaver CS","2022","50-59","Unknown","London","G6/G7","110","[c]","61810","59650"
"Leaver CS","2022","50-59","Unknown","London","SCS level","40","[c]","110660","110660"
"Leaver CS","2022","50-59","Unknown","London","SEO/HEO","95","[c]","39100","40260"
"Leaver CS","2022","50-59","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Outside London","AA/AO","545","[c]","23320","21260"
"Leaver CS","2022","50-59","Unknown","Outside London","EO","295","[c]","28950","27570"
"Leaver CS","2022","50-59","Unknown","Outside London","G6/G7","135","[c]","62450","58190"
"Leaver CS","2022","50-59","Unknown","Outside London","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Outside London","SEO/HEO","210","[c]","38830","38840"
"Leaver CS","2022","50-59","Unknown","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Unknown","65","[c]","37880","34310"
"Leaver CS","2022","60-64","Declared disabled","London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Outside London","AA/AO","245","[c]","21380","21150"
"Leaver CS","2022","60-64","Declared disabled","Outside London","EO","210","[c]","27850","27570"
"Leaver CS","2022","60-64","Declared disabled","Outside London","G6/G7","55","[c]","59090","57190"
"Leaver CS","2022","60-64","Declared disabled","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Outside London","SEO/HEO","150","[c]","38490","36510"
"Leaver CS","2022","60-64","Declared disabled","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","London","AA/AO","85","[c]","24560","24310"
"Leaver CS","2022","60-64","Declared non-disabled","London","EO","130","[c]","30460","30720"
"Leaver CS","2022","60-64","Declared non-disabled","London","G6/G7","175","[c]","64710","63180"
"Leaver CS","2022","60-64","Declared non-disabled","London","SCS level","60","[c]","108470","104050"
"Leaver CS","2022","60-64","Declared non-disabled","London","SEO/HEO","160","[c]","40540","39000"
"Leaver CS","2022","60-64","Declared non-disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outside London","AA/AO","1055","[c]","21870","21260"
"Leaver CS","2022","60-64","Declared non-disabled","Outside London","EO","900","[c]","27830","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Outside London","G6/G7","335","[c]","61730","60500"
"Leaver CS","2022","60-64","Declared non-disabled","Outside London","SCS level","50","[c]","100950","97740"
"Leaver CS","2022","60-64","Declared non-disabled","Outside London","SEO/HEO","840","[c]","38620","37230"
"Leaver CS","2022","60-64","Declared non-disabled","Outside London","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","AA/AO","30","[c]","21050","21720"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Outside London","AA/AO","165","[c]","22010","21010"
"Leaver CS","2022","60-64","Undeclared","Outside London","EO","85","[c]","28310","27370"
"Leaver CS","2022","60-64","Undeclared","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Outside London","SEO/HEO","85","[c]","38800","37500"
"Leaver CS","2022","60-64","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","SEO/HEO","45","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Outside London","AA/AO","330","[c]","22900","21030"
"Leaver CS","2022","60-64","Unknown","Outside London","EO","165","[c]","30400","30450"
"Leaver CS","2022","60-64","Unknown","Outside London","G6/G7","75","[c]","63240","62170"
"Leaver CS","2022","60-64","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Outside London","SEO/HEO","160","[c]","41260","40290"
"Leaver CS","2022","60-64","Unknown","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Unknown","55","[c]","45410","39050"
"Leaver CS","2022","65+","Declared disabled","London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Outside London","AA/AO","320","[c]","21130","21050"
"Leaver CS","2022","65+","Declared disabled","Outside London","EO","210","[c]","27280","27570"
"Leaver CS","2022","65+","Declared disabled","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Outside London","SEO/HEO","90","[c]","36890","34780"
"Leaver CS","2022","65+","Declared disabled","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","London","AA/AO","135","[c]","23620","23690"
"Leaver CS","2022","65+","Declared non-disabled","London","EO","110","[c]","30290","30480"
"Leaver CS","2022","65+","Declared non-disabled","London","G6/G7","65","[c]","63740","62610"
