"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","AA","40","[c]","18930","18830"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","AO","105","[c]","21880","20970"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","EO","60","[c]","24600","24880"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","HEO","45","[c]","30710","30210"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","AO","80","[c]","21030","21050"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","EO","20","[c]","25230","27570"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Highlands and Islands","AO","15","[c]","23750","23230"
"Leaver CS","2022","20-29","Highlands and Islands","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inner London - East","AA","20","[c]","20260","20600"
"Leaver CS","2022","20-29","Inner London - East","AO","175","[c]","22500","23090"
"Leaver CS","2022","20-29","Inner London - East","EO","210","[c]","28710","28650"
"Leaver CS","2022","20-29","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inner London - East","G7","30","[c]","53570","54320"
"Leaver CS","2022","20-29","Inner London - East","HEO","115","[c]","32590","32640"
"Leaver CS","2022","20-29","Inner London - East","SEO","55","[c]","39350","40070"
"Leaver CS","2022","20-29","Inner London - East","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inner London - West","AA","95","[c]","20270","20220"
"Leaver CS","2022","20-29","Inner London - West","AO","365","[c]","23370","23720"
"Leaver CS","2022","20-29","Inner London - West","EO","460","[c]","27630","27850"
"Leaver CS","2022","20-29","Inner London - West","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inner London - West","G7","135","[c]","53770","53420"
"Leaver CS","2022","20-29","Inner London - West","HEO","595","[c]","33880","34020"
"Leaver CS","2022","20-29","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inner London - West","SEO","175","[c]","41490","41750"
"Leaver CS","2022","20-29","Inner London - West","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kent","AA","25","[c]","18460","17540"
"Leaver CS","2022","20-29","Kent","AO","110","[c]","22800","21680"
"Leaver CS","2022","20-29","Kent","EO","30","[c]","28120","29290"
"Leaver CS","2022","20-29","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancashire","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancashire","AO","190","[c]","21280","21260"
"Leaver CS","2022","20-29","Lancashire","EO","30","[c]","27330","27570"
"Leaver CS","2022","20-29","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","AA","30","[c]","18850","19010"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","AO","155","[c]","20850","21030"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","EO","25","[c]","27220","27570"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire","EO","15","[c]","27170","27570"
"Leaver CS","2022","20-29","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merseyside","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merseyside","AO","145","[c]","21240","21260"
"Leaver CS","2022","20-29","Merseyside","EO","60","[c]","25340","25040"
"Leaver CS","2022","20-29","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merseyside","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merseyside","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Eastern Scotland","AO","10","[c]","24460","24910"
"Leaver CS","2022","20-29","North Eastern Scotland","EO","10","[c]","28160","27940"
"Leaver CS","2022","20-29","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire","AO","20","[c]","21490","21170"
"Leaver CS","2022","20-29","North Yorkshire","EO","15","[c]","27160","27570"
"Leaver CS","2022","20-29","North Yorkshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","AO","275","[c]","21250","21260"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","EO","60","[c]","26190","27570"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","SEO","10","[c]","38020","36840"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - East and North East","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - East and North East","AO","45","[c]","24020","25110"
"Leaver CS","2022","20-29","Outer London - East and North East","EO","65","[c]","30300","31060"
"Leaver CS","2022","20-29","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - East and North East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - South","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - South","AO","50","[c]","24460","25110"
"Leaver CS","2022","20-29","Outer London - South","EO","60","[c]","30050","30830"
"Leaver CS","2022","20-29","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - South","HEO","25","[c]","34930","35050"
"Leaver CS","2022","20-29","Outer London - South","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - South","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - West and North West","AA","25","[c]","21020","21880"
"Leaver CS","2022","20-29","Outer London - West and North West","AO","65","[c]","23840","23780"
"Leaver CS","2022","20-29","Outer London - West and North West","EO","115","[c]","29480","31060"
"Leaver CS","2022","20-29","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - West and North West","HEO","20","[c]","32050","32330"
"Leaver CS","2022","20-29","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - West and North West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Shropshire and Staffordshire","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Shropshire and Staffordshire","AO","110","[c]","20550","20970"
"Leaver CS","2022","20-29","Shropshire and Staffordshire","EO","40","[c]","27200","27570"
"Leaver CS","2022","20-29","Shropshire and Staffordshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Yorkshire","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Yorkshire","AO","100","[c]","21160","21260"
"Leaver CS","2022","20-29","South Yorkshire","EO","35","[c]","26430","27570"
"Leaver CS","2022","20-29","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Yorkshire","HEO","15","[c]","30890","30450"
"Leaver CS","2022","20-29","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southern Scotland","AO","65","[c]","23790","22000"
"Leaver CS","2022","20-29","Southern Scotland","EO","20","[c]","25670","26680"
"Leaver CS","2022","20-29","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Surrey, East and West Sussex","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Surrey, East and West Sussex","AO","140","[c]","22180","21260"
"Leaver CS","2022","20-29","Surrey, East and West Sussex","EO","50","[c]","27500","27570"
"Leaver CS","2022","20-29","Surrey, East and West Sussex","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Surrey, East and West Sussex","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tees Valley and Durham","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tees Valley and Durham","AO","95","[c]","21530","21260"
"Leaver CS","2022","20-29","Tees Valley and Durham","EO","15","[c]","26390","26850"
"Leaver CS","2022","20-29","Tees Valley and Durham","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","AA","40","[c]","18240","18310"
"Leaver CS","2022","20-29","Unknown","AO","75","[c]","21600","21840"
"Leaver CS","2022","20-29","Unknown","EO","35","[c]","27230","27500"
"Leaver CS","2022","20-29","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HEO","20","[c]","33120","32790"
"Leaver CS","2022","20-29","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","120","[c]","27970","28980"
"Leaver CS","2022","20-29","West Central Scotland","AA","15","[c]","21310","21050"
"Leaver CS","2022","20-29","West Central Scotland","AO","115","[c]","21890","21260"
"Leaver CS","2022","20-29","West Central Scotland","EO","70","[c]","26650","27230"
"Leaver CS","2022","20-29","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Central Scotland","HEO","15","[c]","31540","31540"
"Leaver CS","2022","20-29","West Central Scotland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands","AO","195","[c]","20920","21010"
"Leaver CS","2022","20-29","West Midlands","EO","105","[c]","26200","27570"
"Leaver CS","2022","20-29","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands","HEO","25","[c]","32050","30730"
"Leaver CS","2022","20-29","West Midlands","SEO","10","[c]","37090","36640"
"Leaver CS","2022","20-29","West Midlands","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Wales and The Valleys","AO","75","[c]","21340","21260"
"Leaver CS","2022","20-29","West Wales and The Valleys","EO","25","[c]","27140","27570"
"Leaver CS","2022","20-29","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Wales and The Valleys","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Wales and The Valleys","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Yorkshire","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Yorkshire","AO","275","[c]","20980","21260"
"Leaver CS","2022","20-29","West Yorkshire","EO","110","[c]","25750","27570"
"Leaver CS","2022","20-29","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Yorkshire","HEO","35","[c]","30830","29270"
"Leaver CS","2022","20-29","West Yorkshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","AO","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","EO","30","[c]","28070","27570"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","HEO","20","[c]","34540","33090"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","AA","20","[c]","19500","19010"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","AO","130","[c]","25100","21990"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","EO","45","[c]","28810","27570"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","HEO","20","[c]","33630","33510"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","SEO","20","[c]","39950","40580"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cheshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cheshire","AO","30","[c]","21310","21170"
"Leaver CS","2022","30-39","Cheshire","EO","20","[c]","28910","27570"
"Leaver CS","2022","30-39","Cheshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cheshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cornwall and Isles of Scilly","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cumbria","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cumbria","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cumbria","Unknown","15","[c]","37110","40430"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","AO","75","[c]","21580","21260"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","EO","45","[c]","27460","27570"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","SEO","15","[c]","41750","40980"
