"Status","Year","Age","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Asian","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Other","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Other","East of England","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Other","London","205","200","37520","31880"
"In post","2022","30-39","Asian","Other","North East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Other","North West (England)","30","30","28980","27570"
"In post","2022","30-39","Asian","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Other","Overseas","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Other","Scotland","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Other","South East (England)","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Other","South West (England)","20","15","[c]","[c]"
"In post","2022","30-39","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Other","Wales","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Other","West Midlands (England)","40","35","25430","21680"
"In post","2022","30-39","Asian","Other","Yorkshire and The Humber","65","55","23630","21260"
"In post","2022","30-39","Asian","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning Inspectors","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning Inspectors","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning Inspectors","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning Inspectors","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Planning Inspectors","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Policy","London","555","540","48310","47660"
"In post","2022","30-39","Asian","Policy","North East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Policy","North West (England)","20","20","[c]","[c]"
"In post","2022","30-39","Asian","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Policy","Overseas","20","20","[c]","[c]"
"In post","2022","30-39","Asian","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Policy","South West (England)","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Policy","West Midlands (England)","50","50","37760","36740"
"In post","2022","30-39","Asian","Policy","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2022","30-39","Asian","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Project Delivery","East of England","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Project Delivery","London","155","150","45450","41950"
"In post","2022","30-39","Asian","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Project Delivery","North West (England)","25","25","[c]","[c]"
"In post","2022","30-39","Asian","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Project Delivery","South East (England)","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Project Delivery","South West (England)","45","45","38460","39100"
"In post","2022","30-39","Asian","Project Delivery","Wales","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Project Delivery","West Midlands (England)","25","25","[c]","[c]"
"In post","2022","30-39","Asian","Project Delivery","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Property","London","30","30","[c]","[c]"
"In post","2022","30-39","Asian","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Property","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Property","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Psychology","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Psychology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Psychology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Psychology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Science and Engineering","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Science and Engineering","East of England","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Science and Engineering","London","40","40","41400","40070"
"In post","2022","30-39","Asian","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Science and Engineering","North West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Science and Engineering","South East (England)","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Science and Engineering","South West (England)","60","60","38780","38350"
"In post","2022","30-39","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Science and Engineering","Wales","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Science and Engineering","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Security","London","50","50","36970","35060"
"In post","2022","30-39","Asian","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Security","South East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Security","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Security","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Social Research","London","10","10","[c]","[c]"
"In post","2022","30-39","Asian","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Social Research","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Statistics","London","35","35","45460","43450"
"In post","2022","30-39","Asian","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Statistics","North West (England)","5","5","[c]","[c]"
"In post","2022","30-39","Asian","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Statistics","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Tax","East Midlands (England)","50","50","34800","33370"
"In post","2022","30-39","Asian","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Tax","London","120","120","44520","37930"
"In post","2022","30-39","Asian","Tax","North East (England)","20","20","[c]","[c]"
"In post","2022","30-39","Asian","Tax","North West (England)","130","125","31580","30750"
"In post","2022","30-39","Asian","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Tax","Scotland","15","15","[c]","[c]"
"In post","2022","30-39","Asian","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Tax","South West (England)","5","5","[c]","[c]"
