"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","UK Statistics Authority","Human Resources","AA/AO","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Human Resources","EO","20","15","24540","24180"
"In post","2022","UK Statistics Authority","Human Resources","G6/G7","35","35","54150","51210"
"In post","2022","UK Statistics Authority","Human Resources","SCS level","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Human Resources","SEO/HEO","75","70","33400","31700"
"In post","2022","UK Statistics Authority","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Knowledge and Information Management","SEO/HEO","15","15","33240","30810"
"In post","2022","UK Statistics Authority","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Delivery","AA/AO","1455","1020","20360","20350"
"In post","2022","UK Statistics Authority","Operational Delivery","EO","515","480","24650","23880"
"In post","2022","UK Statistics Authority","Operational Delivery","G6/G7","235","230","53230","50220"
"In post","2022","UK Statistics Authority","Operational Delivery","SCS level","15","15","81750","75300"
"In post","2022","UK Statistics Authority","Operational Delivery","SEO/HEO","825","790","33760","32260"
"In post","2022","UK Statistics Authority","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Research","SEO/HEO","20","20","33770","32260"
"In post","2022","UK Statistics Authority","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Policy","EO","15","15","24750","23880"
"In post","2022","UK Statistics Authority","Policy","G6/G7","20","20","56760","53210"
"In post","2022","UK Statistics Authority","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Policy","SEO/HEO","40","40","33870","33210"
"In post","2022","UK Statistics Authority","Project Delivery","EO","20","15","24340","23880"
"In post","2022","UK Statistics Authority","Project Delivery","G6/G7","95","90","53370","50210"
"In post","2022","UK Statistics Authority","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Project Delivery","SEO/HEO","140","135","34100","36840"
"In post","2022","UK Statistics Authority","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Property","SEO/HEO","10","10","34850","36840"
"In post","2022","UK Statistics Authority","Security","EO","10","10","24050","23880"
"In post","2022","UK Statistics Authority","Security","G6/G7","15","15","52830","51210"
"In post","2022","UK Statistics Authority","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Security","SEO/HEO","30","30","32860","30810"
"In post","2022","UK Statistics Authority","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Social Research","G6/G7","135","130","53080","51210"
"In post","2022","UK Statistics Authority","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Social Research","SEO/HEO","520","495","34880","33710"
"In post","2022","UK Statistics Authority","Statistics","AA/AO","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Statistics","EO","25","25","24550","23880"
"In post","2022","UK Statistics Authority","Statistics","G6/G7","190","185","55030","51930"
"In post","2022","UK Statistics Authority","Statistics","SCS level","25","25","86990","74560"
"In post","2022","UK Statistics Authority","Statistics","SEO/HEO","335","325","35260","36840"
"In post","2022","UK Supreme Court","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Legal","SEO/HEO","5","5","[c]","[c]"
"In post","2022","UK Supreme Court","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Operational Delivery","EO","10","10","27580","27870"
"In post","2022","UK Supreme Court","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Communications","SEO/HEO","10","10","39040","38140"
"In post","2022","Water Services Regulation Authority","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Corporate Finance","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Digital, Data and Technology","SEO/HEO","15","15","47500","47000"
"In post","2022","Water Services Regulation Authority","Economics","EO","10","10","28000","28000"
"In post","2022","Water Services Regulation Authority","Economics","G6/G7","15","15","87720","82920"
"In post","2022","Water Services Regulation Authority","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Economics","SEO/HEO","10","10","47970","46060"
"In post","2022","Water Services Regulation Authority","Finance","G6/G7","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Finance","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Human Resources","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Legal","G6/G7","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Operational Delivery","EO","15","15","30220","30000"
"In post","2022","Water Services Regulation Authority","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Operational Delivery","SEO/HEO","10","10","42730","40960"
"In post","2022","Water Services Regulation Authority","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Policy","EO","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Policy","G6/G7","20","20","82110","77130"
"In post","2022","Water Services Regulation Authority","Policy","SEO/HEO","25","25","50690","52210"
"In post","2022","Water Services Regulation Authority","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Project Delivery","SEO/HEO","10","10","46350","45810"
"In post","2022","Water Services Regulation Authority","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Science and Engineering","SEO/HEO","15","15","50900","50010"
"In post","2022","Water Services Regulation Authority","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Communications","AA/AO","15","15","24250","24630"
"In post","2022","Welsh Government","Communications","EO","30","25","28970","29430"
"In post","2022","Welsh Government","Communications","G6/G7","20","20","61450","61440"
"In post","2022","Welsh Government","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Communications","SEO/HEO","90","85","40750","38160"
"In post","2022","Welsh Government","Digital, Data and Technology","AA/AO","25","25","24070","24630"
"In post","2022","Welsh Government","Digital, Data and Technology","EO","65","60","28980","29430"
"In post","2022","Welsh Government","Digital, Data and Technology","G6/G7","30","25","60440","61440"
"In post","2022","Welsh Government","Digital, Data and Technology","SCS level","5","5","[c]","[c]"
"In post","2022","Welsh Government","Digital, Data and Technology","SEO/HEO","100","100","41600","38160"
"In post","2022","Welsh Government","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Economics","EO","5","5","[c]","[c]"
"In post","2022","Welsh Government","Economics","G6/G7","20","20","64380","61440"
"In post","2022","Welsh Government","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Economics","SEO/HEO","15","15","37500","38160"
"In post","2022","Welsh Government","Finance","AA/AO","40","35","24460","24630"
"In post","2022","Welsh Government","Finance","EO","85","75","28850","29430"
"In post","2022","Welsh Government","Finance","G6/G7","60","60","64490","61440"
"In post","2022","Welsh Government","Finance","SCS level","20","15","87430","83360"
"In post","2022","Welsh Government","Finance","SEO/HEO","145","140","42350","41980"
"In post","2022","Welsh Government","Human Resources","AA/AO","60","55","23920","24630"
"In post","2022","Welsh Government","Human Resources","EO","40","40","28650","29430"
"In post","2022","Welsh Government","Human Resources","G6/G7","15","15","60300","61440"
"In post","2022","Welsh Government","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Human Resources","SEO/HEO","80","75","40770","38160"
"In post","2022","Welsh Government","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Internal Audit","SEO/HEO","15","15","40130","38160"
