"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Social Security Scotland","Scotland","Highlands and Islands","Female","20","20","[c]","[c]"
"In post","2022","Social Security Scotland","Scotland","Highlands and Islands","Male","15","15","[c]","[c]"
"In post","2022","Social Security Scotland","Scotland","North Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2022","Social Security Scotland","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","Scotland","Southern Scotland","Female","40","40","30220","27230"
"In post","2022","Social Security Scotland","Scotland","Southern Scotland","Male","20","20","[c]","[c]"
"In post","2022","Social Security Scotland","Scotland","West Central Scotland","Female","845","815","31690","27940"
"In post","2022","Social Security Scotland","Scotland","West Central Scotland","Male","580","575","33680","27940"
"In post","2022","Standards and Testing Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","London","Inner London - West","Female","30","25","[c]","[c]"
"In post","2022","Standards and Testing Agency","London","Inner London - West","Male","10","10","[c]","[c]"
"In post","2022","Standards and Testing Agency","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","North West (England)","Greater Manchester","Female","10","10","[c]","[c]"
"In post","2022","Standards and Testing Agency","North West (England)","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2022","Standards and Testing Agency","West Midlands (England)","West Midlands","Female","35","35","40750","37030"
"In post","2022","Standards and Testing Agency","West Midlands (England)","West Midlands","Male","20","20","[c]","[c]"
"In post","2022","Standards and Testing Agency","Yorkshire and The Humber","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","Standards and Testing Agency","Yorkshire and The Humber","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","Scotland","Eastern Scotland","Female","130","120","30430","27230"
"In post","2022","Student Awards Agency for Scotland","Scotland","Eastern Scotland","Male","100","100","32980","30040"
"In post","2022","Submarine Delivery Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2022","Submarine Delivery Agency","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","North West (England)","Cumbria","Female","40","40","38260","34100"
"In post","2022","Submarine Delivery Agency","North West (England)","Cumbria","Male","120","120","44570","44430"
"In post","2022","Submarine Delivery Agency","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Scotland","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Scotland","Eastern Scotland","Male","15","15","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Scotland","West Central Scotland","Female","20","20","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Scotland","West Central Scotland","Male","45","40","43670","42950"
"In post","2022","Submarine Delivery Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","South West (England)","Devon","Female","30","30","31870","31730"
"In post","2022","Submarine Delivery Agency","South West (England)","Devon","Male","110","110","35730","35030"
"In post","2022","Submarine Delivery Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","485","460","38470","35700"
"In post","2022","Submarine Delivery Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1025","1010","42840","40000"
"In post","2022","Teaching Regulation Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","West Midlands (England)","West Midlands","Female","50","45","28890","25000"
"In post","2022","Teaching Regulation Agency","West Midlands (England)","West Midlands","Male","30","30","[c]","[c]"
"In post","2022","The Insolvency Service","East Midlands (England)","Derbyshire and Nottinghamshire","Female","40","35","28470","26290"
"In post","2022","The Insolvency Service","East Midlands (England)","Derbyshire and Nottinghamshire","Male","25","25","[c]","[c]"
"In post","2022","The Insolvency Service","East of England","Bedfordshire and Hertfordshire","Female","15","10","[c]","[c]"
"In post","2022","The Insolvency Service","East of England","Bedfordshire and Hertfordshire","Male","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","East of England","East Anglia","Female","50","45","27920","21130"
"In post","2022","The Insolvency Service","East of England","East Anglia","Male","25","25","[c]","[c]"
"In post","2022","The Insolvency Service","East of England","Essex","Female","20","15","[c]","[c]"
"In post","2022","The Insolvency Service","East of England","Essex","Male","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","London","Inner London - East","Female","120","115","39300","35460"
"In post","2022","The Insolvency Service","London","Inner London - East","Male","110","105","45870","43730"
"In post","2022","The Insolvency Service","London","Outer London - South","Female","35","30","31550","25060"
"In post","2022","The Insolvency Service","London","Outer London - South","Male","30","30","37310","32950"
"In post","2022","The Insolvency Service","North East (England)","Northumberland, and Tyne and Wear","Female","35","35","31070","28280"
"In post","2022","The Insolvency Service","North East (England)","Northumberland, and Tyne and Wear","Male","20","20","[c]","[c]"
"In post","2022","The Insolvency Service","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","North West (England)","Greater Manchester","Female","90","85","33410","31000"
"In post","2022","The Insolvency Service","North West (England)","Greater Manchester","Male","95","95","34610","34390"
"In post","2022","The Insolvency Service","North West (England)","Lancashire","Female","30","25","[c]","[c]"
"In post","2022","The Insolvency Service","North West (England)","Lancashire","Male","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","North West (England)","Merseyside","Female","30","30","32450","31530"
"In post","2022","The Insolvency Service","North West (England)","Merseyside","Male","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","Scotland","Eastern Scotland","Female","45","40","25200","21130"
"In post","2022","The Insolvency Service","Scotland","Eastern Scotland","Male","35","35","28570","21130"
"In post","2022","The Insolvency Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","South East (England)","Hampshire and Isle of Wight","Female","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","South East (England)","Hampshire and Isle of Wight","Male","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","South East (England)","Kent","Female","35","30","28560","26000"
"In post","2022","The Insolvency Service","South East (England)","Kent","Male","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","South East (England)","Surrey, East and West Sussex","Female","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","South West (England)","Devon","Female","55","55","26430","21130"
"In post","2022","The Insolvency Service","South West (England)","Devon","Male","40","40","30930","26290"
"In post","2022","The Insolvency Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","20","[c]","[c]"
"In post","2022","The Insolvency Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","20","[c]","[c]"
"In post","2022","The Insolvency Service","Wales","East Wales","Female","30","30","29160","23560"
"In post","2022","The Insolvency Service","Wales","East Wales","Male","35","35","28860","26290"
"In post","2022","The Insolvency Service","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","West Midlands (England)","West Midlands","Female","225","210","30060","25190"
"In post","2022","The Insolvency Service","West Midlands (England)","West Midlands","Male","170","160","32140","28840"
"In post","2022","The Insolvency Service","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Yorkshire and The Humber","West Yorkshire","Female","65","60","31100","29940"
"In post","2022","The Insolvency Service","Yorkshire and The Humber","West Yorkshire","Male","45","45","33900","30620"
"In post","2022","The National Archives","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","London","Outer London - West and North West","Female","305","285","35390","33910"
"In post","2022","The National Archives","London","Outer London - West and North West","Male","270","265","36030","32070"
"In post","2022","The National Archives","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Scotland","Eastern Scotland","Female","45","40","42980","39660"
