"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Department for Education","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Finance","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Policy","Female","20","15","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Policy","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Project Delivery","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Project Delivery","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","80","75","29630","24920"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","25","25","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","Female","120","105","34890","30730"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","Male","105","100","35360","35900"
"In post","2022","Project Delivery","Department for International Trade","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for International Trade","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for International Trade","Other","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for International Trade","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for International Trade","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for International Trade","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for International Trade","Project Delivery","Female","30","30","50230","51710"
"In post","2022","Project Delivery","Department for International Trade","Project Delivery","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Project Delivery","Female","100","100","45800","48200"
"In post","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Project Delivery","Male","70","65","45000","48200"
"In post","2022","Project Delivery","Department for Transport","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Transport","Operational Delivery","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department for Transport","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Transport","Policy","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department for Transport","Project Delivery","Female","260","250","44510","42470"
"In post","2022","Project Delivery","Department for Transport","Project Delivery","Male","280","275","50550","50110"
"In post","2022","Project Delivery","Department for Transport","Property","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Department for Transport","Property","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Communications","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Operational Delivery","Female","110","100","35050","33180"
"In post","2022","Project Delivery","Department for Work and Pensions","Operational Delivery","Male","85","80","31720","31990"
"In post","2022","Project Delivery","Department for Work and Pensions","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Project Delivery","Female","820","695","33800","31990"
"In post","2022","Project Delivery","Department for Work and Pensions","Project Delivery","Male","445","420","37770","34290"
"In post","2022","Project Delivery","Department for Work and Pensions","Science and Engineering","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department of Health and Social Care","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department of Health and Social Care","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department of Health and Social Care","Project Delivery","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department of Health and Social Care","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department of Health and Social Care","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department of Health and Social Care","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Estyn","Inspector of Education and Training","Female","35","30","74760","75480"
"In post","2022","Project Delivery","Estyn","Inspector of Education and Training","Male","35","30","75460","75480"
"In post","2022","Project Delivery","Estyn","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Estyn","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Estyn","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Estyn","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Food Standards Agency","Project Delivery","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Food Standards Agency","Project Delivery","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Economics","Female","35","35","52960","55060"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Economics","Male","55","55","57290","56360"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Finance","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Finance","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Human Resources","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Internal Audit","Female","[c]","[c]","[c]","[c]"
