"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mixed","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Mixed","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mixed","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Mixed","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Mixed","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mixed","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","London","Heterosexual / straight","35","35","45690","41760"
"In post","2022","Mixed","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Mixed","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mixed","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Mixed","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mixed","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Mixed","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mixed","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","East of England","Heterosexual / straight","30","30","27500","25580"
"In post","2022","Mixed","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","London","Heterosexual / straight","395","380","39820","35200"
"In post","2022","Mixed","Unknown","London","LGBO","30","30","[c]","[c]"
"In post","2022","Mixed","Unknown","London","Undeclared","40","35","36010","34630"
"In post","2022","Mixed","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mixed","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","North West (England)","Heterosexual / straight","105","95","28030","24890"
"In post","2022","Mixed","Unknown","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Unknown","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Mixed","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Scotland","Heterosexual / straight","100","95","40360","36130"
"In post","2022","Mixed","Unknown","Scotland","LGBO","20","20","[c]","[c]"
"In post","2022","Mixed","Unknown","Scotland","Undeclared","15","10","[c]","[c]"
"In post","2022","Mixed","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","South East (England)","Heterosexual / straight","90","85","34250","27370"
"In post","2022","Mixed","Unknown","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Unknown","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","South West (England)","Heterosexual / straight","30","30","34230","27020"
"In post","2022","Mixed","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Wales","Heterosexual / straight","60","60","39400","38160"
"In post","2022","Mixed","Unknown","Wales","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Unknown","Wales","Undeclared","10","5","[c]","[c]"
"In post","2022","Mixed","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","West Midlands (England)","Heterosexual / straight","35","30","31210","27570"
"In post","2022","Mixed","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Yorkshire and The Humber","Heterosexual / straight","55","50","27750","25220"
"In post","2022","Mixed","Unknown","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Unknown","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
