"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","Male","275","265","26440","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","East of England","Female","590","510","25400","21410"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","East of England","Male","175","165","27460","21440"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","London","Female","1845","1690","31310","28310"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","London","Male","1005","985","32170","28310"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","Female","365","305","25990","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","Male","120","115","28020","21440"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","Female","1125","985","25790","21410"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","Male","425","415","26900","21490"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Scotland","Female","110","100","24380","21490"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Scotland","Male","50","50","24820","21410"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","Female","665","560","26310","21490"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","Male","215","200","26300","21490"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","Female","505","435","24990","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","Male","185","170","26100","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Wales","Female","510","455","25540","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Wales","Male","185","180","27860","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","Female","975","855","24660","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","Male","385","375","26060","21410"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","Female","675","555","25360","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","Male","200","190","26510","20970"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","London","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","East Midlands (England)","Female","385","340","32160","27130"
"In post","2022","Declared non-disabled","HM Land Registry","East Midlands (England)","Male","220","205","33210","33840"
"In post","2022","Declared non-disabled","HM Land Registry","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","East of England","Female","125","110","31730","27130"
"In post","2022","Declared non-disabled","HM Land Registry","East of England","Male","70","65","33060","33840"
"In post","2022","Declared non-disabled","HM Land Registry","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","London","Female","150","140","40290","37290"
"In post","2022","Declared non-disabled","HM Land Registry","London","Male","120","115","43850","37290"
"In post","2022","Declared non-disabled","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","North East (England)","Female","280","250","29390","27130"
"In post","2022","Declared non-disabled","HM Land Registry","North East (England)","Male","140","130","31710","27130"
"In post","2022","Declared non-disabled","HM Land Registry","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","North West (England)","Female","385","330","31600","27130"
"In post","2022","Declared non-disabled","HM Land Registry","North West (England)","Male","195","180","31740","33840"
"In post","2022","Declared non-disabled","HM Land Registry","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","South West (England)","Female","550","465","32580","31740"
"In post","2022","Declared non-disabled","HM Land Registry","South West (England)","Male","395","375","37200","33840"
"In post","2022","Declared non-disabled","HM Land Registry","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","Wales","Female","310","275","29650","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Wales","Male","205","185","31520","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","West Midlands (England)","Female","245","220","30680","27130"
"In post","2022","Declared non-disabled","HM Land Registry","West Midlands (England)","Male","135","125","32820","31740"
"In post","2022","Declared non-disabled","HM Land Registry","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","Female","145","125","29930","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","Male","90","85","31430","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","Female","2015","1880","28700","25700"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","Male","1770","1705","29730","27380"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East of England","Female","2000","1860","29090","27380"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East of England","Male","1990","1945","30780","30120"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","London","Female","2550","2445","35790","33230"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","London","Male","2030","1985","37590","34850"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","Female","1420","1325","29030","26850"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","Male","1185","1120","30350","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","Female","2880","2695","29390","26610"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","Male","2220","2090","30840","28550"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","Female","2925","2725","30080","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","Male","2715","2645","31820","31550"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","South West (England)","Female","1600","1455","28860","26140"
