"Status","Year","Region_ITL2","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","Female","Undeclared","35","[c]","29170","24350"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","Female","Unknown","630","[c]","27620","21440"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","Male","Heterosexual / straight","285","[c]","28230","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","Male","Undeclared","40","[c]","32810","21840"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","Male","Unknown","360","[c]","28840","24880"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Female","Heterosexual / straight","140","[c]","30120","31060"
"Leaver CS","2022","Outer London - East and North East","London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Female","Unknown","65","[c]","28090","30330"
"Leaver CS","2022","Outer London - East and North East","London","Male","Heterosexual / straight","100","[c]","30240","31060"
"Leaver CS","2022","Outer London - East and North East","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Male","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Female","Heterosexual / straight","265","[c]","34060","30920"
"Leaver CS","2022","Outer London - South","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Female","Undeclared","35","[c]","33910","30600"
"Leaver CS","2022","Outer London - South","London","Female","Unknown","115","[c]","29890","28650"
"Leaver CS","2022","Outer London - South","London","Male","Heterosexual / straight","175","[c]","36550","31060"
"Leaver CS","2022","Outer London - South","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Male","Unknown","130","[c]","36290","31060"
"Leaver CS","2022","Outer London - South","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Female","Heterosexual / straight","300","[c]","31550","31060"
"Leaver CS","2022","Outer London - West and North West","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Female","Undeclared","60","[c]","29740","30410"
"Leaver CS","2022","Outer London - West and North West","London","Female","Unknown","120","[c]","32780","28650"
"Leaver CS","2022","Outer London - West and North West","London","Male","Heterosexual / straight","255","[c]","31980","31060"
"Leaver CS","2022","Outer London - West and North West","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Male","Undeclared","55","[c]","33010","31060"
"Leaver CS","2022","Outer London - West and North West","London","Male","Unknown","85","[c]","36100","31060"
"Leaver CS","2022","Outer London - West and North West","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Male","Heterosexual / straight","45","[c]","52080","45160"
"Leaver CS","2022","Overseas","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","Female","Heterosexual / straight","255","[c]","28110","27130"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","Female","Unknown","110","[c]","26010","22100"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","Male","Heterosexual / straight","205","[c]","30990","27570"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","Male","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Outside London","Female","Heterosexual / straight","270","[c]","29450","26900"
"Leaver CS","2022","South Yorkshire","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Outside London","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Outside London","Female","Unknown","75","[c]","26690","25000"
"Leaver CS","2022","South Yorkshire","Outside London","Male","Heterosexual / straight","230","[c]","30930","27290"
"Leaver CS","2022","South Yorkshire","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Outside London","Male","Unknown","75","[c]","35330","27570"
"Leaver CS","2022","South Yorkshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Outside London","Female","Heterosexual / straight","80","[c]","29880","27570"
"Leaver CS","2022","Southern Scotland","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Outside London","Female","Unknown","200","[c]","26970","25930"
"Leaver CS","2022","Southern Scotland","Outside London","Male","Heterosexual / straight","85","[c]","32620","28240"
"Leaver CS","2022","Southern Scotland","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Outside London","Male","Unknown","140","[c]","31320","27460"
"Leaver CS","2022","Southern Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","Female","Heterosexual / straight","340","[c]","30470","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","Female","Undeclared","45","[c]","29980","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","Female","Unknown","120","[c]","27800","24370"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","Male","Heterosexual / straight","235","[c]","31160","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","Male","Undeclared","45","[c]","35120","28350"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","Male","Unknown","95","[c]","27240","25770"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Outside London","Female","Heterosexual / straight","245","[c]","27710","25310"
"Leaver CS","2022","Tees Valley and Durham","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Outside London","Female","Unknown","105","[c]","23900","22010"
"Leaver CS","2022","Tees Valley and Durham","Outside London","Male","Heterosexual / straight","185","[c]","27460","22110"
"Leaver CS","2022","Tees Valley and Durham","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Outside London","Male","Unknown","110","[c]","28460","24880"
"Leaver CS","2022","Tees Valley and Durham","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Heterosexual / straight","220","[c]","26860","21840"
"Leaver CS","2022","Unknown","Unknown","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Undeclared","120","[c]","23520","21590"
"Leaver CS","2022","Unknown","Unknown","Female","Unknown","265","[c]","30760","21840"
"Leaver CS","2022","Unknown","Unknown","Male","Heterosexual / straight","170","[c]","32110","26670"
"Leaver CS","2022","Unknown","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Undeclared","60","[c]","29610","26190"
"Leaver CS","2022","Unknown","Unknown","Male","Unknown","370","[c]","36370","32700"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Outside London","Female","Heterosexual / straight","260","[c]","28750","26120"
"Leaver CS","2022","West Central Scotland","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Outside London","Female","Undeclared","45","[c]","25300","22080"
"Leaver CS","2022","West Central Scotland","Outside London","Female","Unknown","280","[c]","28450","24400"
"Leaver CS","2022","West Central Scotland","Outside London","Male","Heterosexual / straight","315","[c]","32930","27570"
"Leaver CS","2022","West Central Scotland","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Outside London","Male","Undeclared","45","[c]","35360","34850"
"Leaver CS","2022","West Central Scotland","Outside London","Male","Unknown","235","[c]","32670","28930"
"Leaver CS","2022","West Central Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Outside London","Female","Heterosexual / straight","455","[c]","32460","27570"
"Leaver CS","2022","West Midlands","Outside London","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Outside London","Female","Undeclared","55","[c]","33090","27570"
"Leaver CS","2022","West Midlands","Outside London","Female","Unknown","335","[c]","31460","26130"
"Leaver CS","2022","West Midlands","Outside London","Male","Heterosexual / straight","295","[c]","33420","27570"
"Leaver CS","2022","West Midlands","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Outside London","Male","Undeclared","45","[c]","29050","27570"
"Leaver CS","2022","West Midlands","Outside London","Male","Unknown","250","[c]","35270","27570"
"Leaver CS","2022","West Midlands","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Outside London","Female","Heterosexual / straight","250","[c]","27900","23830"
"Leaver CS","2022","West Wales and The Valleys","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Outside London","Female","Unknown","90","[c]","24750","21680"
"Leaver CS","2022","West Wales and The Valleys","Outside London","Male","Heterosexual / straight","170","[c]","32220","27570"
"Leaver CS","2022","West Wales and The Valleys","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Outside London","Male","Unknown","65","[c]","25970","26120"
"Leaver CS","2022","West Wales and The Valleys","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Outside London","Female","Heterosexual / straight","525","[c]","30210","27570"
"Leaver CS","2022","West Yorkshire","Outside London","Female","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Outside London","Female","Undeclared","105","[c]","27340","25080"
"Leaver CS","2022","West Yorkshire","Outside London","Female","Unknown","415","[c]","28830","27000"
"Leaver CS","2022","West Yorkshire","Outside London","Male","Heterosexual / straight","360","[c]","31680","27570"
"Leaver CS","2022","West Yorkshire","Outside London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Outside London","Male","Undeclared","80","[c]","33790","27570"
"Leaver CS","2022","West Yorkshire","Outside London","Male","Unknown","365","[c]","33930","27570"
"Leaver CS","2022","West Yorkshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
