"Status","Year","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Merseyside","Heterosexual / straight","520","[c]","27920","24890"
"Leaver CS","2022","Declared non-disabled","Merseyside","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Merseyside","Undeclared","50","[c]","28130","25310"
"Leaver CS","2022","Declared non-disabled","Merseyside","Unknown","245","[c]","30440","27570"
"Leaver CS","2022","Declared non-disabled","North Eastern Scotland","Heterosexual / straight","60","[c]","34650","27940"
"Leaver CS","2022","Declared non-disabled","North Eastern Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North Eastern Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North Yorkshire","Heterosexual / straight","210","[c]","31960","27570"
"Leaver CS","2022","Declared non-disabled","North Yorkshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North Yorkshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North Yorkshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Heterosexual / straight","80","[c]","28110","24170"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Heterosexual / straight","580","[c]","28200","21260"
"Leaver CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","LGBO","35","[c]","26820","21260"
"Leaver CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Undeclared","45","[c]","28520","21960"
"Leaver CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","450","[c]","25820","22080"
"Leaver CS","2022","Declared non-disabled","Outer London - East and North East","Heterosexual / straight","200","[c]","30300","31060"
"Leaver CS","2022","Declared non-disabled","Outer London - East and North East","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outer London - East and North East","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outer London - East and North East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outer London - South","Heterosexual / straight","355","[c]","35920","31060"
"Leaver CS","2022","Declared non-disabled","Outer London - South","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outer London - South","Undeclared","35","[c]","35670","30600"
"Leaver CS","2022","Declared non-disabled","Outer London - South","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outer London - West and North West","Heterosexual / straight","450","[c]","31430","31060"
"Leaver CS","2022","Declared non-disabled","Outer London - West and North West","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Outer London - West and North West","Undeclared","65","[c]","29920","30890"
"Leaver CS","2022","Declared non-disabled","Outer London - West and North West","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Heterosexual / straight","50","[c]","50640","45080"
"Leaver CS","2022","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Shropshire and Staffordshire","Heterosexual / straight","355","[c]","29260","27570"
"Leaver CS","2022","Declared non-disabled","Shropshire and Staffordshire","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Shropshire and Staffordshire","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","South Yorkshire","Heterosexual / straight","380","[c]","29650","26020"
"Leaver CS","2022","Declared non-disabled","South Yorkshire","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","South Yorkshire","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","South Yorkshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Southern Scotland","Heterosexual / straight","125","[c]","31470","27570"
"Leaver CS","2022","Declared non-disabled","Southern Scotland","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Southern Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Southern Scotland","Unknown","160","[c]","27240","26650"
"Leaver CS","2022","Declared non-disabled","Surrey, East and West Sussex","Heterosexual / straight","475","[c]","30940","27570"
"Leaver CS","2022","Declared non-disabled","Surrey, East and West Sussex","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Surrey, East and West Sussex","Undeclared","60","[c]","30860","28260"
"Leaver CS","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Tees Valley and Durham","Heterosexual / straight","335","[c]","27270","22600"
"Leaver CS","2022","Declared non-disabled","Tees Valley and Durham","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Tees Valley and Durham","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Tees Valley and Durham","Unknown","75","[c]","28680","25800"
"Leaver CS","2022","Declared non-disabled","Unknown","Heterosexual / straight","310","[c]","29150","21840"
"Leaver CS","2022","Declared non-disabled","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Undeclared","70","[c]","23550","21720"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","West Central Scotland","Heterosexual / straight","425","[c]","30350","27570"
"Leaver CS","2022","Declared non-disabled","West Central Scotland","LGBO","30","[c]","27060","24890"
"Leaver CS","2022","Declared non-disabled","West Central Scotland","Undeclared","50","[c]","29990","23340"
"Leaver CS","2022","Declared non-disabled","West Central Scotland","Unknown","195","[c]","30150","25190"
"Leaver CS","2022","Declared non-disabled","West Midlands","Heterosexual / straight","575","[c]","33220","27570"
"Leaver CS","2022","Declared non-disabled","West Midlands","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","West Midlands","Undeclared","70","[c]","31870","27570"
"Leaver CS","2022","Declared non-disabled","West Midlands","Unknown","220","[c]","33050","27570"
"Leaver CS","2022","Declared non-disabled","West Wales and The Valleys","Heterosexual / straight","310","[c]","30880","27250"
"Leaver CS","2022","Declared non-disabled","West Wales and The Valleys","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","West Wales and The Valleys","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","West Wales and The Valleys","Unknown","55","[c]","25140","21260"
"Leaver CS","2022","Declared non-disabled","West Yorkshire","Heterosexual / straight","695","[c]","30840","27570"
"Leaver CS","2022","Declared non-disabled","West Yorkshire","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","West Yorkshire","Undeclared","70","[c]","28370","25080"
"Leaver CS","2022","Declared non-disabled","West Yorkshire","Unknown","265","[c]","32120","27570"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cumbria","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cumbria","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Heterosexual / straight","50","[c]","30010","24500"
"Leaver CS","2022","Undeclared","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","45","[c]","33190","30450"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","65","[c]","37320","36460"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","Heterosexual / straight","75","[c]","28790","26670"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - West","Heterosexual / straight","90","[c]","44410","41570"
"Leaver CS","2022","Undeclared","Inner London - West","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - West","Undeclared","95","[c]","46610","43890"
"Leaver CS","2022","Undeclared","Inner London - West","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Kent","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Kent","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
