"Status","Year","Age","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Mixed","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Legal","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Operational Delivery","240","205","29960","27470"
"In post","2022","60-64","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Other","30","25","[c]","[c]"
"In post","2022","60-64","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Policy","30","30","[c]","[c]"
"In post","2022","60-64","Mixed","Project Delivery","10","5","[c]","[c]"
"In post","2022","60-64","Mixed","Property","10","5","[c]","[c]"
"In post","2022","60-64","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Science and Engineering","10","5","[c]","[c]"
"In post","2022","60-64","Mixed","Security","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Tax","15","10","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Counter Fraud","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Finance","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Legal","10","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Operational Delivery","100","85","29990","27570"
"In post","2022","60-64","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Other","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Policy","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Project Delivery","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Science and Engineering","10","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Commercial","25","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Communications","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Counter Fraud","70","55","28500","27570"
"In post","2022","60-64","Undeclared","Digital, Data and Technology","85","75","40070","37920"
"In post","2022","60-64","Undeclared","Finance","65","55","38510","35370"
"In post","2022","60-64","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Human Resources","25","25","[c]","[c]"
"In post","2022","60-64","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Intelligence Analysis","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Legal","40","35","48520","47170"
"In post","2022","60-64","Undeclared","Medicine","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Operational Delivery","1120","885","28540","27440"
"In post","2022","60-64","Undeclared","Operational Research","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Other","210","190","28990","26670"
"In post","2022","60-64","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Policy","70","65","48390","42410"
"In post","2022","60-64","Undeclared","Project Delivery","60","50","44940","40670"
"In post","2022","60-64","Undeclared","Property","80","70","37570","34000"
"In post","2022","60-64","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Science and Engineering","90","80","40540","38360"
"In post","2022","60-64","Undeclared","Security","50","45","33100","33300"
"In post","2022","60-64","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Tax","90","65","44520","40350"
"In post","2022","60-64","Undeclared","Unknown","45","40","47280","40300"
"In post","2022","60-64","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Commercial","30","30","43300","43060"
"In post","2022","60-64","Unknown","Communications","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Counter Fraud","35","25","38200","27570"
"In post","2022","60-64","Unknown","Digital, Data and Technology","80","75","43640","38550"
"In post","2022","60-64","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Finance","45","40","36050","33390"
"In post","2022","60-64","Unknown","Geography","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Human Resources","25","20","[c]","[c]"
"In post","2022","60-64","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Intelligence Analysis","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","International Trade","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Knowledge and Information Management","15","10","[c]","[c]"
"In post","2022","60-64","Unknown","Legal","85","75","52420","55610"
"In post","2022","60-64","Unknown","Medicine","20","15","[c]","[c]"
"In post","2022","60-64","Unknown","Operational Delivery","2145","1735","27630","24800"
"In post","2022","60-64","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other","250","240","35320","33040"
"In post","2022","60-64","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Policy","65","60","48980","46120"
"In post","2022","60-64","Unknown","Project Delivery","55","50","41690","40890"
"In post","2022","60-64","Unknown","Property","70","65","34920","30470"
"In post","2022","60-64","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Science and Engineering","35","35","40110","38140"
"In post","2022","60-64","Unknown","Security","40","40","30010","25000"
"In post","2022","60-64","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Tax","180","150","34660","33080"
"In post","2022","60-64","Unknown","Unknown","295","270","40880","32500"
"In post","2022","60-64","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Commercial","270","235","39820","37500"
"In post","2022","60-64","White","Communications","115","110","40780","36460"
"In post","2022","60-64","White","Corporate Finance","5","5","[c]","[c]"
"In post","2022","60-64","White","Counter Fraud","625","465","28430","27570"
"In post","2022","60-64","White","Digital, Data and Technology","885","780","40800","37210"
"In post","2022","60-64","White","Economics","10","10","[c]","[c]"
"In post","2022","60-64","White","Finance","670","590","38560","34290"
"In post","2022","60-64","White","Geography","30","20","[c]","[c]"
"In post","2022","60-64","White","Human Resources","525","440","36860","33350"
"In post","2022","60-64","White","Inspector of Education and Training","85","80","70060","75500"
"In post","2022","60-64","White","Intelligence Analysis","130","110","34350","31280"
"In post","2022","60-64","White","Internal Audit","60","50","43280","42720"
"In post","2022","60-64","White","International Trade","30","30","55850","56510"
"In post","2022","60-64","White","Knowledge and Information Management","175","160","34920","31880"
"In post","2022","60-64","White","Legal","515","415","51980","54580"
"In post","2022","60-64","White","Medicine","160","135","63590","45840"
"In post","2022","60-64","White","Operational Delivery","18210","14295","27670","26780"
"In post","2022","60-64","White","Operational Research","30","25","51500","50850"
"In post","2022","60-64","White","Other","2790","2515","28480","25110"
"In post","2022","60-64","White","Planning","5","5","[c]","[c]"
"In post","2022","60-64","White","Planning Inspectors","35","25","61450","58810"
"In post","2022","60-64","White","Policy","815","735","51560","47470"
"In post","2022","60-64","White","Project Delivery","840","710","43240","40580"
"In post","2022","60-64","White","Property","690","620","38090","34000"
"In post","2022","60-64","White","Psychology","15","15","[c]","[c]"
"In post","2022","60-64","White","Science and Engineering","900","810","40390","38910"
"In post","2022","60-64","White","Security","715","645","28430","21850"
"In post","2022","60-64","White","Social Research","15","15","[c]","[c]"
"In post","2022","60-64","White","Statistics","45","40","48090","40640"
"In post","2022","60-64","White","Tax","860","665","39490","35210"
"In post","2022","60-64","White","Unknown","945","840","43780","36130"
"In post","2022","60-64","White","Veterinarian","25","20","[c]","[c]"
"In post","2022","65+","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Counter Fraud","30","20","26830","25110"
"In post","2022","65+","Asian","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2022","65+","Asian","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Finance","30","30","35480","33440"
"In post","2022","65+","Asian","Geography","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Human Resources","5","5","[c]","[c]"
"In post","2022","65+","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Legal","15","10","[c]","[c]"
"In post","2022","65+","Asian","Medicine","5","5","[c]","[c]"
"In post","2022","65+","Asian","Operational Delivery","475","360","27920","26400"
"In post","2022","65+","Asian","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Other","55","45","26010","24140"
"In post","2022","65+","Asian","Planning","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Policy","20","20","[c]","[c]"
"In post","2022","65+","Asian","Project Delivery","10","10","[c]","[c]"
"In post","2022","65+","Asian","Property","10","10","[c]","[c]"
"In post","2022","65+","Asian","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Science and Engineering","15","10","[c]","[c]"
"In post","2022","65+","Asian","Security","20","20","[c]","[c]"
"In post","2022","65+","Asian","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Tax","35","25","34590","33440"
"In post","2022","65+","Asian","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Counter Fraud","10","10","[c]","[c]"
"In post","2022","65+","Black","Digital, Data and Technology","10","5","[c]","[c]"
"In post","2022","65+","Black","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Finance","15","15","[c]","[c]"
"In post","2022","65+","Black","Geography","[c]","[c]","[c]","[c]"
