"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Greater Manchester","10","[c]","22580","21410"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Corporate Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Inner London - East","20","[c]","63200","64240"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","Inner London - East","15","[c]","64640","55000"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","Inner London - East","70","[c]","49500","46200"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","West Central Scotland","60","[c]","30950","25000"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands","10","[c]","56610","35640"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Policy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Operational Delivery","Derbyshire and Nottinghamshire","25","[c]","22400","20970"
"Leaver CS","2022","Office of the Public Guardian","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Operational Delivery","West Midlands","40","[c]","22890","20970"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Other","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Other","Inner London - West","[c]","[c]","[c]","[c]"
