"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Geography","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Geography","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Geography","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Female","Heterosexual / straight","30","30","33700","30390"
"In post","2022","Other ethnicity","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inspector of Education and Training","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inspector of Education and Training","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Inspector of Education and Training","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Intelligence Analysis","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Intelligence Analysis","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Intelligence Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","International Trade","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Knowledge and Information Management","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Female","Heterosexual / straight","45","40","51910","52100"
"In post","2022","Other ethnicity","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medicine","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medicine","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medicine","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Delivery","Female","Heterosexual / straight","545","505","29600","28140"
"In post","2022","Other ethnicity","Operational Delivery","Female","LGBO","45","40","30380","27570"
"In post","2022","Other ethnicity","Operational Delivery","Female","Undeclared","55","50","29370","28060"
"In post","2022","Other ethnicity","Operational Delivery","Female","Unknown","60","50","29250","27570"
"In post","2022","Other ethnicity","Operational Delivery","Male","Heterosexual / straight","400","390","30750","27570"
"In post","2022","Other ethnicity","Operational Delivery","Male","LGBO","45","45","33310","30980"
"In post","2022","Other ethnicity","Operational Delivery","Male","Undeclared","55","50","31290","31060"
"In post","2022","Other ethnicity","Operational Delivery","Male","Unknown","50","50","29830","28290"
"In post","2022","Other ethnicity","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Other","Female","Heterosexual / straight","40","40","30860","27650"
"In post","2022","Other ethnicity","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Other","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Other","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Other","Male","Heterosexual / straight","35","35","35760","31060"
"In post","2022","Other ethnicity","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Other","Male","Undeclared","15","10","[c]","[c]"
"In post","2022","Other ethnicity","Other","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
