"Status","Year","Disability","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Digital, Data and Technology","Female","440","425","40860","37110"
"In post","2022","Unknown","White","Digital, Data and Technology","Male","780","775","42490","38980"
"In post","2022","Unknown","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Economics","Female","50","45","41190","32880"
"In post","2022","Unknown","White","Economics","Male","80","80","46660","41960"
"In post","2022","Unknown","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Finance","Female","465","440","38310","34260"
"In post","2022","Unknown","White","Finance","Male","305","300","41600","36760"
"In post","2022","Unknown","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Geography","Female","5","5","[c]","[c]"
"In post","2022","Unknown","White","Geography","Male","25","25","[c]","[c]"
"In post","2022","Unknown","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Human Resources","Female","415","385","35110","30450"
"In post","2022","Unknown","White","Human Resources","Male","170","165","36450","33300"
"In post","2022","Unknown","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Inspector of Education and Training","Female","45","40","54390","51360"
"In post","2022","Unknown","White","Inspector of Education and Training","Male","10","10","[c]","[c]"
"In post","2022","Unknown","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Intelligence Analysis","Female","40","40","37320","33680"
"In post","2022","Unknown","White","Intelligence Analysis","Male","80","75","38820","33720"
"In post","2022","Unknown","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Internal Audit","Female","10","10","[c]","[c]"
"In post","2022","Unknown","White","Internal Audit","Male","10","10","[c]","[c]"
"In post","2022","Unknown","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","International Trade","Female","75","70","47510","47980"
"In post","2022","Unknown","White","International Trade","Male","60","60","49360","51710"
"In post","2022","Unknown","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Knowledge and Information Management","Female","45","45","33630","29300"
"In post","2022","Unknown","White","Knowledge and Information Management","Male","45","45","36120","34040"
"In post","2022","Unknown","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Legal","Female","495","455","46820","48080"
"In post","2022","Unknown","White","Legal","Male","335","330","46030","44230"
"In post","2022","Unknown","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Medicine","Female","195","170","58130","45840"
"In post","2022","Unknown","White","Medicine","Male","100","90","72860","59980"
"In post","2022","Unknown","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Operational Delivery","Female","5590","5005","30170","26970"
"In post","2022","Unknown","White","Operational Delivery","Male","4770","4570","33960","32770"
"In post","2022","Unknown","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Operational Research","Female","15","15","[c]","[c]"
"In post","2022","Unknown","White","Operational Research","Male","15","15","[c]","[c]"
"In post","2022","Unknown","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Other","Female","785","730","32470","26670"
"In post","2022","Unknown","White","Other","Male","945","920","31750","26930"
"In post","2022","Unknown","White","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Planning Inspectors","Female","10","10","[c]","[c]"
"In post","2022","Unknown","White","Planning Inspectors","Male","20","15","[c]","[c]"
"In post","2022","Unknown","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Policy","Female","930","900","44190","40230"
"In post","2022","Unknown","White","Policy","Male","695","690","48080","44390"
"In post","2022","Unknown","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Project Delivery","Female","380","360","41930","40040"
"In post","2022","Unknown","White","Project Delivery","Male","395","385","47340","45480"
"In post","2022","Unknown","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Property","Female","160","150","34200","33000"
"In post","2022","Unknown","White","Property","Male","235","230","35110","33000"
"In post","2022","Unknown","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Psychology","Female","15","10","[c]","[c]"
"In post","2022","Unknown","White","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Science and Engineering","Female","435","400","43180","40560"
"In post","2022","Unknown","White","Science and Engineering","Male","600","585","42610","40620"
"In post","2022","Unknown","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Security","Female","130","125","31970","28900"
"In post","2022","Unknown","White","Security","Male","720","700","31990","33000"
"In post","2022","Unknown","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Social Research","Female","120","115","37560","38340"
"In post","2022","Unknown","White","Social Research","Male","50","50","38010","38340"
"In post","2022","Unknown","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Statistics","Female","105","100","41730","38340"
"In post","2022","Unknown","White","Statistics","Male","85","85","40440","38340"
"In post","2022","Unknown","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Tax","Female","350","310","33940","33370"
"In post","2022","Unknown","White","Tax","Male","370","355","38450","33370"
"In post","2022","Unknown","White","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Unknown","Female","1225","1140","43810","39660"
"In post","2022","Unknown","White","Unknown","Male","1050","1025","43320","39660"
"In post","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Veterinarian","Female","5","5","[c]","[c]"
"In post","2022","Unknown","White","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Operational Delivery","Female","75","[c]","27810","27570"
"Leaver CS","2022","Declared disabled","Asian","Operational Delivery","Male","45","[c]","25400","24240"
"Leaver CS","2022","Declared disabled","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Other","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Policy","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Statistics","Female","[c]","[c]","[c]","[c]"
