"Status","Year","Function_of_post","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Analysis","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Outside London","Male","30","[c]","38790","30710"
"Leaver CS","2022","Analysis","Unknown","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Outside London","Female","115","[c]","36110","34800"
"Leaver CS","2022","Commercial","Commercial","Outside London","Male","120","[c]","40180","37610"
"Leaver CS","2022","Commercial","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Science and Engineering","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","London","Male","50","[c]","79410","71460"
"Leaver CS","2022","Commercial","Unknown","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","London","Female","115","[c]","41230","38500"
"Leaver CS","2022","Communications","Communications","London","Male","80","[c]","42110","37910"
"Leaver CS","2022","Communications","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Outside London","Female","70","[c]","35910","33300"
"Leaver CS","2022","Communications","Communications","Outside London","Male","45","[c]","36100","35090"
"Leaver CS","2022","Communications","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Knowledge and Information Management","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","London","Female","35","[c]","44070","40600"
"Leaver CS","2022","Communications","Unknown","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Outside London","Female","125","[c]","26550","27460"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Outside London","Male","100","[c]","28610","27570"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tax","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other","Outside London","Female","125","[c]","22310","21260"
"Leaver CS","2022","Debt","Other","Outside London","Male","85","[c]","22260","21260"
"Leaver CS","2022","Debt","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","Female","90","[c]","46040","43250"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","Male","150","[c]","46170","41940"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","Female","255","[c]","35990","33840"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","Male","635","[c]","40210","37600"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Male","35","[c]","41390","39280"
"Leaver CS","2022","Digital, Data & Technology","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","London","Male","5","[c]","[c]","[c]"
