"Status","Year","Age","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Legal","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Male","Heterosexual / straight","35","[c]","53950","53590"
"Leaver CS","2022","30-39","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","Female","Heterosexual / straight","40","[c]","42930","31530"
"Leaver CS","2022","30-39","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Delivery","Female","Heterosexual / straight","1295","[c]","28460","27570"
"Leaver CS","2022","30-39","Operational Delivery","Female","LGBO","160","[c]","29990","27570"
"Leaver CS","2022","30-39","Operational Delivery","Female","Undeclared","135","[c]","30470","26780"
"Leaver CS","2022","30-39","Operational Delivery","Female","Unknown","445","[c]","28050","24880"
"Leaver CS","2022","30-39","Operational Delivery","Male","Heterosexual / straight","1225","[c]","28430","27570"
"Leaver CS","2022","30-39","Operational Delivery","Male","LGBO","100","[c]","28580","27570"
"Leaver CS","2022","30-39","Operational Delivery","Male","Undeclared","110","[c]","30650","27570"
"Leaver CS","2022","30-39","Operational Delivery","Male","Unknown","490","[c]","28820","26470"
"Leaver CS","2022","30-39","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other","Female","Heterosexual / straight","125","[c]","29480","27570"
"Leaver CS","2022","30-39","Other","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other","Female","Unknown","45","[c]","30210","27200"
"Leaver CS","2022","30-39","Other","Male","Heterosexual / straight","90","[c]","28720","26670"
"Leaver CS","2022","30-39","Other","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other","Male","Unknown","90","[c]","34300","30780"
"Leaver CS","2022","30-39","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Policy","Female","Heterosexual / straight","95","[c]","44170","40600"
"Leaver CS","2022","30-39","Policy","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Policy","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Policy","Female","Unknown","50","[c]","43080","38000"
"Leaver CS","2022","30-39","Policy","Male","Heterosexual / straight","110","[c]","46170","41990"
"Leaver CS","2022","30-39","Policy","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Policy","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Policy","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Female","Heterosexual / straight","55","[c]","42010","40000"
"Leaver CS","2022","30-39","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Male","Heterosexual / straight","60","[c]","39270","37420"
"Leaver CS","2022","30-39","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Female","Heterosexual / straight","100","[c]","36620","36510"
"Leaver CS","2022","30-39","Science and Engineering","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Male","Heterosexual / straight","95","[c]","37750","36230"
"Leaver CS","2022","30-39","Science and Engineering","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Male","Heterosexual / straight","50","[c]","30690","28750"
"Leaver CS","2022","30-39","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Heterosexual / straight","195","[c]","38100","32000"
"Leaver CS","2022","30-39","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Unknown","520","[c]","34200","27570"
"Leaver CS","2022","30-39","Unknown","Male","Heterosexual / straight","145","[c]","38250","34710"
"Leaver CS","2022","30-39","Unknown","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","Unknown","500","[c]","39000","31060"
"Leaver CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","Female","Heterosexual / straight","40","[c]","42120","40050"
"Leaver CS","2022","40-49","Digital, Data and Technology","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","Female","Unknown","20","[c]","[c]","[c]"
