"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","EO","Female","10","10","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","35","30","74990","75500"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","35","30","46690","51360"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","10","5","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","EO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","AA/AO","Female","290","240","23660","23230"
"In post","2022","60-64","Scottish Government","AA/AO","Male","260","235","24850","24020"
"In post","2022","60-64","Scottish Government","EO","Female","120","105","30400","30040"
"In post","2022","60-64","Scottish Government","EO","Male","265","195","33410","35000"
"In post","2022","60-64","Scottish Government","G6/G7","Female","80","70","67400","65720"
"In post","2022","60-64","Scottish Government","G6/G7","Male","110","100","67310","66670"
"In post","2022","60-64","Scottish Government","SCS level","Female","10","10","[c]","[c]"
"In post","2022","60-64","Scottish Government","SCS level","Male","15","15","[c]","[c]"
"In post","2022","60-64","Scottish Government","SEO/HEO","Female","170","145","41980","40210"
"In post","2022","60-64","Scottish Government","SEO/HEO","Male","285","225","43000","40290"
"In post","2022","60-64","The National Archives","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","60-64","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","60-64","The National Archives","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","60-64","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","60-64","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","AA/AO","Female","160","105","20450","20350"
"In post","2022","60-64","UK Statistics Authority","AA/AO","Male","120","85","20540","20350"
"In post","2022","60-64","UK Statistics Authority","EO","Female","40","35","25400","24810"
"In post","2022","60-64","UK Statistics Authority","EO","Male","20","20","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","SEO/HEO","Female","50","40","34430","33520"
"In post","2022","60-64","UK Statistics Authority","SEO/HEO","Male","35","30","34830","33960"
"In post","2022","60-64","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","AA/AO","Female","50","40","24460","24630"
"In post","2022","60-64","Welsh Government","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","60-64","Welsh Government","EO","Female","50","40","29400","29430"
"In post","2022","60-64","Welsh Government","EO","Male","30","25","[c]","[c]"
"In post","2022","60-64","Welsh Government","G6/G7","Female","35","30","63100","61440"
"In post","2022","60-64","Welsh Government","G6/G7","Male","55","50","66610","61440"
"In post","2022","60-64","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","SCS level","Male","10","10","[c]","[c]"
"In post","2022","60-64","Welsh Government","SEO/HEO","Female","100","85","41340","38160"
"In post","2022","60-64","Welsh Government","SEO/HEO","Male","75","70","43170","47300"
"In post","2022","65+","Attorney General's Departments","AA/AO","Female","25","20","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","EO","Female","15","10","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","EO","Male","15","10","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","G6/G7","Female","35","25","64190","63730"
"In post","2022","65+","Attorney General's Departments","G6/G7","Male","45","35","63930","62370"
"In post","2022","65+","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","65+","Cabinet Office","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","65+","Cabinet Office","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","65+","Cabinet Office","EO","Female","10","10","[c]","[c]"
"In post","2022","65+","Cabinet Office","EO","Male","5","5","[c]","[c]"
"In post","2022","65+","Cabinet Office","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","65+","Cabinet Office","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","65+","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","SCS level","Male","5","5","[c]","[c]"
"In post","2022","65+","Cabinet Office","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","65+","Cabinet Office","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","AA/AO","Female","35","25","22340","22740"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","EO","Female","20","20","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","EO","Male","10","10","[c]","[c]"
