"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Education","East of England","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","West Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Croydon","Female","35","35","43710","40230"
"In post","2022","Department for Education","London","Croydon","Male","15","15","[c]","[c]"
"In post","2022","Department for Education","London","Ealing","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Ealing","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Lambeth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Lambeth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Wandsworth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Wandsworth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Westminster","Female","1535","1455","49420","53420"
"In post","2022","Department for Education","London","Westminster","Male","905","895","51680","53420"
"In post","2022","Department for Education","North East (England)","Darlington","Female","515","485","37200","36500"
"In post","2022","Department for Education","North East (England)","Darlington","Male","295","295","39760","36780"
"In post","2022","Department for Education","North East (England)","Durham","Female","5","5","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Durham","Male","5","5","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Tyneside","Female","70","65","36670","36500"
"In post","2022","Department for Education","North East (England)","Tyneside","Male","60","55","41630","36900"
"In post","2022","Department for Education","North West (England)","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester South West","Male","5","5","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Manchester","Female","710","685","40040","36500"
"In post","2022","Department for Education","North West (England)","Manchester","Male","520","515","39670","36500"
"In post","2022","Department for Education","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Wirral","Male","5","5","[c]","[c]"
"In post","2022","Department for Education","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
