"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","White","Counter Fraud","Outside London","525","485","27480","27570"
"In post","2022","30-39","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Digital, Data and Technology","London","445","440","52080","53420"
"In post","2022","30-39","White","Digital, Data and Technology","Outside London","2400","2350","39150","36840"
"In post","2022","30-39","White","Digital, Data and Technology","Overseas","5","5","[c]","[c]"
"In post","2022","30-39","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Economics","London","265","255","59690","57970"
"In post","2022","30-39","White","Economics","Outside London","55","50","48920","50820"
"In post","2022","30-39","White","Economics","Overseas","10","10","[c]","[c]"
"In post","2022","30-39","White","Finance","London","335","330","54110","54250"
"In post","2022","30-39","White","Finance","Outside London","1295","1235","37700","34780"
"In post","2022","30-39","White","Finance","Overseas","10","10","[c]","[c]"
"In post","2022","30-39","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Geography","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Geography","Outside London","80","80","32040","33290"
"In post","2022","30-39","White","Geography","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Human Resources","London","315","305","49800","48820"
"In post","2022","30-39","White","Human Resources","Outside London","1205","1135","34900","31990"
"In post","2022","30-39","White","Human Resources","Overseas","5","5","[c]","[c]"
"In post","2022","30-39","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Inspector of Education and Training","London","10","10","[c]","[c]"
"In post","2022","30-39","White","Inspector of Education and Training","Outside London","80","80","57870","51360"
"In post","2022","30-39","White","Intelligence Analysis","London","190","185","39600","37560"
"In post","2022","30-39","White","Intelligence Analysis","Outside London","420","405","30570","27380"
"In post","2022","30-39","White","Intelligence Analysis","Overseas","25","25","[c]","[c]"
"In post","2022","30-39","White","Internal Audit","London","15","15","[c]","[c]"
"In post","2022","30-39","White","Internal Audit","Outside London","75","70","40370","39980"
"In post","2022","30-39","White","International Trade","London","205","200","52500","51970"
"In post","2022","30-39","White","International Trade","Outside London","35","35","44260","40240"
"In post","2022","30-39","White","International Trade","Overseas","30","30","52220","52400"
"In post","2022","30-39","White","Knowledge and Information Management","London","90","85","43110","41750"
"In post","2022","30-39","White","Knowledge and Information Management","Outside London","220","210","32400","30410"
"In post","2022","30-39","White","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Legal","London","780","750","54380","51830"
"In post","2022","30-39","White","Legal","Outside London","1260","1205","43730","41750"
"In post","2022","30-39","White","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Medicine","London","40","40","58080","53830"
"In post","2022","30-39","White","Medicine","Outside London","310","270","43310","39030"
"In post","2022","30-39","White","Medicine","Overseas","10","10","[c]","[c]"
"In post","2022","30-39","White","Medicine","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","White","Operational Delivery","London","2665","2570","38560","35200"
"In post","2022","30-39","White","Operational Delivery","Outside London","30870","28795","27800","26820"
"In post","2022","30-39","White","Operational Delivery","Overseas","35","35","39720","35000"
"In post","2022","30-39","White","Operational Delivery","Unknown","50","45","27680","27570"
"In post","2022","30-39","White","Operational Research","London","80","80","53830","55730"
"In post","2022","30-39","White","Operational Research","Outside London","160","155","44520","47010"
"In post","2022","30-39","White","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Other","London","455","440","47450","42210"
"In post","2022","30-39","White","Other","Outside London","2950","2765","28640","27570"
"In post","2022","30-39","White","Other","Overseas","60","60","[c]","[c]"
"In post","2022","30-39","White","Other","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","White","Planning","London","20","20","[c]","[c]"
"In post","2022","30-39","White","Planning","Outside London","35","35","38790","38630"
"In post","2022","30-39","White","Planning Inspectors","London","5","5","[c]","[c]"
"In post","2022","30-39","White","Planning Inspectors","Outside London","40","35","49740","47660"
"In post","2022","30-39","White","Policy","London","3945","3840","53550","53760"
"In post","2022","30-39","White","Policy","Outside London","2105","2025","40930","37910"
"In post","2022","30-39","White","Policy","Overseas","355","355","46690","51320"
"In post","2022","30-39","White","Policy","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","White","Project Delivery","London","455","450","52930","53600"
"In post","2022","30-39","White","Project Delivery","Outside London","2080","2000","39860","39100"
"In post","2022","30-39","White","Project Delivery","Overseas","30","30","48800","51040"
"In post","2022","30-39","White","Property","London","85","80","48580","48380"
"In post","2022","30-39","White","Property","Outside London","660","640","36500","33370"
"In post","2022","30-39","White","Property","Overseas","20","20","[c]","[c]"
"In post","2022","30-39","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Psychology","London","20","20","[c]","[c]"
"In post","2022","30-39","White","Psychology","Outside London","465","445","35040","31180"
"In post","2022","30-39","White","Science and Engineering","London","185","180","45980","42470"
"In post","2022","30-39","White","Science and Engineering","Outside London","2000","1945","38200","38070"
"In post","2022","30-39","White","Science and Engineering","Overseas","30","30","43410","40580"
"In post","2022","30-39","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Security","London","165","165","43200","40920"
"In post","2022","30-39","White","Security","Outside London","1040","1030","31490","29420"
"In post","2022","30-39","White","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Security","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","White","Social Research","London","100","100","52420","54700"
"In post","2022","30-39","White","Social Research","Outside London","220","205","41330","38340"
"In post","2022","30-39","White","Statistics","London","165","160","51780","53210"
"In post","2022","30-39","White","Statistics","Outside London","355","335","42940","39850"
"In post","2022","30-39","White","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Tax","London","175","170","51130","43810"
"In post","2022","30-39","White","Tax","Outside London","2740","2650","35840","33370"
"In post","2022","30-39","White","Unknown","London","1145","1125","53780","54700"
"In post","2022","30-39","White","Unknown","Outside London","4035","3900","37430","33370"
"In post","2022","30-39","White","Unknown","Overseas","10","10","[c]","[c]"
"In post","2022","30-39","White","Unknown","Unknown","40","40","45250","40600"
"In post","2022","30-39","White","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Veterinarian","Outside London","65","65","38580","37080"
"In post","2022","40-49","Asian","Commercial","London","35","35","46080","41970"
"In post","2022","40-49","Asian","Commercial","Outside London","45","45","37080","36960"
"In post","2022","40-49","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Communications","London","50","50","46520","42200"
"In post","2022","40-49","Asian","Communications","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Corporate Finance","London","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Counter Fraud","London","80","70","30200","28720"
"In post","2022","40-49","Asian","Counter Fraud","Outside London","85","80","27510","27570"
"In post","2022","40-49","Asian","Digital, Data and Technology","London","215","210","51550","49200"
"In post","2022","40-49","Asian","Digital, Data and Technology","Outside London","230","225","43050","40180"
"In post","2022","40-49","Asian","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Economics","London","25","25","[c]","[c]"
"In post","2022","40-49","Asian","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Finance","London","140","135","47640","44030"
"In post","2022","40-49","Asian","Finance","Outside London","125","120","38050","33680"
"In post","2022","40-49","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Human Resources","London","115","110","44270","40110"
"In post","2022","40-49","Asian","Human Resources","Outside London","70","65","37190","33960"
"In post","2022","40-49","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Inspector of Education and Training","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Intelligence Analysis","London","55","50","33550","29500"
"In post","2022","40-49","Asian","Intelligence Analysis","Outside London","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","London","20","15","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","International Trade","London","25","25","[c]","[c]"
"In post","2022","40-49","Asian","International Trade","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Asian","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","London","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Legal","London","200","185","55430","53510"
"In post","2022","40-49","Asian","Legal","Outside London","195","185","46520","48080"
"In post","2022","40-49","Asian","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Medicine","London","35","35","79370","77880"
"In post","2022","40-49","Asian","Medicine","Outside London","25","25","[c]","[c]"
"In post","2022","40-49","Asian","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Operational Delivery","London","1670","1530","32760","30920"
"In post","2022","40-49","Asian","Operational Delivery","Outside London","3025","2670","27160","26310"
"In post","2022","40-49","Asian","Operational Delivery","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Operational Delivery","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Operational Research","London","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Operational Research","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Other","London","175","170","38290","31880"
"In post","2022","40-49","Asian","Other","Outside London","240","210","26440","25080"
"In post","2022","40-49","Asian","Other","Overseas","20","20","[c]","[c]"
"In post","2022","40-49","Asian","Other","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Policy","London","435","415","48650","42470"
"In post","2022","40-49","Asian","Policy","Outside London","110","110","41850","36960"
"In post","2022","40-49","Asian","Policy","Overseas","25","25","[c]","[c]"
"In post","2022","40-49","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Project Delivery","London","135","130","46090","41970"
"In post","2022","40-49","Asian","Project Delivery","Outside London","135","125","41380","40180"
"In post","2022","40-49","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
