"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Scotland","AA","20","[c]","21650","21340"
"Leaver CS","2022","30-39","Scotland","AO","260","[c]","23180","21640"
"Leaver CS","2022","30-39","Scotland","EO","150","[c]","28210","27570"
"Leaver CS","2022","30-39","Scotland","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","G7","20","[c]","52190","52680"
"Leaver CS","2022","30-39","Scotland","HEO","65","[c]","34320","33930"
"Leaver CS","2022","30-39","Scotland","SEO","45","[c]","42600","40810"
"Leaver CS","2022","30-39","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","AA","60","[c]","19580","19010"
"Leaver CS","2022","30-39","South East (England)","AO","325","[c]","23960","21410"
"Leaver CS","2022","30-39","South East (England)","EO","165","[c]","27410","27570"
"Leaver CS","2022","30-39","South East (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","G7","25","[c]","53270","53210"
"Leaver CS","2022","30-39","South East (England)","HEO","60","[c]","32530","32110"
"Leaver CS","2022","30-39","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","SEO","50","[c]","39440","39110"
"Leaver CS","2022","30-39","South East (England)","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","AA","35","[c]","20330","19810"
"Leaver CS","2022","30-39","South West (England)","AO","175","[c]","22650","21260"
"Leaver CS","2022","30-39","South West (England)","EO","120","[c]","26550","27570"
"Leaver CS","2022","30-39","South West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","G7","45","[c]","51610","50700"
"Leaver CS","2022","30-39","South West (England)","HEO","130","[c]","31980","32680"
"Leaver CS","2022","30-39","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","SEO","135","[c]","40140","40060"
"Leaver CS","2022","30-39","South West (England)","Unknown","65","[c]","37580","33500"
"Leaver CS","2022","30-39","Unknown","AA","20","[c]","18380","18310"
"Leaver CS","2022","30-39","Unknown","AO","55","[c]","21670","21840"
"Leaver CS","2022","30-39","Unknown","EO","35","[c]","26990","27140"
"Leaver CS","2022","30-39","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","G7","15","[c]","57540","57000"
"Leaver CS","2022","30-39","Unknown","HEO","20","[c]","32960","32180"
"Leaver CS","2022","30-39","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SEO","30","[c]","42130","40600"
"Leaver CS","2022","30-39","Unknown","Unknown","115","[c]","34070","32700"
"Leaver CS","2022","30-39","Wales","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","AO","170","[c]","21070","21260"
"Leaver CS","2022","30-39","Wales","EO","80","[c]","26610","27570"
"Leaver CS","2022","30-39","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","G7","10","[c]","53080","51360"
"Leaver CS","2022","30-39","Wales","HEO","55","[c]","31620","30880"
"Leaver CS","2022","30-39","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","SEO","30","[c]","40530","38550"
"Leaver CS","2022","30-39","Wales","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","AO","180","[c]","20820","20990"
"Leaver CS","2022","30-39","West Midlands (England)","EO","130","[c]","26930","27570"
"Leaver CS","2022","30-39","West Midlands (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","G7","15","[c]","51600","50360"
"Leaver CS","2022","30-39","West Midlands (England)","HEO","55","[c]","34540","32950"
"Leaver CS","2022","30-39","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","SEO","45","[c]","40430","37470"
"Leaver CS","2022","30-39","West Midlands (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","AA","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","AO","240","[c]","21470","21260"
"Leaver CS","2022","30-39","Yorkshire and The Humber","EO","160","[c]","27090","27570"
"Leaver CS","2022","30-39","Yorkshire and The Humber","G6","10","[c]","65790","66270"
"Leaver CS","2022","30-39","Yorkshire and The Humber","G7","45","[c]","54730","52610"
"Leaver CS","2022","30-39","Yorkshire and The Humber","HEO","40","[c]","31640","31660"
"Leaver CS","2022","30-39","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","SEO","60","[c]","38180","37460"
"Leaver CS","2022","30-39","Yorkshire and The Humber","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","AO","115","[c]","20930","21220"
"Leaver CS","2022","40-49","East Midlands (England)","EO","85","[c]","27390","27570"
"Leaver CS","2022","40-49","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","HEO","25","[c]","32160","31540"
"Leaver CS","2022","40-49","East Midlands (England)","SEO","30","[c]","41610","40060"
"Leaver CS","2022","40-49","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","AA","30","[c]","19990","19200"
"Leaver CS","2022","40-49","East of England","AO","110","[c]","21870","21410"
"Leaver CS","2022","40-49","East of England","EO","125","[c]","27970","27570"
"Leaver CS","2022","40-49","East of England","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","G7","25","[c]","53740","53440"
"Leaver CS","2022","40-49","East of England","HEO","25","[c]","32300","32310"
"Leaver CS","2022","40-49","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","SEO","30","[c]","40270","39580"
"Leaver CS","2022","40-49","East of England","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","AA","20","[c]","20760","21650"
"Leaver CS","2022","40-49","London","AO","140","[c]","24100","24040"
"Leaver CS","2022","40-49","London","EO","255","[c]","30050","31060"
"Leaver CS","2022","40-49","London","G6","175","[c]","68860","66800"
"Leaver CS","2022","40-49","London","G7","325","[c]","56440","55000"
"Leaver CS","2022","40-49","London","HEO","140","[c]","34700","34200"
"Leaver CS","2022","40-49","London","SCS level","125","[c]","94910","91840"
"Leaver CS","2022","40-49","London","SEO","190","[c]","41820","41010"
"Leaver CS","2022","40-49","London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","AO","160","[c]","21280","21260"
"Leaver CS","2022","40-49","North East (England)","EO","55","[c]","27180","27570"
"Leaver CS","2022","40-49","North East (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","G7","15","[c]","53620","54700"
"Leaver CS","2022","40-49","North East (England)","HEO","25","[c]","32680","31990"
"Leaver CS","2022","40-49","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","SEO","30","[c]","39740","40060"
"Leaver CS","2022","40-49","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","AO","220","[c]","21090","21260"
"Leaver CS","2022","40-49","North West (England)","EO","145","[c]","27120","27570"
"Leaver CS","2022","40-49","North West (England)","G6","20","[c]","70160","69840"
"Leaver CS","2022","40-49","North West (England)","G7","25","[c]","58260","53000"
"Leaver CS","2022","40-49","North West (England)","HEO","40","[c]","32730","31990"
"Leaver CS","2022","40-49","North West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","SEO","50","[c]","40590","39540"
"Leaver CS","2022","40-49","North West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","HEO","15","[c]","38010","37990"
"Leaver CS","2022","40-49","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","AA","20","[c]","22040","21640"
"Leaver CS","2022","40-49","Scotland","AO","180","[c]","23060","21280"
"Leaver CS","2022","40-49","Scotland","EO","110","[c]","28410","27570"
"Leaver CS","2022","40-49","Scotland","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","G7","25","[c]","55520","54150"
"Leaver CS","2022","40-49","Scotland","HEO","45","[c]","35010","33960"
"Leaver CS","2022","40-49","Scotland","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","SEO","60","[c]","46920","46020"
"Leaver CS","2022","40-49","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","AA","55","[c]","20160","19200"
"Leaver CS","2022","40-49","South East (England)","AO","205","[c]","23470","21680"
"Leaver CS","2022","40-49","South East (England)","EO","155","[c]","28170","27570"
"Leaver CS","2022","40-49","South East (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","G7","35","[c]","54650","53210"
"Leaver CS","2022","40-49","South East (England)","HEO","70","[c]","32430","31990"
"Leaver CS","2022","40-49","South East (England)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","SEO","55","[c]","40950","40000"
"Leaver CS","2022","40-49","South East (England)","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","AO","100","[c]","22660","21220"
"Leaver CS","2022","40-49","South West (England)","EO","115","[c]","26960","27570"
"Leaver CS","2022","40-49","South West (England)","G6","25","[c]","67660","65540"
"Leaver CS","2022","40-49","South West (England)","G7","55","[c]","53680","54370"
"Leaver CS","2022","40-49","South West (England)","HEO","75","[c]","31950","32090"
"Leaver CS","2022","40-49","South West (England)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","SEO","110","[c]","40710","40570"
"Leaver CS","2022","40-49","South West (England)","Unknown","35","[c]","50620","53570"
"Leaver CS","2022","40-49","Unknown","AA","10","[c]","18730","18190"
"Leaver CS","2022","40-49","Unknown","AO","40","[c]","22010","21840"
"Leaver CS","2022","40-49","Unknown","EO","20","[c]","27430","27570"
"Leaver CS","2022","40-49","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","G7","15","[c]","58330","57360"
"Leaver CS","2022","40-49","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","60","[c]","36200","32700"
"Leaver CS","2022","40-49","Wales","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","AO","105","[c]","21110","21260"
"Leaver CS","2022","40-49","Wales","EO","45","[c]","26490","27570"
"Leaver CS","2022","40-49","Wales","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","G7","15","[c]","55550","58590"
"Leaver CS","2022","40-49","Wales","HEO","20","[c]","32850","32260"
"Leaver CS","2022","40-49","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","SEO","25","[c]","41060","39120"
"Leaver CS","2022","40-49","Wales","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Midlands (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Midlands (England)","AO","125","[c]","21510","21090"
"Leaver CS","2022","40-49","West Midlands (England)","EO","115","[c]","27240","27570"
"Leaver CS","2022","40-49","West Midlands (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Midlands (England)","G7","30","[c]","55300","54110"
"Leaver CS","2022","40-49","West Midlands (England)","HEO","25","[c]","34130","33290"
"Leaver CS","2022","40-49","West Midlands (England)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Midlands (England)","SEO","35","[c]","42250","38300"
"Leaver CS","2022","40-49","West Midlands (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Yorkshire and The Humber","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Yorkshire and The Humber","AO","130","[c]","21980","21260"
"Leaver CS","2022","40-49","Yorkshire and The Humber","EO","115","[c]","26880","27570"
"Leaver CS","2022","40-49","Yorkshire and The Humber","G6","25","[c]","67570","65000"
"Leaver CS","2022","40-49","Yorkshire and The Humber","G7","40","[c]","55150","53310"
"Leaver CS","2022","40-49","Yorkshire and The Humber","HEO","30","[c]","33610","32330"
"Leaver CS","2022","40-49","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Yorkshire and The Humber","SEO","50","[c]","39310","38940"
"Leaver CS","2022","40-49","Yorkshire and The Humber","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","East Midlands (England)","AA","30","[c]","19330","19200"
"Leaver CS","2022","50-59","East Midlands (England)","AO","170","[c]","21060","21170"
"Leaver CS","2022","50-59","East Midlands (England)","EO","140","[c]","27290","27570"
"Leaver CS","2022","50-59","East Midlands (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","East Midlands (England)","G7","20","[c]","58320","55610"
"Leaver CS","2022","50-59","East Midlands (England)","HEO","40","[c]","33210","33740"
"Leaver CS","2022","50-59","East Midlands (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","East Midlands (England)","SEO","40","[c]","42510","40860"
"Leaver CS","2022","50-59","East Midlands (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","East of England","AA","40","[c]","18940","19200"
"Leaver CS","2022","50-59","East of England","AO","165","[c]","23130","21340"
"Leaver CS","2022","50-59","East of England","EO","190","[c]","28490","27570"
"Leaver CS","2022","50-59","East of England","G6","20","[c]","71410","64220"
"Leaver CS","2022","50-59","East of England","G7","35","[c]","60820","56500"
"Leaver CS","2022","50-59","East of England","HEO","65","[c]","35000","33300"
"Leaver CS","2022","50-59","East of England","SCS level","5","[c]","[c]","[c]"
