"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","SEO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Companies House","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Companies House","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Companies House","AO","Female","55","40","22550","22740"
"In post","2022","60-64","Companies House","AO","Male","20","15","[c]","[c]"
"In post","2022","60-64","Companies House","EO","Female","10","10","[c]","[c]"
"In post","2022","60-64","Companies House","EO","Male","10","10","[c]","[c]"
"In post","2022","60-64","Companies House","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Companies House","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Companies House","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Companies House","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Companies House","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Companies House","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Companies House","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Companies House","SEO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Criminal Injuries Compensation Authority","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Criminal Injuries Compensation Authority","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Criminal Injuries Compensation Authority","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Criminal Injuries Compensation Authority","AO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Criminal Injuries Compensation Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Criminal Injuries Compensation Authority","EO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Criminal Injuries Compensation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Criminal Injuries Compensation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","AO","Female","50","40","23130","23230"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","AO","Male","10","10","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","EO","Female","10","10","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","EO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","G7","Female","10","10","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","HEO","Female","15","10","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","HEO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","SEO","Female","15","10","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","SEO","Male","10","10","[c]","[c]"
"In post","2022","60-64","Crown Prosecution Service","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Prosecution Service","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Prosecution Service","AO","Female","75","60","22990","22200"
"In post","2022","60-64","Crown Prosecution Service","AO","Male","25","20","[c]","[c]"
"In post","2022","60-64","Crown Prosecution Service","EO","Female","65","50","28760","28430"
"In post","2022","60-64","Crown Prosecution Service","EO","Male","15","15","[c]","[c]"
"In post","2022","60-64","Crown Prosecution Service","G6","Female","5","5","[c]","[c]"
"In post","2022","60-64","Crown Prosecution Service","G6","Male","10","10","[c]","[c]"
"In post","2022","60-64","Crown Prosecution Service","G7","Female","100","80","58800","55610"
"In post","2022","60-64","Crown Prosecution Service","G7","Male","105","90","59560","59930"
"In post","2022","60-64","Crown Prosecution Service","HEO","Female","25","20","[c]","[c]"
"In post","2022","60-64","Crown Prosecution Service","HEO","Male","20","15","[c]","[c]"
"In post","2022","60-64","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Prosecution Service","SEO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Crown Prosecution Service","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Electronics and Components Agency","AO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Defence Electronics and Components Agency","AO","Male","10","10","[c]","[c]"
"In post","2022","60-64","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Electronics and Components Agency","EO","Male","45","40","28770","29470"
"In post","2022","60-64","Defence Electronics and Components Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Electronics and Components Agency","HEO","Male","5","5","[c]","[c]"
"In post","2022","60-64","Defence Electronics and Components Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Electronics and Components Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Equipment and Support","EO","Female","65","60","22860","22660"
"In post","2022","60-64","Defence Equipment and Support","EO","Male","125","115","22180","21070"
"In post","2022","60-64","Defence Equipment and Support","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Equipment and Support","G6","Male","25","25","[c]","[c]"
"In post","2022","60-64","Defence Equipment and Support","G7","Female","20","15","[c]","[c]"
"In post","2022","60-64","Defence Equipment and Support","G7","Male","90","80","52470","52510"
"In post","2022","60-64","Defence Equipment and Support","HEO","Female","65","60","31220","31020"
"In post","2022","60-64","Defence Equipment and Support","HEO","Male","205","195","32840","33000"
"In post","2022","60-64","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Equipment and Support","SCS level","Male","5","5","[c]","[c]"
"In post","2022","60-64","Defence Equipment and Support","SEO","Female","50","40","40100","40920"
"In post","2022","60-64","Defence Equipment and Support","SEO","Male","260","235","42410","42000"
"In post","2022","60-64","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","EO","Female","10","10","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","G6","Male","10","10","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","G7","Female","15","10","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","G7","Male","125","110","52440","50230"
"In post","2022","60-64","Defence Science and Technology Laboratory","HEO","Female","20","20","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","HEO","Male","20","15","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","SEO","Female","15","15","[c]","[c]"
"In post","2022","60-64","Defence Science and Technology Laboratory","SEO","Male","50","40","40150","38510"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","20","20","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","10","10","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Female","10","5","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Male","25","20","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Female","15","15","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Male","15","15","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Female","15","15","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Male","15","15","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Female","10","10","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Male","15","15","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","EO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","HEO","Female","5","5","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","HEO","Male","10","10","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","EO","Female","20","15","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","EO","Male","10","10","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","G6","Female","10","10","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","G6","Male","25","25","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","G7","Female","30","30","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","G7","Male","25","25","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","HEO","Female","15","15","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","HEO","Male","15","15","[c]","[c]"
