"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","SEO/HEO","Heterosexual / straight","90","[c]","38010","37520"
"Leaver CS","2022","Declared non-disabled","Communications","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","AA/AO","Heterosexual / straight","50","[c]","21640","21260"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","EO","Heterosexual / straight","55","[c]","27870","27570"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","EO","Unknown","45","[c]","27840","27570"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Heterosexual / straight","45","[c]","36860","35980"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","AA/AO","Heterosexual / straight","95","[c]","21320","21260"
"Leaver CS","2022","Declared non-disabled","Debt","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","Heterosexual / straight","45","[c]","20880","21170"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","EO","Heterosexual / straight","95","[c]","27480","26830"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","Heterosexual / straight","175","[c]","60070","59250"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Heterosexual / straight","270","[c]","38960","38880"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Undeclared","45","[c]","37220","36960"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","AA/AO","Heterosexual / straight","40","[c]","21740","21380"
"Leaver CS","2022","Declared non-disabled","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","EO","Heterosexual / straight","40","[c]","26450","26670"
"Leaver CS","2022","Declared non-disabled","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","G6/G7","Heterosexual / straight","50","[c]","60110","57540"
"Leaver CS","2022","Declared non-disabled","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","SEO/HEO","Heterosexual / straight","105","[c]","38900","37670"
"Leaver CS","2022","Declared non-disabled","Finance","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","AA/AO","Unknown","60","[c]","21140","21300"
"Leaver CS","2022","Declared non-disabled","Grants Management","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","AA/AO","Heterosexual / straight","70","[c]","21460","21170"
"Leaver CS","2022","Declared non-disabled","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","EO","Heterosexual / straight","80","[c]","27060","27570"
"Leaver CS","2022","Declared non-disabled","Human Resources","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","G6/G7","Heterosexual / straight","70","[c]","57670","55980"
"Leaver CS","2022","Declared non-disabled","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","SEO/HEO","Heterosexual / straight","125","[c]","37780","37960"
"Leaver CS","2022","Declared non-disabled","Human Resources","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","AA/AO","Heterosexual / straight","60","[c]","22070","22200"
"Leaver CS","2022","Declared non-disabled","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","EO","Heterosexual / straight","60","[c]","28100","27350"
"Leaver CS","2022","Declared non-disabled","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","G6/G7","Heterosexual / straight","165","[c]","59390","56630"
"Leaver CS","2022","Declared non-disabled","Legal","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","G6/G7","Unknown","35","[c]","60200","59930"
"Leaver CS","2022","Declared non-disabled","Legal","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","SEO/HEO","Heterosexual / straight","50","[c]","41200","38510"
"Leaver CS","2022","Declared non-disabled","Legal","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","AA/AO","Heterosexual / straight","4945","[c]","21220","21260"
"Leaver CS","2022","Declared non-disabled","No function","AA/AO","LGBO","385","[c]","20980","21260"
"Leaver CS","2022","Declared non-disabled","No function","AA/AO","Undeclared","410","[c]","20940","21180"
"Leaver CS","2022","Declared non-disabled","No function","AA/AO","Unknown","525","[c]","20980","21010"
"Leaver CS","2022","Declared non-disabled","No function","EO","Heterosexual / straight","3130","[c]","27860","27570"
