"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Shropshire and Staffordshire","35","30","45720","40520"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Southern Scotland","30","30","42530","40180"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","West Central Scotland","45","40","40050","40180"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","West Midlands","45","40","43550","40520"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","West Yorkshire","35","35","45440","40520"
"In post","2022","40-49","Project Delivery","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Treasury","Inner London - West","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Treasury","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Bedfordshire and Hertfordshire","35","35","44930","42910"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","65","65","39050","35610"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Cumbria","50","50","39450","38130"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Devon","45","45","42050","41040"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Dorset and Somerset","50","45","36880","37830"
"In post","2022","40-49","Project Delivery","Ministry of Defence","East Anglia","55","55","36920","37400"
"In post","2022","40-49","Project Delivery","Ministry of Defence","East Wales","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Eastern Scotland","15","15","37190","33680"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","2080","2005","43740","41150"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Greater Manchester","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Hampshire and Isle of Wight","250","245","42420","40580"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","20","20","22670","19680"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Inner London - West","65","65","58190","59730"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Kent","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Lancashire","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Lincolnshire","50","50","36570","35630"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","North Yorkshire","20","20","41480","40000"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Overseas","25","25","42480","39940"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Shropshire and Staffordshire","45","45","39780","40290"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Southern Scotland","40","40","28140","27520"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","West Central Scotland","50","50","37600","34360"
"In post","2022","40-49","Project Delivery","Ministry of Defence","West Midlands","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Justice","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Justice","Inner London - East","15","15","44890","41750"
"In post","2022","40-49","Project Delivery","Ministry of Justice","Inner London - West","15","15","49050","43690"
"In post","2022","40-49","Project Delivery","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Justice","West Yorkshire","20","20","40290","36050"
"In post","2022","40-49","Project Delivery","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","National Crime Agency","Cheshire","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","National Crime Agency","Inner London - East","15","15","53370","48900"
"In post","2022","40-49","Project Delivery","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","National Crime Agency","West Midlands","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Office for Standards in Education, Children's Services and Skills","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Scottish Government","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","UK Export Finance","Inner London - West","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","UK Statistics Authority","East Wales","35","35","44700","50210"
"In post","2022","40-49","Project Delivery","UK Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","UK Statistics Authority","Hampshire and Isle of Wight","30","30","38990","36840"
"In post","2022","40-49","Project Delivery","UK Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Water Services Regulation Authority","West Midlands","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Attorney General's Departments","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Attorney General's Departments","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Attorney General's Departments","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","56710","57600"
"In post","2022","40-49","Property","Cabinet Office","Greater Manchester","10","10","51130","49700"
"In post","2022","40-49","Property","Cabinet Office","Inner London - East","5","5","[c]","[c]"
"In post","2022","40-49","Property","Cabinet Office","Inner London - West","40","40","57130","57150"
"In post","2022","40-49","Property","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cabinet Office","West Midlands","25","25","53230","54700"
"In post","2022","40-49","Property","Cabinet Office","West Yorkshire","20","15","47190","49700"
"In post","2022","40-49","Property","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Department for Business, Energy and Industrial Strategy","Devon","5","5","[c]","[c]"
"In post","2022","40-49","Property","Department for Business, Energy and Industrial Strategy","East Wales","15","15","37200","35340"
"In post","2022","40-49","Property","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
