"Status","Year","Age","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Security","Outside London","Female","95","85","28790","26350"
"In post","2022","60-64","Security","Outside London","Male","640","575","27230","21170"
"In post","2022","60-64","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Overseas","Male","10","10","[c]","[c]"
"In post","2022","60-64","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Unknown","Male","5","5","[c]","[c]"
"In post","2022","60-64","Social Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Research","Outside London","Female","5","5","[c]","[c]"
"In post","2022","60-64","Social Research","Outside London","Male","10","10","[c]","[c]"
"In post","2022","60-64","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","London","Male","15","15","[c]","[c]"
"In post","2022","60-64","Statistics","Outside London","Female","10","10","[c]","[c]"
"In post","2022","60-64","Statistics","Outside London","Male","20","20","[c]","[c]"
"In post","2022","60-64","Tax","London","Female","115","95","43670","40360"
"In post","2022","60-64","Tax","London","Male","165","140","49270","40910"
"In post","2022","60-64","Tax","Outside London","Female","500","375","34120","33370"
"In post","2022","60-64","Tax","Outside London","Male","495","390","38980","35980"
"In post","2022","60-64","Tax","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Tax","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","London","Female","95","85","50000","40600"
"In post","2022","60-64","Unknown","London","Male","115","105","64180","54990"
"In post","2022","60-64","Unknown","Outside London","Female","495","425","36900","30040"
"In post","2022","60-64","Unknown","Outside London","Male","630","580","42670","36130"
"In post","2022","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","Outside London","Female","10","10","[c]","[c]"
"In post","2022","60-64","Veterinarian","Outside London","Male","20","15","[c]","[c]"
"In post","2022","65+","Commercial","London","Female","5","5","[c]","[c]"
"In post","2022","65+","Commercial","London","Male","15","10","[c]","[c]"
"In post","2022","65+","Commercial","Outside London","Female","30","25","[c]","[c]"
"In post","2022","65+","Commercial","Outside London","Male","35","30","39100","37920"
"In post","2022","65+","Communications","London","Female","10","10","[c]","[c]"
"In post","2022","65+","Communications","London","Male","5","5","[c]","[c]"
"In post","2022","65+","Communications","Outside London","Female","10","10","[c]","[c]"
"In post","2022","65+","Communications","Outside London","Male","20","15","[c]","[c]"
"In post","2022","65+","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","London","Female","35","25","29300","25110"
"In post","2022","65+","Counter Fraud","London","Male","35","25","34410","31880"
"In post","2022","65+","Counter Fraud","Outside London","Female","120","85","26600","27570"
"In post","2022","65+","Counter Fraud","Outside London","Male","110","75","29110","27570"
"In post","2022","65+","Digital, Data and Technology","London","Female","20","20","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","London","Male","45","40","46230","45220"
"In post","2022","65+","Digital, Data and Technology","Outside London","Female","75","60","33740","31990"
"In post","2022","65+","Digital, Data and Technology","Outside London","Male","180","150","38550","35480"
"In post","2022","65+","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","London","Male","5","5","[c]","[c]"
"In post","2022","65+","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","London","Female","30","25","[c]","[c]"
"In post","2022","65+","Finance","London","Male","45","45","39450","38770"
"In post","2022","65+","Finance","Outside London","Female","95","80","31310","28620"
"In post","2022","65+","Finance","Outside London","Male","105","90","39350","33630"
"In post","2022","65+","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Geography","Outside London","Male","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","London","Female","15","10","[c]","[c]"
"In post","2022","65+","Human Resources","London","Male","20","20","[c]","[c]"
"In post","2022","65+","Human Resources","Outside London","Female","65","50","30750","27570"
"In post","2022","65+","Human Resources","Outside London","Male","45","35","33400","31990"
"In post","2022","65+","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Outside London","Female","15","10","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Outside London","Male","5","5","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","London","Female","10","10","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","London","Male","25","15","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Outside London","Female","5","5","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Outside London","Male","25","20","[c]","[c]"
"In post","2022","65+","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","London","Male","5","5","[c]","[c]"
"In post","2022","65+","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Outside London","Male","5","5","[c]","[c]"
"In post","2022","65+","International Trade","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","London","Male","10","5","[c]","[c]"
"In post","2022","65+","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","London","Female","5","5","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","London","Male","10","10","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Outside London","Female","25","20","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Outside London","Male","15","15","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","London","Female","40","30","62710","66070"
"In post","2022","65+","Legal","London","Male","60","45","60550","62340"
"In post","2022","65+","Legal","Outside London","Female","55","35","41210","38590"
"In post","2022","65+","Legal","Outside London","Male","105","70","48930","53240"
"In post","2022","65+","Medicine","London","Female","10","10","[c]","[c]"
"In post","2022","65+","Medicine","London","Male","10","5","[c]","[c]"
"In post","2022","65+","Medicine","Outside London","Female","30","25","49250","39030"
"In post","2022","65+","Medicine","Outside London","Male","20","15","[c]","[c]"
"In post","2022","65+","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","London","Female","715","570","29470","26400"
"In post","2022","65+","Operational Delivery","London","Male","540","445","32690","30100"
"In post","2022","65+","Operational Delivery","Outside London","Female","3280","2310","25030","22080"
"In post","2022","65+","Operational Delivery","Outside London","Male","2795","2080","27660","26520"
"In post","2022","65+","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Unknown","Female","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","Outside London","Male","15","10","[c]","[c]"
"In post","2022","65+","Other","London","Female","70","60","31790","28650"
"In post","2022","65+","Other","London","Male","55","55","33530","23340"
"In post","2022","65+","Other","Outside London","Female","395","320","24830","21830"
"In post","2022","65+","Other","Outside London","Male","560","500","28280","25980"
"In post","2022","65+","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Unknown","Female","10","10","[c]","[c]"
"In post","2022","65+","Other","Unknown","Male","25","25","[c]","[c]"
"In post","2022","65+","Planning","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning Inspectors","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning Inspectors","Outside London","Female","5","5","[c]","[c]"
"In post","2022","65+","Planning Inspectors","Outside London","Male","35","20","64890","65270"
"In post","2022","65+","Policy","London","Female","95","80","41060","35900"
"In post","2022","65+","Policy","London","Male","100","85","53790","54300"
"In post","2022","65+","Policy","Outside London","Female","60","45","36430","31510"
"In post","2022","65+","Policy","Outside London","Male","60","50","44540","38160"
"In post","2022","65+","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Project Delivery","London","Female","20","15","[c]","[c]"
"In post","2022","65+","Project Delivery","London","Male","40","35","45880","39330"
"In post","2022","65+","Project Delivery","Outside London","Female","70","50","34770","34290"
"In post","2022","65+","Project Delivery","Outside London","Male","115","95","45420","43180"
"In post","2022","65+","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Property","London","Female","15","15","[c]","[c]"
"In post","2022","65+","Property","London","Male","40","40","45620","40910"
"In post","2022","65+","Property","Outside London","Female","65","50","26910","26780"
"In post","2022","65+","Property","Outside London","Male","200","175","33230","33300"
"In post","2022","65+","Property","Overseas","Female","[c]","[c]","[c]","[c]"
