"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Science and Engineering","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Social Research","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Heterosexual / straight","50","[c]","35310","32010"
"Leaver CS","2022","Analysis","Statistics","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Statistics","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Heterosexual / straight","195","[c]","39240","36780"
"Leaver CS","2022","Commercial","Commercial","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Unknown","50","[c]","37340","31650"
"Leaver CS","2022","Commercial","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","120","[c]","80090","71460"
"Leaver CS","2022","Communications","Communications","Heterosexual / straight","175","[c]","37780","36480"
"Leaver CS","2022","Communications","Communications","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Unknown","85","[c]","40430","36360"
"Leaver CS","2022","Communications","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Heterosexual / straight","30","[c]","45330","42120"
"Leaver CS","2022","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Heterosexual / straight","145","[c]","28950","27570"
"Leaver CS","2022","Counter Fraud","Counter Fraud","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Undeclared","40","[c]","27460","27570"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Unknown","75","[c]","29450","27570"
"Leaver CS","2022","Counter Fraud","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","Heterosexual / straight","30","[c]","29270","27570"
"Leaver CS","2022","Counter Fraud","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tax","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other","Heterosexual / straight","145","[c]","22550","21260"
"Leaver CS","2022","Debt","Other","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other","Unknown","35","[c]","22020","21260"
"Leaver CS","2022","Debt","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","680","[c]","40640","37950"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","LGBO","55","[c]","38740","35830"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Undeclared","160","[c]","39610","37190"
"Leaver CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","295","[c]","39970","36840"
"Leaver CS","2022","Digital, Data & Technology","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Science and Engineering","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Heterosexual / straight","80","[c]","57610","56340"
"Leaver CS","2022","Digital, Data & Technology","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Commercial","Undeclared","[c]","[c]","[c]","[c]"
