"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Prison and Probation Service","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","North West (England)","SEO","295","280","49110","50690"
"In post","2022","HM Prison and Probation Service","North West (England)","Unknown","3095","2885","29360","28200"
"In post","2022","HM Prison and Probation Service","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","South East (England)","AA","940","895","22080","21790"
"In post","2022","HM Prison and Probation Service","South East (England)","AO","3665","3520","29180","30120"
"In post","2022","HM Prison and Probation Service","South East (England)","EO","1050","1000","31420","32040"
"In post","2022","HM Prison and Probation Service","South East (England)","G6","35","35","86350","87580"
"In post","2022","HM Prison and Probation Service","South East (England)","G7","45","45","64340","64490"
"In post","2022","HM Prison and Probation Service","South East (England)","HEO","665","635","35940","37280"
"In post","2022","HM Prison and Probation Service","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","South East (England)","SEO","335","325","50530","51150"
"In post","2022","HM Prison and Probation Service","South East (England)","Unknown","2175","1990","30000","28200"
"In post","2022","HM Prison and Probation Service","South West (England)","AA","410","385","20860","20890"
"In post","2022","HM Prison and Probation Service","South West (England)","AO","1640","1550","26420","25700"
"In post","2022","HM Prison and Probation Service","South West (England)","EO","425","405","29810","30140"
"In post","2022","HM Prison and Probation Service","South West (England)","G6","25","25","80890","83280"
"In post","2022","HM Prison and Probation Service","South West (England)","G7","20","20","64770","65520"
"In post","2022","HM Prison and Probation Service","South West (England)","HEO","325","295","35100","36480"
"In post","2022","HM Prison and Probation Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","South West (England)","SEO","175","170","49170","50660"
"In post","2022","HM Prison and Probation Service","South West (England)","Unknown","1530","1395","29250","28200"
"In post","2022","HM Prison and Probation Service","Unknown","AA","10","10","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","AO","15","15","23240","23140"
"In post","2022","HM Prison and Probation Service","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","Unknown","50","40","31700","28200"
"In post","2022","HM Prison and Probation Service","Wales","AA","225","215","21040","20890"
"In post","2022","HM Prison and Probation Service","Wales","AO","930","880","25730","25610"
"In post","2022","HM Prison and Probation Service","Wales","EO","280","270","29760","30220"
"In post","2022","HM Prison and Probation Service","Wales","G6","15","15","78610","79340"
"In post","2022","HM Prison and Probation Service","Wales","G7","30","30","61860","59670"
"In post","2022","HM Prison and Probation Service","Wales","HEO","205","200","34900","36480"
"In post","2022","HM Prison and Probation Service","Wales","SCS level","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Wales","SEO","110","110","48610","49090"
"In post","2022","HM Prison and Probation Service","Wales","Unknown","1430","1345","29340","28200"
"In post","2022","HM Prison and Probation Service","West Midlands (England)","AA","610","560","21020","20890"
"In post","2022","HM Prison and Probation Service","West Midlands (England)","AO","2090","2010","26420","25700"
"In post","2022","HM Prison and Probation Service","West Midlands (England)","EO","615","595","30520","31610"
"In post","2022","HM Prison and Probation Service","West Midlands (England)","G6","30","30","80970","84390"
"In post","2022","HM Prison and Probation Service","West Midlands (England)","G7","40","35","65040","65520"
"In post","2022","HM Prison and Probation Service","West Midlands (England)","HEO","440","425","35000","36480"
"In post","2022","HM Prison and Probation Service","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","West Midlands (England)","SEO","250","245","48450","49790"
"In post","2022","HM Prison and Probation Service","West Midlands (England)","Unknown","2080","1900","29460","28200"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","AA","745","700","21110","20890"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","AO","2825","2640","26530","26100"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","EO","910","870","30950","31610"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","G6","25","25","82800","84320"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","G7","45","45","65880","65910"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","HEO","550","520","35330","36480"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","SEO","270","260","49260","50520"
"In post","2022","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","2080","1905","29720","28200"
"In post","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA","15","10","21250","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AO","785","710","21590","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","1035","980","26890","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6","130","125","66940","67910"
"In post","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G7","400","390","54550","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","HEO","1230","1180","33340","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","30","30","86790","79410"
"In post","2022","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO","535","515","40350","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","East of England","AA","10","10","21250","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","East of England","AO","250","210","21710","22000"
"In post","2022","HM Revenue and Customs (excl. agencies)","East of England","EO","325","295","27480","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","East of England","G6","35","35","67500","67910"
"In post","2022","HM Revenue and Customs (excl. agencies)","East of England","G7","105","100","55170","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","East of England","HEO","345","320","33790","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","East of England","SCS level","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","East of England","SEO","215","200","40890","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","AA","10","10","25330","25330"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","AO","820","735","25780","25860"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","EO","1790","1695","31550","31020"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","G6","780","745","74890","74850"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","G7","1535","1485","61550","62120"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","HEO","2480","2390","38210","37930"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","SCS level","230","225","88970","82340"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","SEO","1395","1350","44170","43810"
"In post","2022","HM Revenue and Customs (excl. agencies)","North East (England)","AA","415","300","21250","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","North East (England)","AO","4180","3485","21600","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","North East (England)","EO","2475","2290","26740","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","North East (England)","G6","205","205","67070","67910"
"In post","2022","HM Revenue and Customs (excl. agencies)","North East (England)","G7","745","730","54360","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","North East (England)","HEO","1905","1825","33200","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","North East (England)","SCS level","40","40","81360","75080"
"In post","2022","HM Revenue and Customs (excl. agencies)","North East (England)","SEO","1110","1065","40160","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","North West (England)","AA","110","90","21250","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","North West (England)","AO","4395","3915","21480","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","North West (England)","EO","3140","2950","26770","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","North West (England)","G6","395","385","67310","67910"
"In post","2022","HM Revenue and Customs (excl. agencies)","North West (England)","G7","1210","1170","54380","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","North West (England)","HEO","3140","3015","33250","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","65","65","80320","75500"
"In post","2022","HM Revenue and Customs (excl. agencies)","North West (England)","SEO","1715","1655","40270","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Northern Ireland","AA","10","5","21250","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","Northern Ireland","AO","720","655","21400","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","645","605","26810","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Northern Ireland","G6","40","35","67430","67910"
