"Status","Year","Age","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","UK Statistics Authority","SEO/HEO","25","20","35300","33520"
"In post","2022","65+","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government","AA/AO","50","35","24700","24630"
"In post","2022","65+","Welsh Government","EO","35","25","29670","29430"
"In post","2022","65+","Welsh Government","G6/G7","25","20","65100","61440"
"In post","2022","65+","Welsh Government","SCS level","10","10","89240","86000"
"In post","2022","65+","Welsh Government","SEO/HEO","70","60","42290","38160"
"In post","2022","Unknown","Department for Work and Pensions","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","EO","10","10","27840","27570"
"In post","2022","Unknown","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","AA/AO","15","[c]","19930","18310"
"Leaver CS","2022","16-19","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","AA/AO","45","[c]","21480","21260"
"Leaver CS","2022","16-19","Department for Work and Pensions","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","EO","15","[c]","17670","17140"
"Leaver CS","2022","16-19","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","AA/AO","35","[c]","19800","20370"
"Leaver CS","2022","16-19","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","AA/AO","65","[c]","22040","22200"
"Leaver CS","2022","20-29","Attorney General's Departments","EO","40","[c]","27640","26950"
"Leaver CS","2022","20-29","Attorney General's Departments","G6/G7","15","[c]","52520","52150"
"Leaver CS","2022","20-29","Attorney General's Departments","SEO/HEO","25","[c]","37850","38000"
"Leaver CS","2022","20-29","Cabinet Office","AA/AO","60","[c]","19680","18200"
"Leaver CS","2022","20-29","Cabinet Office","EO","40","[c]","26650","27500"
"Leaver CS","2022","20-29","Cabinet Office","G6/G7","35","[c]","57120","54700"
"Leaver CS","2022","20-29","Cabinet Office","SEO/HEO","105","[c]","32460","32000"
"Leaver CS","2022","20-29","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","SEO/HEO","10","[c]","43290","43990"
"Leaver CS","2022","20-29","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","EO","10","[c]","23050","24440"
"Leaver CS","2022","20-29","Competition and Markets Authority","AA/AO","10","[c]","23000","22770"
"Leaver CS","2022","20-29","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","SEO/HEO","15","[c]","34900","33610"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","70","[c]","20820","20910"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","EO","55","[c]","26250","26700"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","30","[c]","53940","53380"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","85","[c]","35480","33610"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","EO","20","[c]","25060","26180"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","35","[c]","35010","34020"
"Leaver CS","2022","20-29","Department for Education","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","EO","85","[c]","26340","25000"
"Leaver CS","2022","20-29","Department for Education","G6/G7","15","[c]","54290","53420"
"Leaver CS","2022","20-29","Department for Education","SEO/HEO","40","[c]","34680","36500"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","AA/AO","110","[c]","21790","21300"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","EO","70","[c]","25330","24920"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","140","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","EO","70","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","AA/AO","30","[c]","20710","18290"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","EO","15","[c]","27670","27850"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","25","[c]","34250","33210"
"Leaver CS","2022","20-29","Department for Transport","AA/AO","135","[c]","21140","21840"
"Leaver CS","2022","20-29","Department for Transport","EO","40","[c]","26310","26350"
"Leaver CS","2022","20-29","Department for Transport","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport","SEO/HEO","60","[c]","35720","34710"
"Leaver CS","2022","20-29","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","AA/AO","1035","[c]","21580","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions","EO","875","[c]","28510","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions","SEO/HEO","50","[c]","36940","36650"
"Leaver CS","2022","20-29","Department of Health and Social Care","AA/AO","165","[c]","20880","19880"
"Leaver CS","2022","20-29","Department of Health and Social Care","EO","220","[c]","25620","26880"
"Leaver CS","2022","20-29","Department of Health and Social Care","G6/G7","40","[c]","51810","52610"
"Leaver CS","2022","20-29","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department of Health and Social Care","SEO/HEO","325","[c]","33950","32790"
"Leaver CS","2022","20-29","Department of Health and Social Care","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Food Standards Agency","SEO/HEO","10","[c]","32310","32160"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","EO","20","[c]","27720","27380"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","SEO/HEO","40","[c]","35710","38600"
"Leaver CS","2022","20-29","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","AA/AO","50","[c]","22890","22600"
"Leaver CS","2022","20-29","HM Land Registry","EO","20","[c]","28080","27130"
"Leaver CS","2022","20-29","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","SEO/HEO","15","[c]","36490","37290"
"Leaver CS","2022","20-29","HM Revenue and Customs","AA/AO","715","[c]","21870","22010"
"Leaver CS","2022","20-29","HM Revenue and Customs","EO","175","[c]","25690","25000"
"Leaver CS","2022","20-29","HM Revenue and Customs","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs","SEO/HEO","85","[c]","37150","32890"
"Leaver CS","2022","20-29","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury","SEO/HEO","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","AA/AO","150","[c]","22110","21680"
"Leaver CS","2022","20-29","Home Office","EO","140","[c]","26800","25100"
"Leaver CS","2022","20-29","Home Office","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","SEO/HEO","115","[c]","37190","35200"
"Leaver CS","2022","20-29","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence","AA/AO","265","[c]","21970","21170"
"Leaver CS","2022","20-29","Ministry of Defence","EO","260","[c]","22720","23250"
"Leaver CS","2022","20-29","Ministry of Defence","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence","SEO/HEO","250","[c]","32960","32530"
"Leaver CS","2022","20-29","Ministry of Defence","Unknown","85","[c]","28020","28980"
"Leaver CS","2022","20-29","Ministry of Justice","AA/AO","2240","[c]","20720","20970"
"Leaver CS","2022","20-29","Ministry of Justice","EO","185","[c]","25090","25120"
"Leaver CS","2022","20-29","Ministry of Justice","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice","SEO/HEO","105","[c]","33530","32680"
"Leaver CS","2022","20-29","Ministry of Justice","Unknown","445","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","EO","30","[c]","30350","30640"
"Leaver CS","2022","20-29","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","10","[c]","20110","21200"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","AA/AO","15","[c]","19580","19750"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","EO","25","[c]","25430","25750"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","SEO/HEO","25","[c]","34950","35200"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
