"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Planning Inspectorate","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Digital, Data and Technology","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Planning Inspectorate","Digital, Data and Technology","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Planning Inspectorate","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Finance","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Human Resources","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Knowledge and Information Management","EO","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Knowledge and Information Management","EO","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Operational Delivery","AA/AO","Female","85","75","21410","21520"
"In post","2022","Planning Inspectorate","Operational Delivery","AA/AO","Male","55","55","21660","22560"
"In post","2022","Planning Inspectorate","Operational Delivery","EO","Female","25","25","[c]","[c]"
"In post","2022","Planning Inspectorate","Operational Delivery","EO","Male","35","35","26570","26050"
"In post","2022","Planning Inspectorate","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Operational Delivery","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2022","Planning Inspectorate","Operational Delivery","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Planning Inspectorate","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Other","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Other","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Other","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Other","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","Planning Inspectorate","Other","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Planning Inspectorate","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Planning","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Planning","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Planning","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Planning Inspectorate","Planning","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Planning Inspectors","G6/G7","Female","130","110","56130","58810"
"In post","2022","Planning Inspectorate","Planning Inspectors","G6/G7","Male","230","210","57400","58810"
"In post","2022","Planning Inspectorate","Planning Inspectors","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Planning Inspectors","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Planning Inspectors","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Planning Inspectors","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Planning Inspectors","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Planning Inspectors","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Operational Delivery","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Operational Delivery","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Commercial","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Registers of Scotland","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Communications","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Registers of Scotland","Communications","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Registers of Scotland","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Digital, Data and Technology","EO","Female","10","10","[c]","[c]"
"In post","2022","Registers of Scotland","Digital, Data and Technology","EO","Male","25","25","[c]","[c]"
"In post","2022","Registers of Scotland","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Digital, Data and Technology","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Registers of Scotland","Digital, Data and Technology","SEO/HEO","Female","15","15","[c]","[c]"
