"Status","Year","Ethnicity","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Advisory, Conciliation and Arbitration Service","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Advisory, Conciliation and Arbitration Service","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Advisory, Conciliation and Arbitration Service","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Advisory, Conciliation and Arbitration Service","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Advisory, Conciliation and Arbitration Service","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Animal and Plant Health Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Animal and Plant Health Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Animal and Plant Health Agency","Operational Delivery","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Animal and Plant Health Agency","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Animal and Plant Health Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Animal and Plant Health Agency","Science and Engineering","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Animal and Plant Health Agency","Veterinarian","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Office","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Office","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Office","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Office","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office (excl. agencies)","Unknown","65","65","46060","40600"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Security","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Security","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Project Delivery","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Security","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Criminal Injuries Compensation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Criminal Injuries Compensation Authority","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Criminal Injuries Compensation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Office and Procurator Fiscal Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Office and Procurator Fiscal Service","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Office and Procurator Fiscal Service","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Office and Procurator Fiscal Service","Legal","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Crown Office and Procurator Fiscal Service","Operational Delivery","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Crown Office and Procurator Fiscal Service","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Office and Procurator Fiscal Service","Security","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Legal","30","25","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Operational Delivery","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Security","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Commercial","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Other","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Project Delivery","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Science and Engineering","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Security","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Operational Delivery","[c]","[c]","[c]","[c]"
