"Status","Year","Organisation","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department of Health and Social Care (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Female","30","30","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Devon","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Devon","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Anglia","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Anglia","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","40","40","46780","48310"
"In post","2022","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Greater Manchester","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Greater Manchester","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Hampshire and Isle of Wight","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Inner London - East","London","Female","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Inner London - East","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Inner London - West","London","Female","1750","1685","47750","41890"
"In post","2022","Department of Health and Social Care (excl. agencies)","Inner London - West","London","Male","905","895","50220","53360"
"In post","2022","Department of Health and Social Care (excl. agencies)","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Lancashire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Lancashire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Merseyside","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Merseyside","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North Yorkshire","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North Yorkshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South Yorkshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Surrey, East and West Sussex","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","Female","25","25","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands","Outside London","Female","40","35","45610","43820"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands","Outside London","Male","15","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Yorkshire","Outside London","Female","555","530","42730","37980"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Yorkshire","Outside London","Male","355","345","44770","42480"
"In post","2022","Disclosure Scotland","West Central Scotland","Outside London","Female","180","165","29370","23230"
"In post","2022","Disclosure Scotland","West Central Scotland","Outside London","Male","175","170","28930","23230"
"In post","2022","Driver and Vehicle Licensing Agency","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
