"Status","Year","Organisation","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","AA/AO","Female","Heterosexual / straight","85","80","21720","21810"
"In post","2022","Intellectual Property Office","AA/AO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Intellectual Property Office","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","AA/AO","Female","Unknown","50","40","21550","21810"
"In post","2022","Intellectual Property Office","AA/AO","Male","Heterosexual / straight","50","50","21490","21810"
"In post","2022","Intellectual Property Office","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","AA/AO","Male","Unknown","35","35","21640","21810"
"In post","2022","Intellectual Property Office","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","EO","Female","Heterosexual / straight","175","160","25700","24030"
"In post","2022","Intellectual Property Office","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Intellectual Property Office","EO","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Intellectual Property Office","EO","Female","Unknown","90","80","25600","24030"
"In post","2022","Intellectual Property Office","EO","Male","Heterosexual / straight","105","105","27270","27380"
"In post","2022","Intellectual Property Office","EO","Male","LGBO","15","10","[c]","[c]"
"In post","2022","Intellectual Property Office","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Intellectual Property Office","EO","Male","Unknown","80","75","26080","24030"
"In post","2022","Intellectual Property Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","G6/G7","Female","Heterosexual / straight","95","85","61090","60250"
"In post","2022","Intellectual Property Office","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","G6/G7","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Intellectual Property Office","G6/G7","Female","Unknown","25","25","[c]","[c]"
"In post","2022","Intellectual Property Office","G6/G7","Male","Heterosexual / straight","135","125","61610","60790"
"In post","2022","Intellectual Property Office","G6/G7","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Intellectual Property Office","G6/G7","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Intellectual Property Office","G6/G7","Male","Unknown","90","85","61480","60790"
"In post","2022","Intellectual Property Office","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","SCS level","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Intellectual Property Office","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Intellectual Property Office","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","SEO/HEO","Female","Heterosexual / straight","180","170","36690","39910"
"In post","2022","Intellectual Property Office","SEO/HEO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Intellectual Property Office","SEO/HEO","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Intellectual Property Office","SEO/HEO","Female","Unknown","50","50","38000","39980"
"In post","2022","Intellectual Property Office","SEO/HEO","Male","Heterosexual / straight","180","180","40810","41430"
"In post","2022","Intellectual Property Office","SEO/HEO","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Intellectual Property Office","SEO/HEO","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Intellectual Property Office","SEO/HEO","Male","Unknown","105","105","40630","41580"
"In post","2022","Intellectual Property Office","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","AA/AO","Female","Heterosexual / straight","215","185","21080","20970"
"In post","2022","Legal Aid Agency","AA/AO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","AA/AO","Female","Undeclared","30","25","21150","20970"
"In post","2022","Legal Aid Agency","AA/AO","Female","Unknown","35","30","20980","20970"
"In post","2022","Legal Aid Agency","AA/AO","Male","Heterosexual / straight","105","100","20960","20970"
"In post","2022","Legal Aid Agency","AA/AO","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","AA/AO","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal Aid Agency","AA/AO","Male","Unknown","20","15","[c]","[c]"
"In post","2022","Legal Aid Agency","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","EO","Female","Heterosexual / straight","165","150","25770","25120"
"In post","2022","Legal Aid Agency","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","EO","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal Aid Agency","EO","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","EO","Male","Heterosexual / straight","105","100","25880","25120"
"In post","2022","Legal Aid Agency","EO","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","EO","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal Aid Agency","EO","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","G6/G7","Female","Heterosexual / straight","35","35","57360","56040"
"In post","2022","Legal Aid Agency","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","G6/G7","Male","Heterosexual / straight","40","40","61700","59000"
"In post","2022","Legal Aid Agency","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","G6/G7","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SEO/HEO","Female","Heterosexual / straight","155","145","36350","36050"
"In post","2022","Legal Aid Agency","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SEO/HEO","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Legal Aid Agency","SEO/HEO","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","SEO/HEO","Male","Heterosexual / straight","100","100","37570","37510"
"In post","2022","Legal Aid Agency","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SEO/HEO","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal Aid Agency","SEO/HEO","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","AA/AO","Female","Heterosexual / straight","95","80","23510","21840"
"In post","2022","Maritime and Coastguard Agency","AA/AO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","AA/AO","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","AA/AO","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","AA/AO","Male","Heterosexual / straight","95","95","25650","26840"
"In post","2022","Maritime and Coastguard Agency","AA/AO","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","AA/AO","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","AA/AO","Male","Unknown","30","30","25950","26840"
"In post","2022","Maritime and Coastguard Agency","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","EO","Female","Heterosexual / straight","80","75","27470","26470"
"In post","2022","Maritime and Coastguard Agency","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","EO","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","EO","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","EO","Male","Heterosexual / straight","85","85","29590","31130"
"In post","2022","Maritime and Coastguard Agency","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","EO","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","EO","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","G6/G7","Female","Heterosexual / straight","35","35","55830","52010"
"In post","2022","Maritime and Coastguard Agency","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","G6/G7","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","G6/G7","Male","Heterosexual / straight","100","95","61540","61140"
"In post","2022","Maritime and Coastguard Agency","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","G6/G7","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","G6/G7","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
