"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","White","Attorney General's Departments","North East (England)","25","15","[c]","[c]"
"In post","2022","60-64","White","Attorney General's Departments","North West (England)","45","40","47550","54200"
"In post","2022","60-64","White","Attorney General's Departments","South East (England)","35","30","46350","45530"
"In post","2022","60-64","White","Attorney General's Departments","South West (England)","25","25","[c]","[c]"
"In post","2022","60-64","White","Attorney General's Departments","Wales","20","15","[c]","[c]"
"In post","2022","60-64","White","Attorney General's Departments","West Midlands (England)","30","25","[c]","[c]"
"In post","2022","60-64","White","Attorney General's Departments","Yorkshire and The Humber","40","30","43790","43390"
"In post","2022","60-64","White","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Cabinet Office","East of England","5","5","[c]","[c]"
"In post","2022","60-64","White","Cabinet Office","London","95","90","66680","58660"
"In post","2022","60-64","White","Cabinet Office","North East (England)","30","20","30470","24100"
"In post","2022","60-64","White","Cabinet Office","North West (England)","15","15","[c]","[c]"
"In post","2022","60-64","White","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Cabinet Office","South East (England)","10","10","[c]","[c]"
"In post","2022","60-64","White","Cabinet Office","South West (England)","10","10","[c]","[c]"
"In post","2022","60-64","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Cabinet Office","Wales","5","5","[c]","[c]"
"In post","2022","60-64","White","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Cabinet Office","Yorkshire and The Humber","35","30","34910","33300"
"In post","2022","60-64","White","Chancellor's other departments","London","10","10","[c]","[c]"
"In post","2022","60-64","White","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Charity Commission","North West (England)","15","15","[c]","[c]"
"In post","2022","60-64","White","Charity Commission","South West (England)","5","5","[c]","[c]"
"In post","2022","60-64","White","Competition and Markets Authority","London","15","15","[c]","[c]"
"In post","2022","60-64","White","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","East Midlands (England)","15","10","[c]","[c]"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","East of England","10","10","[c]","[c]"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","London","115","105","52620","45970"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","North East (England)","10","10","[c]","[c]"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","North West (England)","30","20","[c]","[c]"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","Scotland","20","15","[c]","[c]"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","South East (England)","15","15","[c]","[c]"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","South West (England)","75","70","42170","40100"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","Wales","160","130","31130","24410"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","West Midlands (England)","20","15","[c]","[c]"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","15","10","[c]","[c]"
"In post","2022","60-64","White","Department for Digital, Culture, Media and Sport","London","25","25","[c]","[c]"
"In post","2022","60-64","White","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Education","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","60-64","White","Department for Education","East of England","5","5","[c]","[c]"
"In post","2022","60-64","White","Department for Education","London","55","50","53480","54400"
"In post","2022","60-64","White","Department for Education","North East (England)","30","25","[c]","[c]"
"In post","2022","60-64","White","Department for Education","North West (England)","20","20","[c]","[c]"
"In post","2022","60-64","White","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Education","South West (England)","15","15","[c]","[c]"
"In post","2022","60-64","White","Department for Education","West Midlands (England)","40","40","47040","46750"
"In post","2022","60-64","White","Department for Education","Yorkshire and The Humber","50","45","44040","38490"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","East of England","60","50","36940","32160"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","London","60","55","49300","43850"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","North East (England)","30","20","[c]","[c]"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","North West (England)","90","75","27760","24920"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","Scotland","15","10","[c]","[c]"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","South East (England)","100","90","36710","29540"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","South West (England)","85","75","32450","26520"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","Wales","15","15","[c]","[c]"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","40","40","35100","30620"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","40","35","36380","30440"
"In post","2022","60-64","White","Department for International Trade","London","40","35","45970","38240"
"In post","2022","60-64","White","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for International Trade","Overseas","5","5","[c]","[c]"
"In post","2022","60-64","White","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","East of England","10","10","[c]","[c]"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","London","45","40","56770","55080"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","North East (England)","5","5","[c]","[c]"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","North West (England)","10","10","[c]","[c]"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","South East (England)","5","5","[c]","[c]"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","South West (England)","25","20","[c]","[c]"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","60-64","White","Department for Transport","East Midlands (England)","60","55","30860","26780"
"In post","2022","60-64","White","Department for Transport","East of England","50","45","28970","26830"
"In post","2022","60-64","White","Department for Transport","London","105","95","46060","37610"
"In post","2022","60-64","White","Department for Transport","North East (England)","30","25","27720","26780"
"In post","2022","60-64","White","Department for Transport","North West (England)","60","55","27840","26780"
"In post","2022","60-64","White","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Transport","Scotland","45","40","30120","27930"
"In post","2022","60-64","White","Department for Transport","South East (England)","120","105","36660","27930"
"In post","2022","60-64","White","Department for Transport","South West (England)","65","60","33060","28550"
"In post","2022","60-64","White","Department for Transport","Wales","575","420","26000","21840"
"In post","2022","60-64","White","Department for Transport","West Midlands (England)","40","35","28090","26780"
"In post","2022","60-64","White","Department for Transport","Yorkshire and The Humber","55","50","30690","26800"
"In post","2022","60-64","White","Department for Work and Pensions","East Midlands (England)","425","325","27400","27570"
"In post","2022","60-64","White","Department for Work and Pensions","East of England","400","325","28720","27570"
"In post","2022","60-64","White","Department for Work and Pensions","London","365","310","35920","31880"
"In post","2022","60-64","White","Department for Work and Pensions","North East (England)","1065","800","26020","21260"
"In post","2022","60-64","White","Department for Work and Pensions","North West (England)","1770","1385","27050","27570"
"In post","2022","60-64","White","Department for Work and Pensions","Scotland","1050","785","26260","27570"
"In post","2022","60-64","White","Department for Work and Pensions","South East (England)","690","570","27650","27570"
"In post","2022","60-64","White","Department for Work and Pensions","South West (England)","560","425","26530","27570"
"In post","2022","60-64","White","Department for Work and Pensions","Unknown","30","25","35040","27570"
"In post","2022","60-64","White","Department for Work and Pensions","Wales","560","420","26010","27570"
"In post","2022","60-64","White","Department for Work and Pensions","West Midlands (England)","675","510","25870","27570"
"In post","2022","60-64","White","Department for Work and Pensions","Yorkshire and The Humber","795","585","28640","27570"
"In post","2022","60-64","White","Department of Health and Social Care","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","White","Department of Health and Social Care","East of England","45","40","47670","41460"
"In post","2022","60-64","White","Department of Health and Social Care","London","140","125","62460","54700"
"In post","2022","60-64","White","Department of Health and Social Care","North East (England)","5","5","[c]","[c]"
"In post","2022","60-64","White","Department of Health and Social Care","North West (England)","25","20","[c]","[c]"
"In post","2022","60-64","White","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
