"Status","Year","Organisation","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Defence Electronics and Components Agency","Wales","Female","Undeclared","35","35","27640","25830"
"In post","2022","Defence Electronics and Components Agency","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","Male","Heterosexual / straight","100","100","29480","28150"
"In post","2022","Defence Electronics and Components Agency","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","Male","Undeclared","205","195","30480","29470"
"In post","2022","Defence Electronics and Components Agency","Wales","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","Male","Undeclared","30","30","26950","26600"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","Female","Heterosexual / straight","55","50","33850","33530"
"In post","2022","Defence Equipment and Support","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","Male","Heterosexual / straight","125","120","37140","36520"
"In post","2022","Defence Equipment and Support","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","Female","Heterosexual / straight","45","40","30700","28630"
"In post","2022","Defence Equipment and Support","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","Female","Undeclared","10","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","Male","Heterosexual / straight","120","115","36520","34700"
"In post","2022","Defence Equipment and Support","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","Female","Heterosexual / straight","35","35","26610","22700"
"In post","2022","Defence Equipment and Support","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","Male","Heterosexual / straight","120","115","25200","22010"
"In post","2022","Defence Equipment and Support","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","Male","Heterosexual / straight","100","95","30230","27480"
"In post","2022","Defence Equipment and Support","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","Male","Heterosexual / straight","40","40","42350","41100"
"In post","2022","Defence Equipment and Support","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Scotland","Female","Heterosexual / straight","70","65","27730","23690"
"In post","2022","Defence Equipment and Support","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Scotland","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Scotland","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Scotland","Male","Heterosexual / straight","330","320","30360","26100"
"In post","2022","Defence Equipment and Support","Scotland","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Scotland","Male","Undeclared","45","45","33160","32480"
"In post","2022","Defence Equipment and Support","Scotland","Male","Unknown","35","35","24010","20480"
"In post","2022","Defence Equipment and Support","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","Female","Heterosexual / straight","105","95","30180","28000"
"In post","2022","Defence Equipment and Support","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","Male","Heterosexual / straight","250","245","30020","27230"
"In post","2022","Defence Equipment and Support","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","Male","Undeclared","50","50","29920","28150"
"In post","2022","Defence Equipment and Support","South East (England)","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South West (England)","Female","Heterosexual / straight","2610","2425","35350","32720"
"In post","2022","Defence Equipment and Support","South West (England)","Female","LGBO","100","100","30640","28640"
"In post","2022","Defence Equipment and Support","South West (England)","Female","Undeclared","320","295","37660","35240"
"In post","2022","Defence Equipment and Support","South West (England)","Female","Unknown","210","190","32370","30420"
"In post","2022","Defence Equipment and Support","South West (England)","Male","Heterosexual / straight","4350","4280","39980","38180"
"In post","2022","Defence Equipment and Support","South West (England)","Male","LGBO","160","160","35790","33380"
"In post","2022","Defence Equipment and Support","South West (England)","Male","Undeclared","610","590","42120","40960"
"In post","2022","Defence Equipment and Support","South West (England)","Male","Unknown","390","385","36080","33000"
